,result
581,"Preheat oven to 400 degrees. Combine peaches, water, light brown sugar, fresh lemon juice, ground ginger, ground cloves, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown"
582,"Preheat oven to 375 degrees. Grease 8x8 square pan. Melt butter and cool slightly and add milk and beaten egg, set to the side. In bowl, sift the next four ingredients, 2 times. Add butter, milk, and egg mixture and stir only enough to smooth out any lumps. Combine the remaining sugar and cinnamon for the topping, in a small bowl or in a ziploc bag. Pour batter into greased pan and sprinkle the mixture of sugar and cinnamon over the top and bake 12 to 15 minutes."
583,"In a wok or large frying pan over medium high heat, saute the spinach and garlic in the oil for 2 minutes, stirring constantly. Transfer to a platter in the same pan, heat the wine and saute the celery or bok choy and mushrooms, stirring constantly, for 3 minutes. Add the rice, scallions and spinach. Heat through. Season with soy sauce or tamari."
584,"Season both sides of the chops with salt and pepper. Heat 1 tbsp of the oil in a large texas skillet on medium heat and brown the chops on both sides for about 1 minute per side. Remove the chops to a plate. In the same skillet, heat the other tbsp of oil and add the onions, garlic, and chopped chipotle peppers. Saute the vegetables until the onions are soft, about 2 or 3 minutes. Turn the heat down to low. Stir in the oregano, cumin, and adobo sauce. Stir all together and heat through, about 2 or 3 more minutes. Add the chops back to the skillet and keep the heat on low. Spoon the pepper and onion mixture over and around the chops. Cook the meat on low for 10 minutes on each side until no longer pink."
585,"Heat the oil in a saucepan. Add bratwurst, green bell peppers, red bell peppers, onions, paprika, caraway seed and cook on low heat until potatoes are cooked about halfway through. Next add bratwurst, green bell peppers, red bell peppers, onions, paprika, caraway seed and cook on low heat until potatoes are cooked about halfway through. Add bratwurst"
586,"Cover chicken with water in a large pot. Cook 1 hour and remove chicken. Meanwhile, prepare remaining ingredients, and add to pot after removing chicken, and cook for 1 hour. Meanwhile, place chicken in baking dish and roast it in a 350 f oven for 30 minutes. After roasting, let chicken cool for 10 minutes before removing meat from the carcass and adding the meat to the soup pot. Simmer until the meat is heated through, and serve."
587,"Heat 1 tbs oil in a saucepan and fry ginger and garlic paste for approx 2 minute, making sure not to brown the paste. Add hot water. Wash the lentils and put into the water. Add salt and tsp of turmeric. Bring to boil then lower heat and cook for 10 to 15 minutes, stirring once or twice. Heat oil in another saucepan and fry ginger and garlic paste for approx 2 minute, making sure not to brown the paste. Bring to boil and allow to simmer for 20 minutes. Puree the soup in a blender until smooth and return to the pot. Add coconut milk and heat gently."
588,"Whisk together macaroni, ham, celery, red onion, mayonnaise, lime juice, honey, fresh cilantro, honeydew melon. Pour over macaroni, ham, celery, red onion, mayonnaise, lime juice, honey, fresh cilantro, honeydew melon. Pour over honeydew melon, and top with macaroni, ham, celery, red onion, mayonnaise, lime juice, honey, fresh cilantro, honeydew melon. Pour over honey"
589,Heat the oven to 350 degrees. Add oil to a large fry pan and turn the heat up to med-high. Brown each chicken strip until each side is lightly golden brown. Remove chicken and place in a 9 x 13 baking dish. Set aside. In a 2 qt mixing bowl mix the next 5 ingredients until smooth. Spoon this cream sauce over the top of the previously browned chicken in the baking dish and smooth it out and then lightly sprinkle the parmesan over the top of the cream sauce. Place the baking dish in a preheated 350 degree for 20-30 minutes until heated through. Serve over pasta or egg noodles or with mashed potatoes on the side.
590,"Heat butter and oil in a skillet. Add chicken and saute over med-high heat, turning often to lightly brown. Put chicken into baking pan. Saute onions and garlic, add tomatoes, tarragon, vinegar, capers& wine. Pour over chicken and bake in 350 degress oven for 30 to 45 minutes, depending on size of chicken breast."
591,"Preheat oven to 350 grease lagrge casserole dish. Cook gnocchi according to directions. Drain. Heat oil in large skillet. Add garlic, cook 30 sec. Add tomatoes and seasoning. Cook and stir 5 minutes. Add gnocchi to spinach mixture in skillet, stir gently. Transfer gnocchi mixture to prepared casserole dish. Sprinkle with cheeses. Bake 20-30 minutes or until bubbly and sheese is melted. Enjoy."
592,"Preheat oven to 350. Spray a pan large enough to hold the chops in a single layer with non-stick spray. Season the pork steaks or chops with salt& pepper. Arrange them in single layer in the prepared pan. Cover and bake for 30 minutes. Remove the chops from the pan and pour off the fat. Place the apples in the pan and top with the baked chops. Combine the water, brown sugar, worcestershire sauce and lemon juice, and pour over the pork and apples. Bake uncovered, basting occasionally, for 45 minutes or until pork is tender."
593,"In a wok or frying pan heat 2 tbsp oil. Add onions and garlic. Saut until onions are tender. Add rice, soy sauce, eggs, teriyaki sauce and ham. Let sit 10-15 minutes stirring occasionally. The less you stir it the more crunchiness there will be. Add peas, cover and let stand 5 minutes. Garnish with green onions and sesame seeds."
594,"Preheat oven to 350 degrees and grease a 9x13 pan. Melt granulated sugar, butter, milk, flour, unsweetened cocoa powder, then mix in eggs and vanilla. Whisk flour, baking soda, baking powder and salt together, then combine with other ingredients. Stir in chocolate chips and spread in pan. Bake for 30 or until done."
595,"Preheat oven to 350f. Butter a round, 2-quart baking dish and pour in the fruit. Mix the farina, sugar, baking powder and salt together in a medium bowl. Beat the egg with the vanilla and add it to the farina mixture. Mix well with a fork or finger. Sprinkle the topping evenly over the fruit and pour the butter evenly over it. Bake for 30 to 35 minutes or until the top is lightly brown. Serve warm or at room temperature."
596,"Preheat oven to 425f grease a 9x9 inche metal baking pan. In large bowl, combine first 6 ingredients. In medium bowl, whisk buttermilk, oil, and egg until blended. Stir into cornmeal mixture just until moistened. Pour batter into prepared pan. Bake 20-25 minutes or until golden and toothpick inserted in center comes out clean. Cut cornbread into 9 squares."
597,"Preheat oven to 350 degrees. Place all ingredients into a large mixing bowl and mix until just moistened. Spoon into lined or nonstick, sprayed mini muffin pan. Bake at 350 degrees for 15 minutes. Remove muffins from the tray and cool on wire rack."
598,"Preheat oven to 180 degrees celsius. Line a baking tray with baking paper. Cream butter and sugar together till pale and creamy. Add egg and vanilla and beat until smooth. Add remaining ingredients. Stir until well combined. Place heaped tablespoons of mixture on trays. Allow room for spreading. Bake 15 - 17 minutes, then cool for 5 minutes. Transfer to wire rack."
599,"Place pork chops in a greased baking dish and sprinkle with half the salt, pepper and sage. Arrange the pork chops on the apples, and season with remaining salt, pepper and sage. Add hot water and bake in a moderate oven for about 1 hour, or until chops and potatoes are seasoned to taste, and are well done."
600,"Mix cream cheese, powdered sugar, mini chocolate chip, vanilla, pecans, graham cracker sticks. Mix and form into ball. Refrigerate 2 to 3 hours. Form into a ball and roll in copped pecans. Serve with graham crackers or apple slices."
601,"Preheat oven to 400 degrees. Place sweet potatoes in a baking dish and cook until tender. In a saucepan, heat oil and pepper over medium high heat until browned on all sides. Discard pepper, add garlic and ginger and cook until barely tender. Stir in salt and balsamic vinegar to taste and simmer over low heat until ready to serve. When tender, split each potato, drizzle with ginger sauce and serve hot."
602,"Heat oil in a skillet over medium-high heat. Pour sauce in and stir for 5 minutes. Add broth and salt, return to a boil, then simmer for 8 to 10 minutes until thickened."
603,"Heat oil in a large skillet over medium-high heat. Add corn kernels, fish sauce, fresh cracked pepper, crushed red pepper flakes, shallots, egg, cornflour, oil and simmer until vegetables are tender. Cover and simmer until veggies are tender. Serve over steamed white rice."
604,"Preheat oven to 400 degrees. Cook turkey according to package directions. Drain. In 2-quart casserole dish, combine soup, milk, chives, mustard, and hot pepper sauce. Stir in beef stew seasoning, cheddar cheese, water, salt and pepper, worcestershire sauce. Simmer until noodles are tender. Turn off power. Sprinkle cheese on top, cover till melted."
605,Heat on low for 2 hours. Remove cinnamon and cloves. Serve hot.
606,"Preheat oven to 400 degrees. Place potatoes in a baking dish and cook until tender. In a saucepan, heat oil and pepper over medium high heat until browned on all sides. Discard pepper, add garlic and ginger and cook until barely tender. Stir in salt and balsamic vinegar to taste and simmer over low heat until ready to serve. When tender, split each potato, drizzle with ginger sauce and serve hot."
607,"Cover chicken with water in a large pot. Cook 1 hour and remove chicken. Meanwhile, prepare remaining ingredients, and add to pot after removing chicken, and cook for 1 hour. Meanwhile, place chicken in baking dish and roast it in a 350 f oven for 30 minutes. After roasting, let chicken cool for 10 minutes before removing meat from the carcass and adding the meat to the soup pot. Simmer until the meat is heated through, and serve."
