,result
273,"Preheat oven to 400 degrees f. Put the first 7 ingredients into a food processor bowl. Pulse until bread is very coarsely chopped, 4-6 times. Grease an 8 inch square baking dish and arrange the cherry tomatoes in a single layer. Sprinkle with the bread crumb mixture. Bake until crust is browned and tomatoes are tender, about 20 minutes."
274,"Drain pineapple, reserving juice. Mix pineapple juice and dry instant vanilla pudding together and set in the refrigerator for 30 minutes. Mix the pineapple, fruit cocktail, mandarin oranges, bananas & marshmallows together. Gently fold in pudding mixture. Lastly, fold in cool whip. Cover and refrigerate."
275,"Cook noodles according to package directions, or until of desired consistency, drain. Meanwhile, in a large pot combine all remaining ingredients. Stir in the cooked noodles. Bring to a full boil over high heat, stirring occasionally. Boil for about 10 minutes. Sprinkle each serving with chopped green onions if desired."
276,"In a large non-stick skillet, heat oil over medium high heat. Add onions. Once onions begin to brown reduce heat to low. Continue to cook onions until soft and caramelized. This should take a total of 20-30 minutes. Roll dough out. Spread pesto. Layer remaining ingredients and onions over sauce. Bake according to dough directions."
277,"Preheat oven to 425 f. Spray a roasting rack and shallow roasting pan with nonstick spray or grease lightly with some oil. Remove skin from chicken, rinse well, and pat dry. Using a pastry brush, coat both sides of each piece of chicken well with the imperial chicken. Bake 20 minutes, then flip pieces over using a pair of tongs and brush with some more parmesan cheese. Bake another 40 minutes or until cooked through. Cook time will vary based on the actual weight of your chicken pieces-allow 15 minutes per pound plus 10-15 extra minutes to calculate the total cooking time."
278,"Heat the olive oil in a large skillet over medium-high heat. Add the broccoli floret and cook for about 5 minutes. Add the celery and cook for another 5 minutes. Add the red onion and cook for another 5 minutes. Add the ham, cheddar cheese and cook for another 5 minutes. Add the red onion and cook for another"
279,"Heat oven to 400 degrees f. In a food processor, combine the white bread, butter, margarine, onion salt, garlic salt, corn flakes, parmesan cheese. Process until the mixture is smooth. Add the scallions and pulse until combined. Season with salt and pepper, to taste. Spread the white bread mixture on the cut sides of the bread. Place on a baking sheet and bake for 10 to 12 minutes until golden. Remove from oven and serve immediately."
280,"Put custard in a large bowl. In a large bowl, beat 1 tablespoon of sugar and 1 tablespoon of milk together until smooth. Add 1/2 teaspoon of cinnamon stick and 1/2 teaspoon of vanilla. Mix until smooth. Mix until"
281,Preheat oven to 350f. Spray 13x9 pan with cooking spray. Drain butter beans and pour into pan. Add all other ingredients and mix well. Bake for 1 hour or until brown and bubbling.
282,"Preheat oven to 400. Brush a 13 x 9 inch baking dish with olive oil. Layer the sliced potatoes, mushrooms, and onions, in the dish. Sprinkle with the salt and sage leaves. Pour the cream over evenly. Bake, uncovered, for 45 minutes to 1 hour, or just until the pork chops are cooked through and the potatoes are tender."
283,Preheat oven to 350-degrees f. Grease a 9 x 13 inch pan. Combine first seven ingredients in a large bowl. Stir in green chilies and red bell pepper. Pour mixture into prepared pan. Bake for 30-40 minutes or until it is lightly browned and toothpick inserted in center comes out clean.
284,"In a large pot of boiling water, cook pasta until tender but firm, drain and return to pot to keep warm. Meanwhile, in a large non-stick skillet, heat oil & chili pepper flakes over medium heat. Stir in garlic. Add tomatoes and cook, stirring, for 3 minutes or until heated through. Transfer to pot with drained pasta. Add olives, feta cheese and basil. Toss gently to mix. Sprinkle each serving with parmesan."
285,"Preheat oven to 425 degrees f. In a large mixing bowl, place the cut potatoes and pour the olive oil over the top. Sprinkle on the garlic, thyme and seasoned salt. Mix well until the potatoes are evenly coated. Spread the potatoes on a baking sheet in a single layer. Do not throw away the oil that is left in the bowl. Bake 30 minutes, turning the fries over halfway through. After 30 minutes of baking, return the fries to the bowl with excess oil and sprinkle with the parmesan cheese and parsley. Toss to coat and return to baking sheet and bake for another 10 minutes. If desired, sprinkle fries again with a few shakes of parmesan and a few shakes of seasoned salt."
286,"Toast 6 thick slices of cheese in a 300 degree oven until crisp. Blend the cheddar cheese with a couple tablespoons of butter, then spread on the toast. When ready to serve the soup, pop one of these on top of each serving bowl and sprinkle with lots of cheddar cheese. Melt butter in a large saucepan over low heat. Add onions, cover, and cook until translucent, stirring occasionally for about 30 minutes. Add the stock and bring to a boil, reduce heat and simmer to thicken slightly. Add cream and bring to a boil, reduce heat and simmer to thicken slightly. Season generously with salt and pepper. Ladle into bowls, top with stilton toast, and run under the broiler until the cheese is melted and brown. Serve immediately."
287,"Preheat oven to 350 degrees f. In a medium bowl mix sugar, cinnamon, paprika, cayenne pepper, egg whites, pecan halves. Add pecans and toss well. Drizzle honey and oil over spiced nuts and mix well so they are evenly coated. Spread on greased baking sheet and bake 7 - 10 minutes until sugar is caramelized. Let it cool for 5 minutes and take it of the sheet otherwise they might stick to the bottom. If that happens put it back in oven to melt the sticky sugar."
288,"Preheat oven to 350 degrees fahrenheit. Stir together salt, pepper, chili powder, cumin and cinnamon. Coat pork with the spice rub. Heat 1 tablespoon of oil in a 12 inch skillet, over relatively high heat, and brown pork, turning every 30 seconds for 4 minutes. Stir together brown sugar, garlic, and tabasco and pat onto top of the tenderloin. Place pork in roasting pan and cook for 20 minutes."
289,"Place bread in a skillet on medium heat. Add butter to pan to prevent sticking. Lightly toast bread on both sides. Put cheese directly in pan to slightly melt. After cheese is slightly melted, place cheese on bread using a spatula. Fold bread over onto instelf. Place grilled cheese on plate and eat."
290,"Preheat oven to 350 degrees. Spray a 13 x 9 x 2 inch baking dish with nonstick pan coating or grease lightly with solid shortening. Cut baked potatoes into 1 inch cubes. Place half in a prepared baking dish. Sprinkle half of the salt, pepper and bacon. Top with half of the sour cream & cheese. Repeat layers. Bake, uncovered, at 350 degrees for 20 minutes or until cheese is melted. Sprinkle with chopped green onions to garnish."
291,Heat oil on medium high heat in large skillet or frying pan. Preheat oil on medium high heat in large skillet or frying pan. Preheat oil on
292,"Preheat oven to 350 degrees. Line a large glass baking dish with foil,. Put the ground beef in a large bowl and add the onion and garlic, knead together, add bread crumbs and italian seasoning -- mix all together. Add the egg and milk -- knead together well with hands --. Form pieces of meat into 1 inch balls, place in baking dish -- bake for about 20-30 minutes --. I usually put them in a large pan on the stove and cover with spaghetti sauce for a few minutes at medium heat, but thats optional."
293,"Preheat oven to 325 degrees f. Place chicken in baking dish. Combine mustard, honey and curry powder. Spread over chicken pieces. Bake uncovered for 45 minutes. Baste while baking and be careful that sauce does not burn."
294,"Heat oil in a large skillet over medium-high heat. Add butter, olive oil, edamame, corn, red onion, sherry wine, fresh basil, cherry tomatoes, garlic cloves, basil leaves, olive oil. Mix to combine and heat through. Season with salt and fresh ground pepper to taste."
295,"In small saucepan, combine juice, water, ginger and zest. Set pan over medium-high heat and bring to boil. Boil 5-7 minutes, stirring occasionally, until mixture reduces to 2 tablespoons. Strain mixture though fine sieve to remove zest. Place melon in bowl, toss with ginger-lime mixture. Let sit for 15 minutes. You can drain the sauce or serve it with the melon. Garnish with mint."
296,"Preheat oven to 375 degrees f. In a large bowl, cream brown sugar and melted butter. Add vanilla and eggs 1 at a time. In a separate bowl, sift flour, powder, and salt. Add dry mixture into wet mixture. Spread into a greased glass baking dish. Cook in oven until golden, 15-18 minutes. In a microwave safe bowl, heat peanut butter and cream on low heat. Stir until smooth, and spread over baked bars. Cool slightly and cut into bars."
297,"Preheat oven to 325f degrees. Grease a baking sheet and set aside. Beat egg white in a large bowl with a fork or whisk until foamy. Stir in two cups of unsalted nuts until coated. Stir in sugar and spices. Toss with nuts until coated. Put nuts onto prepared baking sheet. Spread out well. Bake, stirring often, until golden-- about 20-25 minutes. Cool completely. Store in an airtight container."
