,result
381,"Preheat oven to 350 degrees. Sprinkle cheese in 9x9 inch square baking dish. Dot with butter. Mix cream, mustard, salt, and pepper, and pour half of the mixture over the cheese. Pour eggs on top. Pour remaining cream mixture over the eggs. Bake for 25 minutes or until cheese is lightly browned. Sprinkle with rest of french fried onions and bake until onions are lightly browned and cheese is bubbly, about 10 more minutes."
382,"In 1 quart saucepan, combine sugar and cornstarch. Gradually stir in water until smooth. Cook over medium heat, stirring often until boiling. Boil 1 minute, stirring constantly. Remove from heat. Stir in lemon juice, zest, beaten egg yolks, butter and milk. In a separate bowl, beat egg whites until stiff but not dry. Fold into lemon mixture. Pour into buttered 6 cup casserole dish. Place this casserole inside a large pan. Pour hot water into the 9x13 pan to a depth of about 1 inch. Bake at 350 degrees for about 40 minutes or until the topping is set and golden brown. During baking this separates into a cake-like topping with a lemon sauce beneath."
383,"Preheat oven to 350 degrees. Place cream cheese in a medium sized mixing bowl. Saute onions in butter until softened. Add onions, seafood, wine and swiss cheese to cream cheese. Stir until combined. Spread into a greased 2 quart baking dish and top with cheddar cheese. Bake for 25-30 minutes until bubbly and golden brown."
384,"Preheat oven to 350 degrees. Grease tube pan. Mix first four ingredients in bowl. Separate biscuits into 20 pieces, then cut biscuits into 4 pieces. Toss biscuits with bacon and other ingredients. Put all this into tube pan and drizzle with butter. Bake for 25-30 minutes."
385,"Preheat oven to 400f. Spray an 8-inch pie plate with vegetable cooking spray. In a large bowl combine egg with melted butter. Whisk together flour, sugar, baking soda, baking powder and salt in a small bowl. Combine with egg mixture. Pour in buttermilk and stir until just combined."
386,"Place chicken in crock pot and cover with lid. Cover and cook on low for 5-6 hours. Remove chicken and shred with two forks. Return chicken to crock pot, reduce to low, and cook for 1-2 hours. Return chicken to"
387,"Preheat oven to 375 degrees f. Place pie crust in a 9-inch tart pan and leave the sides long and free-form. Combine sugar and corn syrup. Add eggs and beat until smooth. Add pecans and vanilla, and teaspoon of melted butter and mix well. Set aside. Toss apples with lemon juice. Spread apples on bottom of pie crust and pour pecan mixture over apples. Fold edges of pie crust over filling. Bake pie until set, about 45 to 50 minutes."
388,"In a heavy saucepan, heat milk and sugar, over medium to low heat. When hot, stir in eggs and flour. Beat together well and boil until thick. Stir in butter and vanilla after it is cooked. Cool and served chilled. Before serving, whip up heavy cream and fold in to chilled pudding."
389,"Combine ketchup, cider vinegar, orange juice, pineapple juice, wine vinegar, sugar, mustard, cornstarch, water. Set aside. In saucepan heat all remaining ingredients until sugar is dissolved and liquid is hot. Slowly add the ketchup, cider vinegar, orange juice, pineapple juice, wine vinegar, sugar, mustard, cornstarch, water. Slowly add the ketchup, cider vinegar, orange juice, pineapple juice, wine vinegar, sugar, mustard, cornstarch,"
390,"Preheat oven to 450 degrees. Mix together dry ingredients. Stir in beaten eggs, butter, & milk. Add enough additional butter or oil to cover the bottom of a 9 or 10 inch cast iron skillet and place pan in hot oven. When the pan is very hot, remove from the oven & pour the cornbread batter into the skillet. Return to oven & bake approximately 15 minutes until browned. Cut into wedges to serve."
391,"Preheat oven to 325 degrees. Prepare pastry. In small saucepan, combine blueberries, cornstarch, and sugar over medium heat until thickened and bubbly. Spoon evenly over blueberry mixture. Bake 30 minutes, cool, then chill thoroughly before serving."
392,Preheat oven to 400f. Place wax paper on a large baking sheet. Combine dry ingredients in a second bowl. Combine other ingredients in a second bowl. Blend the wet ingredients into the dry ingredients. Add butter and sugar. Bake for 30 to 35 minutes at 170 degrees celsius.
393,"Preheat oven to 350 degrees. Combine flour, baking powder and salt in a bowl, set aside. Combine shortening, peanut butter, sugar, eggs and vanilla in a large bowl. Mix until well blended. Blend in reserved dry ingredients, stir in coconut. Batter will be very stiff. Spread batter into a well-greased 13x9x2in baking pan. Bake at 350 degree for 25-35 minutes, or until golden brown. Cut into bars when completely cool."
394,"Heat oil in 3-quart saucepan over medium-high heat. Cook turkey, onion, chilies and garlic in oil, stirring occasionally, until turkey is no longer pink in center and onion is tender. Stir in remaining ingredients. Heat to boiling. Reduce heat. Cover and simmer 30 minutes, stirring occasionally."
395,"Preheat oven to 350f in large casserole dish, combine rice, tumeric, cinnamon, salt, sugar. Stir to distribute spices even. Pour boiling water over rice, add butter, stir to mix, and add 2 lemon slices, thickly sliced, on top. Make sure there are no seeds in lemon slices. Cover dish and put in oven, bake for 25 to 35 minutes until water is absorbed and rice is tender. You can also make this with brown rice, just increase amount of water to 6 cups and increase cooking time to 45 to 60 minutes."
396,"Preheat oven to 400 degrees f. Saute onion in skillet over medium-high heat in oil until softened, about 4 minutes. Stir in tomatoes and chiles, let cook 2 minutes. Transfer the mixture to a large bowl and stir in spinach, cheese, cream cheese, half and half, and vinegar. Season with salt and pepper to taste. Spoon mixture into shallow baking dish like a 9 inch quiche dish or pie plate. Bake in the preheated oven until the dip is bubbly and the top is light brown, about 35 minutes."
397,"Preheat oven to 450 degrees. Line pastry shell with foil and bake 5 minutes. Remove foil and bake 5 additional minutes. Remove from oven and reduce temperature to 325 degrees. In a bowl, stir together eggs, milk, onion, salt, pepper, garlic powder, crescent rolls, milk, cream, butter, salt, pepper, and nutmeg. Add vegetables or meat and stir. Toss shredded cheese with flour and add to egg mixture, stirring well. Pour into pastry shell and bake for 35 to 40 minutes. You might want to add foil around the edges to prevent over browning."
398,"Mix all ingredients except the sugar and whole milk in a large saucepan. Bring to a boil, then lower the heat to a simmer and stir in the vanilla. Cook until just about all of the milk is absorbed, stirring occasionally. Stir in cinnamon and nutmeg. Serve warm or chilled."
399,"Preheat oven to 325 degrees. Spray a 9 inch pie plate with non stick vegetable spray. Add graham crumbs and shake the plate to coat the entire surface. Set aside. In a separate bowl, combine cream cheese, sugar and flour. Beat on medium speed until thoroughly mixed and creamy. Beat in sour cream, egg whites and vanilla. Pour mixture into graham crust and place in center of preheated oven. Bake 40 minutes. Remove from oven and cool on a rack. Refrigerate at least 3 hours before serving. Top with strawberries if desired."
400,"Preheat oven to 350 degrees f. Line 2 large baking sheets with silicone baking sheets or parchment paper. In a food processor, chop the parmesan, gruyere and rosemary together until coarsely chopped. Set the cheese mixture aside. Separate the dough strips. Using a pizza cutter or a large sharp knife, cut each dough strip in half lengthwise to form thin strips. Working with dough strip at a time, coat each strip with the olive oil and then the cheese mixture, pressing very gently. Twist each cheese covered dough strip and place onto prepared baking sheets. Sprinkle with the salt, if you wish. Bake until the breadsticks are golden brown, about 10 to 15 minutes. Transfer the warm breadsticks to a basket and serve."
401,"Preheat oven to 375f. Line a baking sheet with aluminum foil. In a small bowl, combine paprika, cumin, cayenne pepper, black pepper and salt. Divide in half. In a medium bowl, combine half of spice mixture, sweet potatoes, olive oil and maple syrup. Toss to coat sweet potatoes thoroughly. Spread sweet potatoes onto foil-lined baking sheet into a single layer, leaving two spaces in the middle for the pork chops. Rub remaining half of spice mixture lightly over both sides of pork chops and nestle into spaces made in sweet potatoes. Roast for 35-40 minutes or until pork chops are done."
402,"Preheat oven to 350f. In small bowl, combine graham cracker crumbs and butter. Mix well. Press crumb mixture firmly on bottom of 13x9-inch baking pan. Bake 25 minutes or until lightly browned. Cool. Chill if desired. Cut into bars or diamonds. Store covered at room temperature."
403,"Preheat oven to 375 degrees. Unroll crescent dough and place in a circle on round stone, with the wide ends in the middle and the pointed ends to the outside. You should have an circle in the middle of the stone. You will need to overlap the wide ends a bit to make a circle. Mix the remaining ingredients in a bowl, using more mayo if mixture appears to be dry. Place the mixture in a circle on the crescent rolls on the wide ends. Fold the pointed ends over the mixture to the middle of the stone. Tuck the ends under. Bake for 25-30 minutes, or until the crescent rolls are golden brown. Slice and serve."
404,Heat oven to 350 degrees F. Place pasta in a large saucepan over medium-high heat. Bring to a boil. Reduce heat to low and simmer for 10 minutes. Remove from heat. Remove from heat and stir in parsley. Serve over pasta topped with parmesan cheese.
