,result
659,"Preheat oven to 375 degrees. In a large microwave-safe bowl, microwave frozen broccoli florets for 4 minutes on high. Stir sour cream, butter, onion, soup, and cheese into potatoes. Spread mixture evenly into a greased 9x13 inch pan. Sprinkle corn flakes over top. Bake, uncovered, for 45-50 minutes or until bubbly around edges."
660,"Preheat oven to 375 degrees f. Melt the butter in a skillet over medium heat. Stir in the mushrooms and onion, and cook until tender. Sprinkle with the flour. Reduce heat to low, and continue cooking 5 minutes. Mix in sour cream and lemon juice, and season with salt and pepper transfer to a small casserole dish, and top with parmesan cheese. Bake 15 minutes in the preheated oven, until bubbly."
661,"In a heavy saucepan, combine the sugar, sour cream and salt. Bring to a boil. Cover and simmer for 5 minutes. Uncover and cook over medium heat until a candy thermometer reads 238. Remove from the heat. Stir in vanilla. With a wooden spoon, beat until thick and creamy, about 5 minutes. Transfer to a buttered 8-inch square dish. Store in the refrigerator."
662,"Heat oil in a large skillet over medium-high heat. Add shrimp and saut briskly, cooking through, for approximately 4-5 minutes. Season with salt and pepper to taste. In a bowl, toss lettuce with dressing. To assemble sandwich, place cooked shrimp on one half of toasted bread, then top with dressed lettuce and grated parmesan cheese. Top with other half of bread and slice into 4 to 6 portions."
663,"Wtih processor running, drop garlic through feed tube and mince. Scrape down sides of work bowl. Add chickpeas, tahini and lemon juice. Process until mixture is smooth. Add roasted peppers. Process until peppers are finely chopped. Season with salt and pepper. Transfer hummus to small bowl."
664,"Preheat oven to 400f. Combine the vermicelli, raisins, almonds, cashews, ghee, cardamom powder, sugar, milk, sunflower seeds. Beat until well blended. Fold in raisins, but do not over mix. Spoon the batter into oiled muffin cups and bake 25 minutes or until lightly browned. Serve hot."
665,Preheat oven to 400f. Butter a shallow 8 or 9-inch baking dish. Slice potatoes thinly and boil in salted water for 10 minutes or until tender. Drain and set aside. Heat oil and butter in a medium frying pan. Add onion and cook for 5 minutes. Add chicken and fry over a high heat until nicely browned. Lower heat and stir in tarragon and half of the cream and season with salt and pepper. Spread half of the potatoes in the greased baking dish and pour chicken mixture over top. Cover with remaining potatoes. Pour remaining cream over top of potatoes and sprinkle with gruyere. Bake for 20-25 minutes or until top of casserole is golden.
666,"Preheat oven to 400f. In a large skillet over medium high heat, saute the beef and onion for 5 to 10 minutes, or until meat is browned and onion is tender. Drain fat. Add the celery, chili, tomatoes, taco sauce and corn. Heat thoroughly, reduce heat to low and allow to simmer. Meanwhile, prepare the noodles according to package directions. When cooked, place them in a 9x13 inch baking dish. Pour the meat mixture over the noodles, stirring well. Top with the cheese. Bake at 400 degrees f for 25 minutes, or until cheese is completely melted and bubbly."
667,"Preheat oven to 325f place pear halves cut-side up in 2 large baking dishes. Spoon 1 teaspoon jam in center of each pear half. Top with goat cheese rounds, and lightly drizzle with oil. Bake pears 30 minutes, or until cheese begins to brown. Whisk together remaining 2 tbs. Fig jam, lemon juice, and mustard in bowl. Whisk in 1 tbs. Olive oil. Divide watercress among 8 serving plates. Sprinkle with onion and walnuts. Top each with pear half, and drizzle with dressing."
668,"In a large saucepan over medium heat, add the sugar, water, orange juice, and orance zest. Stir to combine. Simmer for 5 minutes. Add in the apricots, evenly scattered through the jello. Put back in the fridge until completely set."
669,"Heat oven to 350 degrees. Using solid shortening, grease and flour bottom only of 9 x 5 inch loaf pan. In large bowl, blend all ingredients at low speed until moistened. Beat 2 minutes at medium speed. Pour batter into prepared pan. Bake at 350 degrees for 50 to 60 minutes or until toothpick inserted in center comes out clean. Cool 15 minutes. Remove from pan. Wrap tightly and store in refrigerator."
670,"In a large bowl, combine dillsas dill sauce, butter, garlic clove, flour, chicken stock, fresh dill, vinegar, sugar, egg yolk, salt and pepper. Saute for 5 minutes."
671,"Combine all ingredients in a 4-quart or larger crock pot. Cover and cook on low-heat for 8-10 hours. Stir once or twice during cooking. To serve as an entree, spoon over hot cooked white rice or egg noodles. Sauteed sugar snap or snow peas make a good side dish."
672,"Preheat oven to 375 degrees f. In medium bowl, combine eggs, butter or margarine, flour, garlic salt, parsley flakes, onion salt, refrigerated crescent dinner rolls, french-fried onionspreparation:Preheat oven to 375 degrees f. In medium bowl, combine eggs, butter or margarine, flour, garlic salt, parsley flakes, onion salt, refrigerated crescent dinner rolls, french-fried onionspreparation:Pre"
673,Preheat oven to 350f. In a large mixing bowl combine all ingredients until well combined. Spoon into a 1 quart glass casserole dish. Bake for 28-32 minutes until dip is hot bubbly and slightly browning on the top. Serve warm with chips.
674,"In a large saucepan on medium heat, warm the vinegar and sugar together until the sugar dissolves. Set liquid aside to cool. Chop the dill. Slice the cucumber very thinly and arrange in layers on a shallow, non-reactive platter with sloped edges. Sprinkle with salt and pepper and garnish with the fresh dill. Pour the dressing over the cucumbers. Let marinate at least 1 hour or overnight. Yield is estimated."
675,"In a 3-4 qt pot, saute the onion and carrot in a little olive oil until the onion is translucent. Add the sausage and brown a bit. Add the rest of the ingredients. Simmer for 30 minutes. Serve with crusty bread and a green salad."
676,"Place brisket on top of brisket and cook on low for 2 hours or on high for 4 hours. Check for doneness because each crock pot cooks at a different heat setting. Before serving, stir in toasted pecans."
677,"Preheat oven to 400 degrees. Arrange the potatoes and the red and green peppers alternately in a spoke pattern in a shallow, 12-inch round baking dish. Pile the onions in the center. Scatter the garlic over the top. Drizzle with oil, and sprinkle with rosemary, salt and black pepper. Bake in the preheated oven until the vegetables are lightly golden and tender, or about 45 minutes. Garnish with fresh rosemary sprigs."
678,Preheat oven to 375 degrees fahrenheit. Place rolls on ungreased baking sheet try to flatten rolls so they resemble flat circles. Take a spoonful of sauce and spread ontop of each rolls. Then cut up cheese into small bits and garnish. Add meat ontop of cheese and then place remaining cheese ontop of meat. Cook for about 15 min of until rolls are golden.
679,"Mix all ingredients except the butter, caster sugar, eggs, self raising flour, gingerroot, orange, juice and zest of, ground ginger, fresh cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries"
680,"Preheat oven to 350 degrees. Spray a loaf pan with cooking spray. In a bowl gently mix all your ingredients until well combined. Transfer meat mixture in loaf pan and gently press down. Bake until internal temperature reaches 180 degrees, about 1 hour and 15 minutes. As an option you can brush the top of the meatloaf with a little extra wing sauce when you pull it out of the oven to give it a better appearance."
681,"Place beans in a slow cooker and cover with water. Bring to a boil. Reduce heat. Cover and simmer until crisp-tender. Meanwhile, in a skillet, saute mushrooms, onion and garlic in oil until tender. Stir in water chestnuts and seasonings. Heat through. Drain beans and stir into skillet. Sprinkle with parmesan cheese. Serve immediately."
