,result
701,"Preheat oven to 350c. Lightly oil a 12 hole muffin pan. Line moulds with a slice of ham so the ends stick out over the top. Break an egg into each hollow, top with tomato and scatter with chives, parmesan, salt and pepper. Bake for 18 minutes or until egg is set. Remove from oven and leave to cool for 5 minutes. Run a knife around each mould to loosen ham. Cool on rack."
702,"Preheat oven to 350f. Place tart apples in a 2-quart square baking dish. Stir in the tart apples. For topping, in a medium bowl combine the oats, brown sugar, flour, cinnamon, nutmeg, salt, butter, whipped cream. Cut in butter until mixture resembles coarse crumbs. Stir in the nuts. Sprinkle topping over filling. Bake for 30 to 35 minutes or until fruit is tender and topping is golden. Cool slightly. Serve warm with ice cream if desired."
703,"Heat oil in a medium skillet over medium. Add onion and cook until softened, stirring occasionally, about 3 minutes. Whisk eggs and hot sauce in a small bowl. Add to hot skillet and cook until melted, about 1 minute. Place egg mixture evenly over 4 bagel halves. Top with remaining bagel halves and serve."
704,"Preheat oven to 425f grease a 9x9 inche metal baking pan. In large bowl, combine first 6 ingredients. In medium bowl, whisk buttermilk, oil, and egg until blended. Stir into cornmeal mixture just until moistened. Pour batter into prepared pan. Bake 20-25 minutes or until golden and toothpick inserted in center comes out clean. Cut cornbread into 9 squares."
705,"Preheat oven to 350 degrees. Place salmon in 8-inch baking dish and set aside. In a small cup or bowl mix together next 3 ingredients and pour over salmon. Bake for 20 - 25 minutes or until cooked through. Sprinkle with salt, parsley and green onion."
706,"Preheat oven to 375 degrees f. Place salmon skin side up over the seasonings. Cover tightly and bake in a moderate oven, 375 degrees for 1 hour. Chill. Place on a serving platter and remove skin carefully. Garnish with mayonnaise and cucumber slices. Serves 6."
707,"Preheat oven to 375 degrees fahreheit. In a small bowl, combine graham cracker crumbs and melted butter. Mix well. Press crumb mixture firmly in the bottom of a 13x9 baking pan. Pour sweetened condensed milk evenly over crumb mixture. Layer evenly with semi-sweet chocolate chips, white chocolate chips, butterscotch chips, peanut butter chips, coconut, and nuts. Press down firmly with a fork. Bake 25-30 minutes or until lightly browned. Cool completely, chill if desired, and cut into bars."
708,Lay twix bars in a single layer on a cookie sheet. Boil oleo and brown sugar 4 minutes. Pour over twix bars. Sprinkle top with nuts. Bake at 350 for 6-8 minutes.
709,Place the roast on top of vegetables. Mix corn starch with 2 t cold water and then add to juices. Bring to a boil while stirring constantly until thickened. Remove 2 cups of juices from crock pot and put into small sauce pan. Bring to a boil while stirring
710,"Preheat oven to 350 degrees f. Place the weight watchers spinach and fruit salad on a baking sheet and bake until just crisp, about 10 minutes. Let cool. In a blender, combine the spinach, strawberries, granny smith apple, green onions, jalapeno pepper, cilantro, citrus vinaigrette dressing, ascorbic acid. Blend until smooth. With the blender running, add the spinach, strawberries, granny smith apple, green onions, jalapeno pepper, cilantro, citrus vinaigrette dressing, ascorbic acid. To serve, put the weight watchers spinach in a large bowl. Toss with enough of the vinaigrette to coat the spinach. Sprinkle with the crisp prosciutto crumbles, toss again, and serve."
711,"Heat oven to 350f. Place potatoes, cream cheese, bacon, sour cream, chicken broth, pepper in a large mixing bowl and whisk until smooth. Add salt and pepper to taste. Mix well. Cover and bake at 350 for 30 minutes."
712,Preheat oven to 375 degrees. Mix all dry ingredients in large bowl. Combine wet ingredients in a bowl. Mix dry and wet ingredients together. Pour into prepared muffin pans and bake at 375 for 20 to 25 minutes.
713,"Preheat oven to 400f. In a shallow dish mix together the cornflake crumbs with parmesan cheese, garlic powder black pepper and dry ranch dressing mix. Place the melted butter in a shallow dish. Coat the chicken breast or strips into the melted butter, then roll into the cornflake mixture. Place in prepared baking dish. Bake uncovered for about 30 minutes or until the chicken is cooked through."
714,"Place potatoes in a dutch oven, and cover with water. Bring to a boil. Reduce heat, and simmer for 10 minutes or until tender. Drain. Return potatoes to pan. Add bacon, cheese, sour cream, chives and stir."
715,"Preheat oven to 350f have ready a 9x13-inch baking pan. Spread the bread and chocolate chips in the pan. Beat together remaining ingredients. Pour this custard over the bread. Bake about 35 minutes, or until firm but not dry. Serve warm or at room temperature."
716,"Preheat oven to 375f. Heat a little oil in frying pan and brown stew meat along with onions and carrots. Remove from pan. Brush the potatoes with 1 tbsp melted butter. Cover and bake for 1 hour. Remove the hot pot from the oven. Uncover and brush the potatoes again with melted butter or dripping. Return to the oven for a further 30 minutes, uncovered, to brown the potatoes. Serve garnished with parsley."
717,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 300 degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken in flour and crumb mixture. Quickly fry chicken on all sides until browned and crisp. Place in covered baking dish and bake additional 20-30 minutes to re-crisp chicken, serve."
718,"Preheat oven to 425f. Peel potatoes & cut into thick fries or wedges. Spray baking sheet with cooking spray or cover with rapid release foil. Combine salt, garlic powder, paprika, cayenne, rosemary, baking potatoes, vegetable oil and place in large ziploc bacg. Drizzle olive oil over potatoes and coat evenly. Place potatoes in bag and shake to coat. Arrange potatoes in single layer on baking sheet. Bake 35 minutes or until golden brown."
719,"In a large skillet, melt butter over medium-low heat. Add chicken broth, stir to incorporate, and bring to boiling point. Cover pan, remove from heat and let stand 5 minutes. Fluff with fork, season with salt if needed, and serve hot."
720,"Preheat oven to 350 degrees f. Lightly grease cookie sheet. Beat sugar and shortening until creamy. Beat in egg, milk and icing sugar. Mix well. Drop by tablespoon onto prepared cookie sheet. Bake 10-12 minutes or until lightly browned. Let stand 1 minute before removing to racks to cool."
721,Place steamed clams in crock pot. Cover with lid and cook for about 10 hours or until meat shreds easily. Remove meat and shred with two forks. Stir the meat with barbecue sauce in a hot skillet on the stove and serve on hamburger buns.
722,"Preheat oven to 350f. In a medium bowl, beat the cream cheese, mayonnaise, dungeness crabmeat, onions, artichoke heart, parmesan cheese, fresh parsley. Add the rest of ingredients. Pour into the casserole dish and bake till browned and bubbly 20-25 minutes. Serve with crackers or party rye."
723,"Dissolve jello in boiling water, then stir in lemonade concentrate until dissolved. Chill until firm. Fold in whipped topping. Pour into a 13x9 inch pan. Chill for 4 hours or until firm. Fold in three-fourths of the cool whip"
724,"Preheat oven to 400 degrees f. Spray 9 by 13-inch casserole dish with pam. Put crepes, frozen spinach, butter, flour, milk, salt, mozzarella cheese, onion, parmesan cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese, cheese,"
725,"Preheat oven to 375f. In a large mixing bowl, cream butter and sugar. Add eggs and vanilla, mix well. Gradually beat in the butter mixture then add chocolate chips. Drop dough by rounded tablespoonfuls onto greased baking sheets. Bake 10-12 minutes. Let cookies rest on baking sheets for 2 minutes before removing with a spatula to wire racks to cool completely."
726,"Preheat oven to 180c. Cut potatoes into large wedges. Place on greased oven trays, bake for about 30 minutes or until golden brown, turning potatoes when necessary. Combine oil, garlic, herbs, mustard and juice in a bowl. Add potatoes and toss until potatoes are well coated with mixture. Return potatoes to oven trays and drizzle with melted butter. Cook under hot grill until golden brown, turning potatoes when necessary. Serve sprinkled with salt if desired."
727,"Preheat oven to 400f. Spray an 8-inch pie plate with vegetable cooking spray. In a large bowl combine egg with melted butter. Whisk eggs and milk, and pour over top. Cover dish with foil and freeze. To prepare for serving, thaw dish, and bake uncovered in a preheated 375 oven for 45 minutes."
728,"In a large saucepan over low heat, bring the rhubarb, sugar, and 2 cups of water to a boil. Simmer until rhubarb is soft. Add the rest of the water. Bring to a boil again and remove from heat. Mix the cornstarch and a bit of water separately. Add to the saucepan and let simmer for a few minutes. Remove from heat and let cool. Serve with a bit of granulated sugar sprinkled on top."
