,result
236,"Place pork in marinade, turning to coat completely. Cover and refrigerate for 1 hour, turning at least once. Preheat oven to 275 degrees. Remove cover from pan, bake chops for about 30 minutes, turning at least once during cooking. Serve with baked potatoes, using baked marinade and pan drippings to top."
237,"In a large pot filled with boiling water, blanch potatoes for 10 seconds. With a slotted spoon, transfer potatoes to colander to cool. Peel, seed and quarter potatoes. In a large pot filled with boiling water, blanch potatoes for 10 seconds. With a slotted"
238,"Cover platter with corn tortilla chips. Bake at 350 degrees f. for 15 minutes. Spread corn tortilla chips evenly in center of each tortilla. Roll up each tortilla. Place seam side down in a lightly greased 12x8 2-inch baking dish. Top with tomato sauce or other tomato variant. Cover dish, and bake at 350 degrees f. For 45 minutes. Place seam side down in a lightly greased 12x8 2-inch"
239,"Put the eggs in a shallow bowl and whisk them until well mixed. Add the milk, sugar and salt. Mix well. Place one slice of bread at a time in the mixture until the egg mixture is absorbed. Transfer bread slices to griddle or skillet, heating slowly until bottom is golden brown. Turn and brown the other side. Serve french toast hot with butter and syrup."
240,"In a food processor or blender, blend the cream cheese, feta cheese green onion, pepper and oregano, until smooth, scrape down the sides, add the tablespoon of either yogurt or sour cream. Cover and refrigerate for 1 hour. Rinse the cherry tomatoes and remove stems. With a sharp knife, cut a slice fron the non-stem end of each tomato. With a small spoon scoop out as much of the seeds and pulp and you can, arrange the hollow tomatoes on paper towel lines plate to drain. After the cheese mixture has chilled for 1 hour, transfer the it to a small zipper-top plastic bag, squeeze out air. Snip off one corner, squeeze the cheese filling into each tomato, arrange on serving dish and sprinkle with paprika."
241,"Heat oven to 375. Stir together cracker crumbs, flour and baking powder. Set aside. Beat sweetened condensed milk and butter until smooth. Add in dry mixture, mixing well. Stir in chocolates, candy, coconut and pecans. Drop by rounded tbsp onto ungreased cookie sheet. Bake 8-10 minutes or until lightly browned. Cool 1 minute. Remove from cookie sheet to wire racks. Cool completely."
242,"Heat oil in a saute pan. Add onion and garlic. Cook over medium heat for about 5 minutes, until onion wilts. Stir in cumin and pepper. Continue to cook for 2-3 minutes. Add oregano, potatoes, green chilies and chicken broth. Bring to a boil and simmer slowly for 45 minutes. Serve hot with cheese sprinkled in the middle of bowl."
243,"Preheat oven to 400 degrees f. In a food processor, combine the cheese and butter. Process until the mixture is smooth. Add the scallions and pulse until combined. Season with salt and pepper, to taste. Spread the cheese mixture on the cut sides of the bread. Place on a baking sheet and bake for 10 to 12 minutes until golden. Remove from oven and serve immediately."
244,"Mix all ingredients, except the oil, in a large bowl and chill for 30 minutes. Divide the mixture evenly into 12 portions and shape each one into a flat round pattie. Heat the oil over moderate heat for 3-4 minutes on each side, or until cooked through. Remove and drain on a paper towel if you wish. Serve hot with dipping sauce or raita."
245,"Place chicken breast halves in a resealable plastic bag set in a shallow dish. For marinade, stir together lime peel, lime juice, cooking oil, dried thyme, black pepper, salt, garlic cloves, salsa, lime wedgepreparation:Place chicken breast halves in a resealable plastic bag set in a shallow dish. For marinade, stir together lime peel,"
246,"In a large saucepan, bring the water and sugar to a light boil. Cook and stir in lemon-lime soda. Pour into a large container. Add pineapple juice, concentrates and extract. Cover and freeze. Remove from freezer 1-2 hours before serving. Just before serving, mash the mixture with a potato masher and stir in lemon-lime soda. Just"
247,Heat oven to 400f. Saut salmon and chive in butter until tender. Add salt to taste. Beat eggs and milk together in small bowl. Sprinkle parmesan in bottom of well greased muffin trays or pie dish. Layer salmon and chive in bottom of well greased muffin trays or pie dish. Layer salmon and chive in bottom of well greased muffin tr
248,Preheat oven to 400 degrees F. Place slices of cream cheese in a large baking dish. Bake at 400 for 45 minutes or until golden brown. Remove from oven and let cool for 1-2 minutes.
249,"Preheat oven to 450 degrees. In a small saucepan over medium heat, combine the butter, white wine, lemon juice, garlic, and parsley. When the butter melts completely, remove from heat. Arrange shrimp in a shallow baking dish. Pour the butter mixture over the shrimp. Bake in preheated oven for 10 minutes or until the shrimp are pink and opaque, reduce heat. Remove shrimp and set aside. Add garlic and cook 2-3 minutes. Do not allow garlic to brown - it will make it bitter. Add white wine, and lemon juice. Cook until wine is reduced by half. After it is reduced, add italian seasoning. Reduce heat to low, and add butter. If pan is too hot, the butter will separate. Add shrimp back into sauce, add parsley, and season to taste with salt and pepper. Sprinkle with grated parmesan cheese."
250,Preheat oven to 350 degrees. Line a 9x13 baking sheet with parchment paper. Line a 9x13 baking sheet
251,Preheat oven to 350f. Spray an 11 x 17-inch pan with pam non stick cooking spray. Combine flour and baking soda in bowl and set aside. Cream butter with sugar. Add eggs one at a time. Alternately stir in raisins and flour mixture. Fold in remaining ingredients. Spread evenly in prepared pan. Bake for 30 minutes or until toothpick inserted in center comes out clean. Cool and then cut into bars.
252,"Heat oven to 425 degrees. Place zucchini on a lightly greased pizza pan and press out to 12 inches. Evenly distribute alfredo sauce. Evenly distribute crab meat. Evenly distribute cheddar and motzarella cheeses. Top with the old bay seasoning, onions, bacon and mushrooms. Bake on the lowest rack for 20-25 minutes."
253,"In a saucepan, combine butter, sugar, egg, self rising flour, vanilla, orange, zest of, orange juice, cocoa powder, water. Gradually whisk in milk until smooth. Cook, whisking constantly, over medium-high heat for about 5 minutes or until boiling and thickened. Remove from heat. Whisk in vanilla. Divide among custard cups or dessert dishes. Let cool to lukewarm or serve chilled."
254,"Preheat oven to 350f. Toast oatmeal in a shallow pan for 10 minutes to brown, watch carefully. Remove from oven and in small mixing bowl combine oatmeal with remaining ingredients. Press into 9-inch pie plate. Fill with desired filling and bake or bake crust empty for later use."
255,"Preheat oven to 425. Grease a baking sheet. Heat molasses in saucepan, until it boils. Put the butter into large mixing bowl, combine hot molasses. Sift together salt, baking soda and flour. Blend in ginger. Blend mixture well. Let mixture chill in refrigerator, just until cold. Take out, roll batter very thin. Cut with cookie cutter. Using the spatula, put on baking sheet. Bake for approximately 5 minutes, or until golden."
256,"Preheat oven to 350 degrees. In a large bowl, combine the first 6 ingredients. Combine in a medium bowl. Stir well. Pour into an 8-inch square baking dish coated with cooking spray. Bake uncovered at 375 degrees for 25 minutes or until liquid is absorbed. To microwave this recipe, do the same as above but cover and cook at high for 15 minutes or until liquid is absorbed. To microwave this recipe, do the same as above but cover and cook at high for 15 minutes or"
257,"Place all ingredients in a food processor and blend until very smooth. Chill at least a few hours before tasting. Can serve with chips, crackers, or as a veggie dip. Keeps well in fridge. Cooking time listed is for chilling time."
258,"Combine heavy cream, whole milk, brown sugar, honey, gingerroot, egg yolks and mix well. Pour into serving cups and top with whipped cream. Sprinkle with a little cinnamon and nutmeg and serve with a cinnamon stick."
259,"Place all ingredients in a food processor fitted with a metal blade and process just until mixture is powdery -- about 30 seconds. Be careful not to overprocess. Store in an airtight container for up to 6 months. To make aztec hot chocolate, combine 1 cup of milk and 2 tablespoons of the mix in a small saucepan and bring to a simmer over medium-low heat, stirring constantly until mixture is powdery -- about 30 seconds. To make aztec hot chocolate, combine 1 cup of milk and 2 tablespoons of the mix in a small saucepan and bring to a simmer over medium-low heat, stirring"
260,"In a large saucepan, cook turkey and onions until turkey is no longer pink. Add taco seasoning mix, tomatoes, corn, and chiles. Cook over medium heat until turkey is no longer pink"
261,Preheat oven to 375 degrees. Place rolls on ungreased baking sheet try to flatten rolls so they resemble flat circles. Take a spoonful of sauce and spread ontop of each rolls. Then cut up cheese into small bits and garnish. Add meat ontop of cheese and then place remaining cheese ontop of meat. Cook for about 15 min of until rolls are golden.
262,"Preheat oven to 400. Brush a 13 x 9 inch baking dish with olive oil. Layer the sliced potatoes, mushrooms, and onions, in the dish. Sprinkle with the salt and sage leaves. Pour the cream over evenly. Brush the pork chops with olive oil, and rub the breadcrumbs onto both sides of each pork chop. Place pork chops on top of potatoes. Bake, uncovered, for 45 minutes to 1 hour, or just until the pork chops are cooked through and the potatoes are tender."
263,"Heat grill to high, rub mushrooms with oil. Grill for 3 minutes each side or till cooked but still firm. Mix cheese, garlic, butter, salt and pepper together in a bowl. Spoon mixture into mushrooms. Grill until cheese melts. Place in toasted buns with salad. This could also be done in the oven."
