,result
527,"Preheat oven to 350 degrees f. In a shallow bowl, blend together bread crumbs, parmesan cheese, parsley, salt, and pepper. In a small saucepan, heat butter and garlic over very low heat until butter melts. Remove from heat. Brush chicken pieces with garlic butter, then roll in bread crumb mixture to coat. Place chicken skin side up on a large foil-lined baking sheet. Mix together any remaining crumb mixture and butter and sprinkle over chicken. Place chicken skin"
528,"Heat oil in wok or skillet, add crushed garlic clove and the chilli bean sauce, while still cool to allow everything to be mixed without cooking. Heat oil in wok or skillet, add crushed garlic clove and the chilli bean sauce, while still cool to allow everything to be mixed without cooking. Heat oil in wok or skillet, add crushed garlic clove and the chilli bean sauce, while still cool to allow everything to be mixed without"
529,Heat oven to 350 degrees. Fill greased muffin tins two-thirds full with batter. Bake at 375 for 10-15 minute.
530,"In a medium sized bowl, combine all ingredients mixing well. If mixture looks a little too dry, add a little more mayonnaise until. Desired moistness is reached. Now taste to see if seasonings need to be adjusted. Refrigerate for at least 3 hours."
531,"Cook over medium heat and bring to slow boil then reduce heat to lower setting and continue cooking for about 15 to 30 min longer. Best if used on ribs or chicken. Can use this sauce if baking or bbq. Usually, depending on the qty i am cooking, i have to double or triple this recipe."
532,Preheat oven to 375 degrees. Mix all dry ingredients in large bowl. Combine wet ingredients in a bowl. Mix dry and wet ingredients together. Pour into prepared muffin pans and bake at 375 for 20 to 25 minutes.
533,"In a large pot, bring 1 inch of water to a boil. Add kale and salt. Cover and cook, stirring once, for 5 minutes or until crisp-tender. Drain. Return kale to pot. Drizzle with olive oil. Reheat. Add lemon juice, red pepper flakes and parmesan cheese. Toss and serve."
534,"Preheat oven to 400f. Cook beef in nonstick skillet over medium heat until browned, stirring frequently. Drain. Add salt and pepper and cook 3 minute stir in pizza sauce. Spread beef mixture on pizza crust. Sprinkle with french onions and cheese. Bake for 15 to 30 minutes, or until the beef is cooked through. Serve hot."
535,"Preheat oven to 475 f. Spray a roasting rack and shallow roasting pan with nonstick spray or grease lightly with some oil. Remove skin from chicken, rinse well, and pat dry. Using a pastry brush, coat both sides of each piece of chicken well with the salad dressing. Set breasts, meaty sides up, onto the sprayed roasting rack and sprinkle with rosemary. If you like, season to taste with a little seasoned salt& pepper. Sprinkle bread crumbs on top of the chicken. Bake another 20 minutes, then flip pieces over using a pair of tongs and brush with some more salad dressing. Bake another 40 minutes or until cooked through. Cook time will vary based on the actual weight of your chicken pieces-allow 15 minutes per pound plus 10-15 extra minutes to calculate the total cooking time."
536,Preheat oven to 350 degrees. Spray muffin tin with cooking spray. Press a slice of ham into each muffin cup. Evenly distribute spinach between muffin cups. Evenly distribute cheese between muffin cups. Crack 1 egg to each muffin cup. Season with salt and pepper. Bake for 10 min or until eggs are warmed and cheese is melted.
537,"Fry bacon, drain and set aside. Saute creole in bacon grease about ten minutes. Add onions and peppers to creole mixture. Toss tomatoes with grits mixture. Crumble bacon over top and serve immediately. Serve hot. Do not add bacon and tomatoes until time to serve the grits."
538,"Mix all ingredients into a pot. Cook over medium heat and bring to slow boil then reduce heat to lower setting and continue cooking for about 15 to 30 min longer. Best if used on ribs or chicken. Can use this sauce if baking or bbq. Usually, depending on the qty i am cooking, i have to double or triple this recipe."
539,"Preheat oven to 375f and butter and flour a 9-inch cake pan with high sides, line bottom with parchment paper. Finely grind almonds with 2 tablespoons of sugar in food processor. Mix yolks, 2 tablespoons sugar, lemon zest, cinnamon and a pinch of salt in a bowl until thick and smooth. Add almond mixture, stir. Separately beat egg whites until soft peaks form, then gradually add 4 tablespoons sugar, beating until egg whites are stiff but not dry. Fold half of egg whites gently into almond mixture, then add other half and finish folding in gently. Transfer to prepared pan. Bake until toothpick inserted in center comes out clean, about 30-35 minutes. Cool on rack, turn out onto serving platter."
540,"Preheat oven to 400 degrees. Arrange the potatoes and the herbs alternately in a spoke pattern in a shallow, 12-inch round baking dish. Pile the onions in the center. Scatter the garlic over the top. Drizzle with oil, and sprinkle with rosemary, salt and black pepper. Bake in the preheated oven until the vegetables are lightly golden and tender, or about 45 minutes. Garnish with fresh rosemary sprigs."
541,"Preheat oven to 325 degrees f. In a large, heavy skillet over medium-high heat, brown ground beef, and drain fat. Mix in dry taco seasoning. Spoon browned beef into a 9x13 inch glass baking dish. Spoon a layer of refried beans over meat, then salsa. Top with shredded cheese. Bake about 20 to 25 minutes in the preheated oven."
542,"Preheat oven to 325 degrees f. In 2 pans place tomato halves cut side up. Sprinkle with oil, salt and pepper, onion, garlic, and herbs. Bake tomatoes for 2 hours. Check the tomatoes after 1 hour and turn down the heat if they seem to be cooking too quickly. Then turn the oven to 400 degrees and bake another 30 minutes. Remove from the oven and process tomatoes through a food mill using a medium dye over a small saucepan. Discard skins. Add wine, bring to a boil, reduce heat to low and cook for 5 minutes."
543,"Preheat oven to 375 degrees fahrenheit. Grease 9x13 baking dish. Place rhubarb slices in an even layer. Scatter the brown sugar and 2 tablespoons water overtop of rhubarb slices. Mix sugar into flour and baking powder mixture. Add butter and beat for about 3 minutes. Add eggs one at a time, beating after each addition. Blend slightly after each addition and pour batter over the rhubarb slices. Smooth over the top. Bake about 40 minutes at 375 until the top is golden brown. Cool 30 minutes and serve with a nice dollop of whipping cream."
544,"Preheat oven to 350 degree f. In a large pot cook macaroni according to package directions. Drain. Return to pot. Add milk, melted butter, pepper, and salt. Stir in cheeses. Transfer to a greased 2-quart casserole. Bake, uncovered, for 15 minutes. Carefully stir mixture. Sprinkle with crushed crackers. Bake 5 minutes more or until crackers are browned and mixture is just heated through. Let stand 10 minutes before serving."
545,"Place all ingredients in a bowl. It may be easier to warm the honey, as it is easier to blend with the other ingredients. Make sure the cucumber is drained well, otherwise your raita will be too watery. Mix well, and add to serving bowl. Sprinkle cumin over the top. Serve on top or on the side of your favorite indian dish, or serve as a dipping sauce with naan bread."
546,"Preheat oven to 425 degrees and boil water. In a 13x9 casserole dish, combine rice and contents of seasoning packet. Add boiling water to dish and mix well. Add chicken, sprinkle with garlic powder. Cover and continue to bake for another 8-10 minutes or until chicken is no longer pink in center."
547,"Preheat oven to 400f line your pan with aluminum foil and lightly brush with olive oil, or use a bit of cooking spray. Combine parsley, garlic, lemon zest, and coarse salt on the cutting board. Finely chop, then combine with the breadcrumbs in a shallow plate. Brush top of each fillet with olive oil. Press fillet into the crumb mixture. Place fillets in baking dish, crust-side up. Bake until firm, about 12-15 minutes, depending on the thickness of the fish. Serve with lemon wedges."
548,"Preheat oven to 375 degrees. Place chicken in glass baking dish. In a small bowl, combine the remaining ingredients and whisk together until well blended and smooth. Pour sauce mixture over chicken. Bake chicken with sauce mixture for about 20 - 30 minutes or until chicken is cooked through. For best results turn chicken over half way through cooking."
549,"Preheat oven to 400 degrees f. Arrange sweet potatoes in an even layer in a 9-by-13-inch glass baking dish. Combine maple syrup, butter, lemon juice, salt and pepper in a small bowl. Pour the mixture over the sweet potatoes. Toss to coat. Cover and bake the sweet potatoes for 15 minutes. Uncover, stir and cook, stirring every 15 minutes, until tender and starting to turn brown, 45 to 50 minutes more."
550,"Preheat oven to 350 degrees. Place cream cheese in a medium sized mixing bowl. Saute onions in butter until softened. Add onions, seafood, wine and swiss cheese to cream cheese. Stir until combined. Spread into a greased 2 quart baking dish and top with cheddar cheese. Bake for 25-30 minutes until bubbly and golden brown."
551,"Heat oven to 350 degrees. Mix pineapple, crushed pineapple, frozen blackberrie, peach slices, yellow cake mix, pecans, sugar, butter, white breadpreparation:Heat oven to 350 degrees"
552,"Toast the english muffin. In a microwaveable cup roughly the same diameter of the muffin, add the egg, a tablespoon of water. Beat the egg, add the bacon. Microwave on high for 1 to 2 minutes while muffin is toasting. Assemble the muffin and let stand for a few minutes to melt the cheese."
553,"Preheat oven to 475f. In large roasting pan, combine potatoes, onion, garlic, oil, salt, pepper and rosemary and toss to coat. Roast veggies 25 minutes, stirring once. Lightly salt and pepper chicken and add, tossing to coat and roast 15 minutes longer or until chicken is done. Place spinach over chicken mixture and roast for 5 minutes longer or until chicken is done."
554,"Preheat oven to 400 degrees. Lightly spray baking dish with cooking spray. In large bowl, combine soup, cheddar cheese, milk and black pepper. Add garlic and potatoes to soup mixture. Mix well. Spoon potatoes into baking dish. Sprinkle with parmesan cheese and paprika. Cover with foil. Bake 1 hour. Remove foil. Bake and additional 15-20 minutes or until potatoes are tender."
555,"In a medium saucepan, saute onions in butter until tender. Add flour, salt, sugar and pepper. Mix in sour cream, beans and cheese. Pour into 9x13 baking dish. Top with cornflakes. Bake at 400 degrees for 20 minutes."
