,result
350,"Combine flour, baking soda, cocoa powder, brown sugar, sugar, butter, applesauce, vanilla, mint extract, egg white. Beat with a hand mixer until well blended. Combine flour mix with sugar mix to form dough. Roll into a log and cover with plastic wrap. Place in freezer for about 1 hour until firm. Slice into quarter inch pieces and place on a baking sheet that has been sprayed with baking spray. Bake at 350 for about 10 minutes. Cool on wire rack."
351,"In a pot bring water to a boil with salt to taste, once the water comes to a boil add the macaroni and cook for 12 to 15 minutes. When the noodles are cooked drain but do not rinse. To make the cheese sauce in a pan over low heat combine the velveeta cheese, shredded cheddar and the milk. Cook the cheeses till they are melted and then add the salt. Add the noodles and mix through. Place in a casserole dish and bake at 400 degrees for 10 to 15 minutes. You may want to broil the top to make a brown top."
352,"Heat oil in a skillet over high heat. Brown chicken in two batches, 6 to 8 minutes. Set aside. In same skillet over medium heat, cook ginger, onion, and garlic, stirring until browned, 8 to 10 minutes. Add soy sauce, vinegar, and sugar. Cook over high heat until thick, 3 to 4 minutes. Add chicken. Stir to warm. Remove from heat. Stir in scallions."
353,"Mix all ingredients together. Spray a 9x13-inch pan with nonfat, nonstick cooking spray. Place ingredients into pan. Bake for 1 hour. After the first 15 minutes stir ingredients to break-up the ground beef. Continue to stir every 15 minutes until the ground beef is broken into bite-sized pieces. Serve. You can also substitute ground chicken, turkey or pork."
354,Preheat oven to 350 degrees. Beat egg. Add remaining ingredients except granulated sugar and mix well. Press dough into ungreased 13x9x2 inch pan. Sprinkle granulated sugar evenly over bars. Bake 15 to 20 minutes. Cool slightly. Cut into bars. Cool completely. Remove from pan and store in airtight container.
355,"In a large bowl, combine the dill pickle spears, onion, splenda sugar substitute, celery seed, mustard seeds, cider vinegar. Bring to a simmer for about 20 to 30 minutes. While that is simmering chop the pickles either by hand or in the food processor to the consistancy you like your relish to be, fine or coarse. Add the 2 tablespoons of cider vinegar to the chopped pickles. Put the chopped up pickles back in the jar and pour the brine back over the whole thing. Store in the fridge and use like store bought relish."
356,"Preheat oven to 350 degrees f. In a plastic bag, combine cheese, flour, salt and pepper. Mix well. Place potatoes inthe bag and toss to coat with mixture. Pour butter into an 8x8-inch baking dish. Stir in potatoes, coating well. Bake at 350 degrees f."
357,Preheat oven to 400f. Mix all ingredients in lg bowl. Mix well. Pour into crust. Bake for 15 minutes. Reduce the oven temperature to 350f and bake another 35 to 40 minutes or until a knife inserted 1-inch from the edge comes out clean. Cool before cutting. Garnish with whipped cream. Refrigerate leftovers.
358,Preheat oven to 350 degrees F. Place chicken breasts on bottom of 9x13 baking pan. Pour soup mix over top. Bake covered for 30 minutes. Uncover bake an additional 5 to 10 minutes.
359,"Preheat oven to 400f line your pan with aluminum foil and lightly brush with olive oil, or use a bit of cooking spray. Combine parsley, garlic, lemon zest, and coarse salt on the cutting board. Finely chop, then combine with the breadcrumbs in a shallow plate. Brush top of each fillet with olive oil. Bake until firm, about 12-15 minutes, depending on the thickness of the fish. Serve with lemon wedges."
360,"Adjust rack to middle position and heat broiler. You may also use a toaster oven. Break the crackers in half to form squares and place on a baking sheet. Arrange 4 marshmallow halves on top of each square. Broil for 30-60 seconds or until golden brown. Remove from oven. Break chocolate bar into 12 pieces. Arrange the chocolate and raspberries on one half of the crackers. Invert remaining marshmallow topped crackers onto the raspberry and chocolate topped crackers, pressing gently to for a cookies sandwich."
361,"Boil 4 cups water in pot and add oysters for 10-15 seconds. Remove with slotten spoon to paper towels to drain. Blend cornstarch with 4 tbs water and add oyster and soy sauce. Heat oil in wok, add butter, worcestershire sauce, canned oysters, salt, russet potato, low-fat milk, white pepper, ground nutmeg. Stir fry 15 seconds. Add butter, worcestershire sauce, canned oysters, salt, russet potato, low-fat milk, white pepper, ground nutmeg. Add oyster and soy sauce. Add oyster and"
362,"Heat oil in skillet over medium-high heat. Saute squash until browned, about 5 minutes. Add garlic. Saute 1 minute. Add water, salt and pepper. Simmer until squash is tender, 6-7 minutes. Stir in basil."
363,"Heat oil over medium heat. Saut garlic until soft, being careful not to let it burn. Add sliced mushrooms and saut until they look fairly cooked and shiny. Add almonds and saut for a couple more minutes. Finally, add frozen green beans and splash of soy sauce. Stir frequently until beans are just cooked and, of course, no longer frozen. If not on the south beach diet or watching sugar intake, you could add oyster sauce or other asian condiment to the mixture."
364,"In a 4-cup measuring cup, heat 4 cups water in microwave to boiling. Place tea bags in water and let steep for 5- 10 minutes. Pour sugar into 2 quart pitcher and pour hot tea over it. Squeeze tea bags to get out any remaining tea. Add tea to pitcher and discard bags. Stir well. Chill until very cold and serve over ice with lemon."
365,"In a large saucepan heat butter and olive oil over medium-low heat. Add onion and cook for three minutes. Add apple and cabbage, and cook for five minutes. Stir in vinegar, salt, pepper, and honey. Cover and simmer over low heat for 1 hour, or until cabbage is tender. If possible, remove the whole cloves before serving."
366,"In a small mixing bowl, thoroughly whisk together eggs, milk, water, whipped cream cheese, salt, fresh coarse ground black pepper. Beat all ingredients until blended, the mixture will be a bit lumpy because of the cream cheese but it all works out. Pour into hot skillet & let sit until the bottom just turns opaque. Stir it all up & continue to stir, cooking until fluffy, remove from heat while still moist but not runny. Mound onto buttered toast. Devour."
367,"Preheat oven to 400f degrees. Place halibut fillets in a greased 9x13 dish. Sprinkle with salt and pepper. Combine butter, onion, halibut fillet, fine breadcrumbs, mayonnaise, sour cream, onion, paprika, salt and pepper, water, sour cream and parsley, stir well. Pour over halibut fillets. Bake at 400 for 20 minutes till flakes easy with fork."
368,Heat oil and butter in a large skillet. Add garlic and shrimp. Sprinkle with salt and pepper. Saute 2-3 minutes or until shrimp turn pink. Turn shrimp with spatula. Cook shrimp 2 minutes longer on other side. Remove shrimp to serving platter. Garnish with lemon wedges.
369,"In a large wok or nonstick frying pan, heat oil over medium-high heat. Add garlic and ginger and cook, stirring, until fragrant, about 30 seconds. Add scallops and stir to coat with garlic mixture, then cook 1 minute. Mix in snow peas and cook 1 minute. Stir in broth and soy sauce and cook just until simmering. Sprinkle with green onions and mix with noodles."
370,"Preheat oven to 350f. Mix all ingredients, except salmon, together. Pour a small amount of the mix into the bottom of a baking pan - just enough to lightly cover the bottom. Add the salmon, and pour the remaining mix over top. Bake for about 20 minutes, or until salmon flakes easily with a fork."
371,"Wash, core and dice chicken. Place chicken breasts in large bowl & toss with lemon juice. Add cooked chicken bouillon granule, apples, celery, radishes, red onion, dried cranberries, roasted cashews. Fold into rice mixture. If desired, serve over salad greens."
372,"Preheat oven to 350f. Grease, spray, or placed liners in muffin tins to hold 24 muffins. Combine flour, sugar, baking powder and salt. Add milk, eggs, oil, and almond extract. Whisk until smooth. Gently stir in poppyseeds. Fill muffin tins and bake for 25- 30 minutes."
373,"Heat oil in a large non-stick skillet on medium-high. Add onion, garlic clove, potatoes, sweetcorn, dried oregano, egg, edam cheese, eggs and cook for about 5 minutes or until the top is bubbly and slightly browned. Cut in wedgse to serve."
374,Heat oven to 350 degrees F. Place pasta in a large saucepan over medium-high heat. Bring to a boil. Reduce heat to low and simmer for 10 minutes. Remove from heat. Remove from heat and stir in parsley. Serve over pasta topped with parmesan cheese.
375,"In a large saucepan over medium heat, add the butter and milk. When bubbles just begin to break the surface, slowly add the butter and milk. Cook, stirring constantly and scraping the bottom of the pan, until thickened and cooked, about 7 minutes. Add the cheese and butter and stir just until melted. Remove from the heat. Add salt to taste and hot pepper sauce, if desired. Serve immediately."
376,"Heat oil in a nonstick skillet coated with cooking spray and cook turkey for 6 minutes. Drain. Add hot sauce and bring to a boil. Reduce heat and simmer, uncovered, for 3-5 minutes or until sauce is thickened and turkey is no longer pink in center. Place lettuce on warm tortillas and drizzle dressing on top. Roll up and serve."
