,result
286,"Toast 6 thick slices of cheese in a 300 degree oven until crisp. Blend the butter with a couple tablespoons of butter, then spread on the toast. When ready to serve the soup, pop one of these on top of each serving bowl and sprinkle with lots of cheddar cheese. Melt butter in a large saucepan over low heat. Add onions, cover, and cook until translucent, stirring occasionally for about 30 minutes. Add the stock and bring to a boil, reduce heat and simmer to thicken slightly. Add cream and bring to a boil, reduce heat and simmer to thicken slightly. Season generously with salt and pepper. Ladle into bowls, top with stilton toast, and run under the broiler until the cheese is melted and brown. Serve immediately."
287,"Preheat oven to 375 degrees f. In a large skillet over medium heat melt butter. Add the pecans - saute until lightly browned, about 3 minutes. Add the brown sugar and cook until caramelized. Stir in the paprika, chile powder and cumin. Add the vinegar and cook until all the liquid has evaporated. Season with salt. Spread the pecans on a cookie sheet and bake in an oven until crisp, about 3 to 5 minutes."
288,"In a nonreactive bowl, combine mustard, garlic, vinegar, salt and pepper with 2 teaspoons water. Slowly whisk in olive oil, forming a creamy marinade. Stir in basil. Add the chops to the marinade and coat evenly. Cover and refrigerate for at least one hour and up to four hours. Remove from refrigerator and let sit until arriving at room temperature. Heat grill to very hot. Remove excess marinade from chops and grill uncovered about 3 minutes per side for medium rare. Transfer to a warm platter and serve. Preparation time does not include marinade and sitting time."
289,"Heat 1 tablespoon of butter in frying pan over medium-low heat. Add egg and fry until cooked to your preference. In a nonstick pan, fry ham until warm and lightly brown. Remove from pan and keep warm. On one slice of sourdough bread, layer slice of cheddar cheese, ham, slice of swiss cheese and fried egg. Top with other slice of bread. Brush melted butter on sandwich and place buttered side down in skillet used to fry ham. Brush melted butter on top. After a few minutes, flip sandwich over and fry until golden brown and cheese is melted."
290,"Preheat oven to 350 degrees f. Saute swiss carrot, yellow squash and onion with the butter and garlic. Add oregano and tomato sauce. Simmer for 5 - 7 minutes. Place in a casserole dish and sprinkle with cheese. Bake for 30 minutes."
291,"Heat oil in a large skillet on medium-high heat. Season both sides of chicken with some salt& pepper and some cinnamon to taste. Saute chicken in oil about 5 minutes per side or until cooked through and no longer pink inside- but still moist. Spoon pineapple mixture over each serving and serve immediately. If you prefer, you may instead grill chicken."
292,"Place meatballs in crock pot. In a medium sized bowl mix together all remaining ingredients. Microwave on high for approximately 3 minutes or until boiling. Pour over meatballs in crock pot. Cook on low for 3 hours, stirring every half hour."
293,"Preheat oven to 325 degrees f. Place chicken in baking dish. Combine mustard, honey and curry powder. Spread over chicken pieces. Bake uncovered for 45 minutes. Baste while baking and be careful that sauce does not burn."
294,"Preheat oven to 450 degrees. Cut up sweet potatoes into wedges, rounds or thin strips. In a large bowl add the fries. Coat them with oil. You may substitute just water if desired. Then add the garlic granules, parmesan and sea salt. Spay a cookie sheet with pam or oil and lay fries out on top. Bake for 10 mins then turn them over. Put back in the oven for 10 more minutes. If you have thicker fries you may need an additional 5-10 minutes baking time."
295,"Place plum jam in a non-reactive saucepan and bring to a boil, stirring constantly. Boil hard for 2 minutes, stirring constantly. Take off the heat, stir in the pectin and ladle into hot sterilized jars. Seal and process in a hot water bath for 10 minutes. Place hot jars on a towel on your counter and let cool overnight. Check seals."
296,"In heavy saucepan, combine marshmallows, butterscotch chips, peanut butter, butterscotch chips. Cook and stir on medium-high heat until melted. Remove from heat. Stir in cheerios, raisins, and coconut. Drop by bite size pieces onto wax paper. Let stand for 10 minutes."
297,"Preheat oven to 350 degrees. In a bowl, toss the nuts with the maple syrup, olive oil, herbs and cayenne. Spread the nuts on a rimmed baking sheet and bake for 15 minutes., stirring occasionally, until browned. Season the nuts with salt and pepper and toss frequently until cooled."
298,"Preheat oven to 350 degrees. In a plastic bag, combine flour, salt and pepper. Shake to coat chicken with flour mixture. Melt butter in casserole dish or skillet. Brown chicken on all sides. Mix in sour cream, broth, mushrooms and paprika. If skillet is not oven proof, transfer to a casserole dish. Cover and bake 45 minutes or until chicken is tender."
299,"Preheat oven to 350 degrees. Prepare cake mix according to package directions, using the eggs, water, and oil. Spoon batter into 24 paper-lined muffin pan cups, filling two-thirds full. Remove 24 cherries from cherry pie filling and set aside. Spoon generous teaspoon of remaining cherry filling onto center of each cupcake. Bake in preheated 350 degree oven for 20-25 minutes. Cool in pans on wire racks for 10 minutes, then remove from pan and let cool completely. Frost cupcakes with vanilla frosting, and garnish each one with a reserved cherry."
300,Place the poblano peppers on top of the poblano peppers and bake for about 45 minutes or until an inserted knife come out clean. Place the poblano peppers on top of the poblano peppers and bake for about 45 minutes or until an inserted knife come out clean
301,"Preheat oven to 350 degrees f. Mix all ingredients, except salmon, together. Pour a small amount of the mix into the bottom of a baking pan - just enough to lightly cover the bottom. Add the salmon, and pour the remaining mix over top. Bake for about 20 minutes, or to your own preference."
302,"Cover crock pot with aluminum foil, leaving enough to overlap potatoes when finished. Layer half of the potatoes, onions, potatoes and cheese in crock pot. Cover and cook on low setting for 8 to 9 hours."
303,"Preheat oven to 350 degrees f. Combine cake mix, water and almond extract in large mixing bowl. Beat at low speed with mixer until moistened. Beat at medium speed for one minute. Line medium muffin pans with paper baking cups. Fill muffin cups two-thirds full. Bake for 20-25 minutes or until golden brown, cracked and dry. Remove from muffin pans. Cool completely. Frost with frosting."
304,"Place potatoes in a large pot and cover with water. Bring to a boil then cover and reduce heat. Simmer for 20-25 minutes or until the potatoes are tender. Drain well, then return potatoes to the pot. Add the butter, milk and salt and mash well. Stir in parmesan cheese."
305,"Place peas, onion, and cheese in a large salad bowl. In a small mixing bowl, stir together the sour cream and sugar until well blended. Add the sour cream mixture to the salad, then season with salt and pepper. Toss thoroughly with a large spoon. Place in refrigerator for several hours. Add the cashews just before serving, and toss well to thoroughly blend all ingredients."
306,"Preheat oven to 350f. Combine cream cheese and cream, stirring until smooth. Stir in onion, horseradish, cottage cheese, mayonnaise, crabmeat, green onion, horseradish, triscuit crackers. Add crabmeat with liquid and fold in gently. Place in a small baking dish, bake 8-10 minutes or until hot."
307,"In a small saucepan, combine the pomegranates, orange juice, sugar, lemon juice, oranges, strawberry, mint leaf. Set pan over medium-high heat and bring to boil. Boil 5-7 minutes, stirring occasionally, until mixture reduces to 2 tablespoons. Strain mixture though fine sieve to remove zest. Place melon in bowl, toss with ginger-lime mixture. Let sit for 15 minutes. You can drain the sauce or serve it with the melon."
308,"In a large saucepan, bring the water and sugar to a light boil. Cook and stir for 2 mins. Pour into a large container. Add pineapple juice, concentrates and extract. Cover and freeze. Remove from freezer 1-2 hours before serving. Just before serving, mash the mixture with a potato masher and stir in lemon-lime soda."
309,"Heat oil in a large skillet over high heat. Season steaks generously on both side with salt and pepper. Place steaks in skillet. Cook, turning once, until browned, 2-3 minutes per side for medium rare. Transfer to a warmed plate, cover with foil. Add salt and pepper to taste."
310,"Preheat oven to 350-degrees f. Grease a 9 x 13 inch pan. Place bread in the bottom and sprinkle with sausage and cheese. Beat eggs, milk, salt and pepper with a whisk. Pour over the bread mixture. Bake 40-45 minutes or until eggs are set in the center and lightly browned."
311,"Preheat oven to 350 degrees celsius. In the microwave or in a pan, melt the butter and dark chocolate together until liquid. Add the biscuit crumbs, mix well to combine and spoon into a 22cm fluted round, loose-bottomed tin. Press up the side to form the lip first, then press into the base, making sure there are no gaps where they join then put into the fridge to chill. Using a fork or a hand whisk, mix together the cream, eggs, orange zest and orange curd and pour into the crust in the tin. Bake in the oven for 30-35 minutes until just set. Leave to cool completely. Remove from the tin and drizzle with the melted chocolate. Chill in the fridge before serving."
