,result
219,"Preheat oven to 400 degrees. Spray 9x12 casserole dish with non-stick cooking spray. Prepare stuffing as directed. Let sit. Cut chicken into bite-sized pieces. Combine soup, veggies and chicken into 9x13 casserole dish. Stir until everything is mixed thoroughly. Add stuffing on top of casserole. Bake for 30 minutes, or until chicken is thoroughly cooked."
220,"Preheat oven to 350f. Lightly spray a baking sheet with vegetable oil spray and set aside. Sprinkle crumbs onto an ungreased baking sheet and set aside. Bake for 5-7 minutes or until lightly browned. Combine bread crumbs, black pepper and parsley in a shallow pan and set aside. Raise oven temperature to 400f. Combine mayonnaise, water and hot pepper sauce in shallow bowl, mixing well. Dip fish in mayonnaise mixture and then dredge in bread crumbs. Place fish on greased baking sheet and bake in oven 17-18 or until fish flakes easily. Serve with lemon wedges."
221,"Preheat oven to 425 degrees f. Spray cookie sheets with nonstick cooking spray. In medium bowl, sift together flour, ginger, baking soda, allspice, and salt. In large bowl, cream together sugar and margarine until well-blended. Mix until well blended. Drop dough by rounded tablespoons 1 inch apart onto prepared cookie sheets. Flatten each slightly with moistened finger. Bake 11-14 minutes, or until firm. Watch carefully at end of baking, to prevent overbrowning."
222,"Preheat oven to 350 degrees f. In a small micorwave safe bowl combine butter, honey and lemon juice. Microwave until butter melts, add cinnamon. Place cubed potatoes in a large bowl and pour honey mixture over potatoes, toss to coat. Place in a roasting pan, salt and bake for about 50 minutes, or until tender, stirring occasionally."
223,"Heat grill to medium-high heat. Using aluminum foil, create an oblong cooking tray to be placed directly on grill. Place salmon fillet in center of tray. Season first with garlic salt, sprinkle with brown sugar, and then cover with pieces of butter. Top with sliced red onions. Pour beer of choice into tray to just below the highest point of the fillet. Cover tray with aluminum foil to envelope fish completely. Pour"
224,"Heat cast iron skillet and add olive oil. Add shrimp and cook until tender and no longer translucent, reduce heat. Remove shrimp and set aside. Add garlic and cook 2-3 minutes. Do not allow garlic to brown - it will make it bitter. Add white wine, and lemon juice. Cook until wine is reduced by half. After it is reduced, add italian seasoning. Reduce heat to low, and add butter. If pan is too hot, the butter will separate. Add shrimp back into sauce, add parsley, and season to taste with salt and pepper. Sprinkle with grated parmesan cheese."
225,"Preheat oven to 400, grease 2 quart casserole dish. In prepared casserole dish, place chicken, broccoli and cheese. In a separate mixing bowl, blend baking mix, milk, eggs, salt and pepper on high speed until well mixed. Pour into dish over chicken, broccoli and cheese. Bake for 35-40 minutes until knife inserted in center comes out clean. Let cool 5 minutes before serving."
226,"In a large bowl or cork, toss the ginger with the salt. Cover and let stand in a cool place for 8-12 hours. In a non-reactive saucepan, combine the sugar and vinegar. Bring to a boil, then let it cool. Rinse the zucchini, and drain it well. Pack the vegetable mixture firmly into pint mason jars. Pour the vinegar mixture over the vegetables. Close the jars with hot two-piece caps. Process the jars for 20 minutes in a boiling water bath. Store the cooled jars in a cool, dry, dark place for at least 3 weeks before eating the zucchini."
227,Preheat oven to 350c. Grease 9x13 inch pan. Cream together both sugars and shortening. Add egg and mix together. Mix in all remaining ingredients and pour into prepared pan. Sprinkle with a little cinnamon and sugar. Bake for 35 minutes or until toothpic comes out clean.
228,"Melt butter in a large skillet. Add rice and stir, about 2 minutes, making sure grains are nicely coated with butter. Add lemon zest, pepper, and the broth. Simmer uncovered over low heat for about 40 minutes, or until the liquid has absorbed and rice in tender. Remove from heat. Simmer uncovered over low heat for about 40 minutes, or until"
229,"Melt butter in a heavy nonstick skillet over medium high heat. Saut onion and garlic about 6 minutes until tender. Add flour and cook 2 minutes, stirring frequently. Gradually whisk in milk. Increase heat to high and whisk 2-3 minutes, or until mixture boils and begins to thicken. Reduce heat to low and stir in remaining ingredients, except cheese. Season with salt and pepper to taste. Cook until heated through. Serve sprinkled with parmesan cheese."
230,"Preheat oven to 400f. Cut off the ends of the brussels sprouts and pull off any yellow outer leaves. Mix them in a bowl with the olive oil, salt, and lemon-pepper seasoning. Transfer them to a sheet pan and roast for 35 to 40 minutes, until crisp outside and tender inside. Shake the pan from time to time to brown the brussels sprouts evenly. Sprinkle with more kosher salt, if you like, and serve hot."
231,"Preheat oven to 375f. In a large mixing bowl, cream butter and sugar. Add eggs and vanilla, mix well. Gradually beat in the butter mixture then add chocolate chips. Drop dough by rounded tablespoonfuls onto greased baking sheets. Bake 10-12 minutes. Let cookies rest on baking sheets for 2 minutes before removing with a spatula to wire racks to cool completely."
232,"In a medium saucepan, mix all ingredients except the vanilla. Cook until mixture reaches 270 degrees, or brittle ball. Take off heat and stir in vanilla. Pour over the popcorn, and stir lightly and quickly to coat. Shape quickly with butter coated hands."
233,"Preheat oven to 450 degrees. Line pastry shell with foil and bake 5 minutes. Remove foil and bake 5 additional minutes. Remove from oven and reduce temperature to 325 degrees. In a bowl, stir together eggs, milk, onion, salt, pepper, and nutmeg. Add vegetables or meat and stir. Toss shredded cheese with flour and add to egg mixture, stirring well. Pour into pastry shell and bake for 35 to 40 minutes. You might want to add foil around the edges to prevent over browning."
234,"In a plastic container with a lid, combine all ingredients. Seal and place in the freezer until frozen solid. Take out of freezer and let thaw. Drink when it has thawed and is slushy. Or put in blender and blend until slushy. Garnish with fresh cranberries, zest of a lime or an orange slice."
235,"Preheat oven to 350 degrees f. In small saucepan, melt butter and choc in saucepan over low heat. When melted ans smooth, set aside to cool. Beat eggs and sugar in large bowl till thick and creamy. Stir n cooled chocolate and golden syrup. Then add flour, cocoa, salt and nuts. Pour into tin, bake 30 minutes. Remove from oven, cool in tin then cut into squares."
236,"Preheat oven to 350 degrees f. Pat pork chops dry with paper towels and generously season with salt and pepper. Heat a large ovenproof skillet over medium high heat. Sear chops in 1 tablespoon of oil until well browned, about 3 to 4 minutes per side. Transfer to a plate. Add remaining tablespoon of oil to skillet and cook onion and rosemary, stirring occasionally, until onions begin to caramelize and turn golden, about 5 minutes. Add garlic and cook another minute. Stir in tomatoes, anchovies, remaining salt and pepper and cook, stirring occasionally, until tomatoes break down, about 8 minutes. Return pork chops to skillet and spoon sauce over chops. Cover skillet and place in preheated oven and cook until internal meat thermometer reads 145 degrees f, about 15 minutes. Serve over polenta, egg noodles, or rice."
237,"In a large pot filled with boiling water, blanch potatoes for 10 seconds. With a slotted spoon, transfer potatoes to colander to cool. Peel, seed and quarter potatoes. In a medium frying pan, melt butter over medium heat. Add onion and cook, stirring occasionally, until golden, 4-5 minutes. In a blender or food processor, puree potatoes, onion, pumpkin and broth until smooth. Transfer to a large saucepan. Add sherry, salt, pepper and tarragon. Cover and simmer, stirring occasionally, 5 minutes. Add cream and heat through, about 3 minutes. Serve hot."
238,"Heat oil in a skillet over medium high heat. Cook chicken until browned stirring often. When done cut into strips. Place back into skillet and add soup, water, corn& tortillas. Bring to a boil. Cover, cook over low heat for 5 minutes or until hot. Top with cheese and serve."
239,"In a large mixing bowl, combine sugar and cinnamon. Set aside. Take breadsticks and cut them in half lengthwise. In a small microwave pyrex bowl, melt butter in microwave. Take each halved breadstick and dip into butter then roll in cinnamon mixture. Twist each strip 2 or 3 times and place on ungreased baking sheets. Bake at 350 degrees for 15 to 18 minutes. Let cool on wire racks. Makes 16 toasted sticks."
240,"Preheat oven to 400f. To make dough, blend the cheese with the butter. Stir in the flour, salt, and paprika. Mix well. Wrap 1 teaspoon of dough around each olive overlapping completely. Bake until light brown, 12 to 15 minutes."
241,"Heat oven to 375. Stir together cracker crumbs, flour and baking powder. Set aside. Beat sweetened condensed milk and butter until smooth. Add in dry mixture, mixing well. Stir in chocolates, candy, coconut and pecans. Drop by rounded tbsp onto ungreased cookie sheet. Bake 8-10 minutes or until lightly browned. Cool 1 minute. Remove from cookie sheet to wire racks. Cool completely."
242,"Preheat oven to 350 degrees. In an ovenproof saucepan or dutch oven, heat oil on medium-high heat. Add onion, garlic, and jalapeno peppers and cook, stirring, 4 minutes. Add rice and cook, stirring, 1 minute. Add remaining ingredients. Bring to a boil, stir, and cover. Place in oven and bake until rice is tender, about 50 minutes. Fluff with fork before serving."
243,Heat oven to 425 degrees fahrenheit. Grease a 13x9x2 inch pan. Unroll dough. Press in bottom and 1 inch up sides of greased pan. Place pieces of butter along the inside edges of dough. Fold the 1 inch of dough over and around the cheese. Bake at 425 degrees fahrenheit for 15 to 18 minutes or until crust is golden brown and cheese is melted.
