,result
622,Mix together the first three ingredients and spread into a 9x13 inch dish. Bake at 400 degrees for 10 minutes and cool. Beat together cream cheese and one cup of sugar. Stir in cool whip and spread on cooled pretzel crust. Dissolve jell-o in boiling water. Stir in strawberries and let set for ten minutes. Pour on top of cheese mixture and chill to the jell-o is set.
623,"In a large mixing bowl, dissolve sugar and jell-o in 2 cups boiling water. Add to the jell-o mixture the juice of both oranges, the zest of one orange, chopped nuts, and the entire can of crushed pineapple. Shred apples and cranberries. Add to jell-o. Mix well. Chill overnight or until set."
624,"Heat oil in a large skillet over medium high heat. Add onion, and cook for 5 mins until onion is translucent. Add next 5 ingredients, rinsing out each can with a few tablespoons of water and adding the water to the pot. Cook for 15-20 minutes to let the flavors blend. Salt to taste. As the chili simmers, bring a large pot of water to boil and salt the water. Cook for 15-"
625,"Preheat oven to 350 degrees f. In a large bowl, combine tuna, cream cheese, corn kernels, tasty cheese, spring onions, flat leaf parsley, black pepper, puff pastry, milkpreparation:Preheat oven to 350f. Arrange flaked tuna evenly in a 9 inch pie pan that has been sprayed with a nonstick cooking spray. In a blender, combine half of the parmesan with remaining ingredients. Blend until smooth. Pour mixture over tuna. Top with remaining parmesan. Bake, uncovered, 30 minutes, until set and lightly browned. Let stand 5 minutes before serving."
626,"Heat oil in a wok or large skillet over medium high heat. Add garlic and cook 1 minute. Add spinach, soy sauce, vinegar and sugar. Stir fry 2 minutes until spinach begins to wilt. Sprinkle with sesame seeds and serve."
627,"In a large skillet, combine all dry ingredients. In a separate bowl beat egg. Using one hand for the wet and the other for the dry, dredge the turkey in the egg followed by the flour mixture. Repeat until all strips are coated. Drizzle about a tablespoon of olive oil in a large skillet over medium heat. Place turkey strips in skillet, cook for 3-4 minutes. Flip strips, cook an additional 3-4 minutes until cooked through, taking care to not overcook or the turkey will become incredibly dry."
628,"Preheat oven to 375 degrees f. In a mixing bowl, beat your butter, sugar, egg, vanilla, salt until light and fluffy. In another bowl combine flour and finely ground walnuts. Mix until thoroughly combined. Cover your dough and refrigerate it for at least 1 hour. Take a quarter of your dough at a time out of your refrigerator, and roll it out to a quarter inch thickness. With a lightly floured glass rim, or any other desired shape you wish to use, and cut your cookies out and place on an parchment lined cookie sheet and bake in preheated oven for 8-10 minutes until they are just lightly browned. Remove the tray from the oven and immediately remove the cookies to a wire rack to cool completely."
629,Mix all ingredients together and place them in a casserole dish. Cover with crushed potato chips and sprinkle with paprika. Bake on middle oven rack for approximately 45 minutes or until hot and bubbly. Alternately place in 4 to 6 small single serving casseroles. Either way these casseroles freeze well.
630,"Preheat oven to 350 degrees F. Spray the chicken breasts with olive oil spray and sprinkle with salt and pepper. Broil the chicken breasts for 7 minutes on each side or until cooked through. Chop chicken breasts and put in refrigerator to cool. While oven is still hot, spread your almond flakes on a cookie sheet and toast on the broiling rack. Please keep an eye on them because they toast quickly, and you dont want burnt almonds. Once the chicken is cooled, mix in the almonds, celery, onion, mustard and mayo. You can either put the salad straight onto your choice of bread and add whatever you like on your sandwiches or can be eaten out of iceburg lettuce leaves for a no carb version."
631,"Preheat oven to 350 degrees fahrenheit or 175 degrees celsius. Mix the flour, baking powder, baking soda, butter, sugar, egg, vanilla extract, cornmeal, baking powder, salt, flour. Add to the creamed mixture. Drop by teaspoonfuls onto a greased cookie sheet. Bake in a preheated 350 degree oven about 15 minutes or until lightly brown."
632,"Heat 2 quarts of soy sauce in a large saut pan, add the onions and garlic, and saut until opaque. Add beef and saut, turning often with tongs, for 7 to 10 minutes. Stir together the oil, vinegar, and ginger and add to the saut mixture. Blanch broccoli in the boiling water. Add to the meat mixture and keep warm. Prepare soba noodles according to package directions. Drain, toss with the beef and broccoli, and serve."
633,"Preheat oven to 350 degrees. Line a large glass baking dish with foil,. Put the ground beef in a large bowl and add the onion and garlic, knead together, add bread crumbs and italian seasoning -- mix all together. Add the egg and milk -- knead together well with hands --. Form pieces of meat into 1 inch balls, place in baking dish -- bake for about 20-30 minutes --. I usually put them in a large pan on the stove and cover with spaghetti sauce for a few minutes at medium heat, but thats optional."
634,Melt butter in a large saucepan. Stir in flour and seasonings till smooth and bubbling. Stir in brie cheese. Serve on toast.
635,"Preheat oven to 400 degrees. Butter a 2-quart casserole dish. In a large bowl, combine all ingredients, except the grated cheddar cheese. Spoon into prepared baking dish. Bake, uncovered for 15 minutes. Remove from oven, top with grated cheddar, bake for 5 minutes longer. If desired, roasted garlic may be added to mixture."
636,"Heat oil in a large skillet over medium-high heat. Lightly season mustard seeds with salt and pepper, then, two to four at a time, depending on the size of your skillet, brown well on each side, removing to warm oven. Deglaze the skillet with the wine, scraping up brown bits, reduce heat to medium and stir in the mustard, then add the cherries. Season to taste with salt and pepper. When the sauce begins to bubble, add all the chicken thighs back into the skillet, spooning sauce over them to coat, cover and reduce heat to medium low. Cook over medium low about 5 minutes, then rearrange thighs so those on the bottom are now on the top, and spoon sauce over. Cover and cook an additional 5 minutes or more, until chops are cooked through, but still very slightly pink inside. Remove chops to serving platter or individual plates. Melt butter into remaining sauce in skillet, heat and spoon over chops."
637,"Preheat oven to 350f. In small saucepan, melt butter and choc in saucepan over low heat. When melted ans smooth, set aside to cool. Beat eggs and sugar in large bowl till thick and creamy. Stir n cooled chocolate and golden syrup. Then add flour, cocoa, salt and nuts. Pour into tin, bake 30 minutes. Remove from oven, cool in tin then cut into squares."
638,"Preheat oven to 190c grease a patty tin or use paper cups. Sift flour and baking powder. Cream fat and sugar until mixture is light and creamy. Add in vanilla essence. Beat egg and add it gradually to the mixture, beating well after each addition. Fold in the sifted flour with a metal spoon. Add a little milk if necessary to give it a soft dropping consistency. Mix in the raisins. Fill greased patty tin or paper cups half full with the mixture. Bake for 20 minutes."
639,"Preheat oven to 375f and butter and flour a 9-inch cake pan with high sides, line bottom with parchment paper. Finely grind almonds with 2 tablespoons of sugar in food processor. Mix yolks, 2 tablespoons sugar, lemon zest, cinnamon and a pinch of salt in a bowl until thick and smooth. Add almond mixture, stir. Separately beat egg whites until soft peaks form, then gradually add 4 tablespoons sugar, beating until egg whites are stiff but not dry. Fold half of egg whites gently into almond mixture, then add other half and finish folding in gently. Transfer to prepared pan. Bake until toothpick inserted in center comes out clean, about 30-35 minutes. Cool on rack, turn out onto serving platter."
640,"Heat water in a large nonstick saucepan over medium-high heat. Add the potato, water, leeks, butter, salt and pepper, parmesan cheese, nutmeg, parsley, chives and cook until softened, not browned, about 5 minutes. Add the parmesan and cook, stirring occasionally, until softened, not browned, about 5 minutes. Remove from heat. In batches or with a blender stick, puree to desired texture. You may want to spoon out and reserve some cauliflower pieces for added texture. Stir in half & half and nutmeg and blend. Top with grated cheddar cheese."
641,"Cover chicken with water in a large pot. Cook 1 hour and remove chicken. Meanwhile, prepare remaining ingredients, and add to pot after removing chicken, and cook for 1 hour. Meanwhile, place chicken in baking dish and roast it in a 350 f oven for 30 minutes. After roasting, let chicken cool for 10 minutes before removing meat from the carcass and adding the meat to the soup pot. Simmer until the meat is heated through, and serve."
642,"In large, resealable plastic bag, or shallow glass container, combine the first seven ingredients and mix well. Add steak, turn to coat. Seal bag, or cover container, and refrigerate for 8 hours or overnight, turning occasionally. Drain and discard marinade. Grill, covered, over medium-hot coals for 6-8 minutes on each side, or until meat reaches desired doneness."
