steps,ingredients,name,id
"Preheat oven to 350 degrees F. In a large bowl, whisk together ziti pasta, ricotta cheese, mozzarella cheese, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta sauce, pasta","ziti pasta, ricotta cheese, mozzarella cheese, pasta sauce",easy baked ziti,315011
"In a large bowl, toss together all ingredients. In a small bowl, combine all ingredients. In a small bowl","cabbage, red onion, frozen orange juice concentrate, balsamic vinegar, extra virgin olive oil, dates, of fresh mint, walnuts, black pepper",orange date slaw,35664
Preheat oven to 425 degrees fahrenheit. Place chicken skin side down in prepared pan. Bake at 425 degrees fahrenheit for 15-20 minutes. Remove from oven. Bake at 425 degrees fahrenheit,"all-purpose flour, table salt, cayenne pepper, buttermilk, corn flake crumbs, boneless skinless chicken breast",southern style oven fried chicken,59272
"Mix all ingredients together well. Pour boiling water over mixture. Stir shortly. Let stand overnight. Strain mixture and then bottle. When you wish to drink it, add the concentrate to water to taste.","lemons, sugar, salt, cold water",amish style lemonade,238435
Slice steak into serving pieces.,"round steak, salt, ground black pepper, onion, tomato sauce",swiss steak in the crock pot for two,56747
Roast for 10 to 12 minutes. Serve immediately.,"butter, spaghetti, onion, garlic, jasmine rice, vegetable broth, salt and pepper, fresh asparagus, cashew halves",asparagus cashew rice pilaf,59752
Whisk together everything except for the fish filets. Remove fish from pan and plate filets. Pour leftover marinate into skillet and stir for 5 minutes while sauce thickens. Pour leftover marinate into skillet and stir for 5 minutes,"mirin, yellow miso, fresh ginger, dark sesame oil, crushed red pepper flakes, garlic cloves, japanese eggplants, cooking spray, sesame seeds, green onion",miso garlic broiled eggplant,363545
"Add butter, sugar, head white cabbage, beef bouillon, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice, salt, pepper, allspice","butter, sugar, head white cabbage, beef bouillon, salt, pepper, allspice",scandinavian brown cabbage soup,131198
Preheat oven to 350. Bake for 10 minutes or until cheese is melted. We have also toasted the muffins and cooked these in the microwave.,"bacon, cream of chicken soup, dry mustard, onion, milk, cheddar cheese, eggs, english muffins",saucy eggs with english muffins,9529
"Put in food proscessor. Mix togethar, so bacon is mixed well with venison. Make into burgers. And fry on grill or frying pan. Salt and pepper.","venison tenderloins, ground coffee, fresh ground pepper, salt, tamarind juice, canola oil",crusted venison,190083
"To a blender, add ice and all ingredients except blue curacao. Blend until ice is fully crushed and liquid is frothy. To a cocktail glass, add the blue curacao. Top with the blender mixture. The blue curacao will float underneath like an iceberg.","lime juice, blue curacao, ice, tequila",ultimate blue frozen margarita,125557
"In medium saucepan, combine the cinnamon sugar, lemon wedge, apple cider, butterscotch schnapps, sparkling wine, maraschino cherries, apple cider, butterscotch schnapps, sparkling wine, maraschino cherries, apple cider, butterscotch schnapps, sparkling wine, maraschino cherries, apple cider, butterscotch schnapps, sparkling wine, maraschino cherries, apple cider, butterscotch schnapps, sparkling wine, maraschino cherries, apple cider, butterscotch schnapps, sparkling wine, maraschino cherries, apple cider, butterscotch schnapps, sparkling wine, maraschino cherries, apple cider, butterscotch schnapps, sparkling wine, maraschino cherries, apple cider, butterscotch schnapps, sparkling wine, maraschino cherries, apple cider, butterscotch schnapps, sparkling wine, maraschino cherries, apple cider, butterscotch schnapps, sparkling wine, maraschino cherries, apple cider, butterscotch schnapps, sparkling wine, maraschino cherries, apple cider, butterscotch schnapps, sparkling wine, maraschino cherries, apple cider, butterscotch schnapps, sparkling wine, maraschino cherries, apple cider, butterscotch schnapps, sparkling wine, maraschino cherries, apple cider, butterscotch schnapps, sparkling wine, maraschino cherries, apple cider, butterscotch schnapps, sparkling wine, maraschino cherries, apple cider, butterscotch schnapps","cinnamon sugar, lemon wedge, apple cider, butterscotch schnapps, sparkling wine, maraschino cherries",caramel apple cocktail,196377
"Place meat, bacon, bacon, beef broth, olive oil, onion, celery, carrot, navy beans, salt, pepperpreparation:Place meat, bacon, bacon, beef broth, olive oil, onion, celery, carrot, navy beans, salt, pepperpreparation:Place meat, bacon, bacon, beef broth, olive oil, onion, celery, carrot, navy beans, salt, pepperpreparation:Place meat, bacon, bacon, beef broth, olive oil, onion, celery, carrot, navy beans, salt, pepperpreparation:Place meat, bacon, bacon, beef broth, olive oil, onion, celery, carrot, navy beans, salt, pepperpreparation:Place meat, bacon, bacon, beef broth, olive oil, onion, celery, carrot, navy beans, salt, pepperpreparation:Place meat, bacon, bacon, beef broth, olive oil, onion, celery, carrot, navy beans, salt, pepperpreparation:Place meat, bacon, bacon, beef broth, olive oil, onion, celery, carrot, navy beans, salt, pepperpreparation:Place meat, bacon, bacon, beef broth, olive oil, onion, celery, carrot, navy beans, salt, pepperpreparation:Place meat, bacon, bacon, beef broth, olive oil, onion, celery, carrot, navy beans, salt, pepperpreparation:Place meat, bacon, bacon, beef broth, olive oil, onion, celery, carrot, navy beans, salt, pepperpreparation:Place meat, bacon, bacon, beef broth, olive oil, onion, celery, carrot, navy beans, salt, pepperpreparation:Place meat, bacon, bacon, beef broth, olive oil, onion, celery, carrot, navy beans, salt, pepperpreparation:Place meat, bacon, bacon, beef broth, olive oil, onion, celery, carrot, navy beans, salt, pepperpreparation:Place meat, bacon, bacon, beef broth, olive oil,","15 bean soup mix, water, barbecue sauce, onions, salt and pepper",barbecue 15 bean soup,177787
"In large bowl, combine powdered sugar, cornstarch, sugar, cornstarch, vanilla extract, pastry for double-crust pie, egg, sugarpreparation:In large bowl, combine powdered sugar, cornstarch, sugar, cornstarch, vanilla extract, pastry for double-crust pie, egg, sugarpreparation:In large bowl, combine powdered sugar, cornstarch, sugar, cornstarch, vanilla extract, pastry for double-crust pie, egg, sugarpreparation:In large bowl, combine powdered sugar, cornstarch, sugar, cornstarch, vanilla extract, pastry for double-crust pie, egg, sugarpreparation:In large bowl, combine powdered sugar, cornstarch, sugar, cornstarch, vanilla extract, pastry for double-crust pie, egg, sugarpreparation:In large bowl, combine powdered sugar, cornstarch, sugar, cornstarch, vanilla extract, pastry for double-crust pie, egg, sugarpreparation:In large bowl, combine powdered sugar, cornstarch, sugar, cornstarch, vanilla extract, pastry for double-crust pie, egg, sugarpreparation:In large bowl, combine powdered sugar, cornstarch, sugar, cornstarch, vanilla extract, pastry for double-crust pie, egg, sugarpreparation:In large bowl, combine powdered sugar, cornstarch, sugar, cornstarch, vanilla extract, pastry for double-crust pie, egg, sugarpreparation:In large bowl, combine powdered sugar, cornstarch, sugar, cornstarch, vanilla extract, pastry for double-crust pie, egg, sugarpreparation:In large bowl, combine powdered sugar, cornstarch, sugar, cornstarch, vanilla extract, pastry for double-crust pie, egg, sugar","powdered sugar, strawberry, water, cornstarch, granulated sugar, pie crusts",strawberry glaze pie,178364
"Preheat the oven to 350 degrees f. Whisk together the cold water, cornstarch, soy sauce, salt, cooking oil, fresh asparagus, green onions, fresh mushrooms, tomatoes, asparaguspreparation:Preheat the oven to 350 degrees f. Whisk together the cold water, cornstarch, soy sauce, salt, cooking oil, fresh asparagus, green onions, fresh mushrooms, tomatoes, asparaguspreparation:Preheat the oven","cold water, cornstarch, soy sauce, salt, cooking oil, fresh asparagus, green onions, fresh mushrooms, tomatoes",stir fried asparagus and tomatoes,401358
"Combine apples, raspberries, and raspberries in a blender. Whirl until smooth. Pour into tall glasses and serve.","unsweetened apple juice, frozen unsweetened raspberries, frozen dark sweet cherries, raspberry sherbet",cherry berry smoothies,156862
"In a medium saucepan, combine all ingredients in a large bowl. Add potatoes and toss to coat. Season, if desired, with salt and ground black pepper.","red potatoes, romaine lettuce, caesar salad dressing, salt, pepper, parmesan cheese, bacon, garlic-flavored croutons",warm caesar potato salad,26568
"Wash, core and dice carrots, raisins, walnuts, apples, plain low-fat yogurt, apple juice concentratepreparation:Wash, core & dice carrots, raisins, walnuts, apples, plain low-fat yogurt, apple juice concentratepreparation:Wash, core & dice carrots, raisins, walnuts, apples, plain low-fat yogurt, apple juice concentratepreparation:Wash, core & dice carrots, raisins, walnuts, apples, plain low-fat yogurt, apple juice concentratepreparation:Wash, core & dice carrots, raisins, walnuts, apples, plain low-fat yogurt, apple juice concentratepreparation:Wash, core & dice carrots, raisins, walnuts, apples, plain low-fat yogurt, apple juice concentratepreparation:Wash, core & dice carrots, raisins, walnuts, apples, plain low-fat yogurt, apple juice concentratepreparation:Wash, core & dice carrots, raisins, walnuts, apples, plain low-fat yogurt, apple juice concentratepreparation:Wash, core & dice carrots, raisins, walnuts, apples, plain low-fat yogurt, apple juice concentratepreparation:Wash, core & dice carrots, raisins, walnuts, apples, plain low-fat yogurt, apple juice concentratepreparation:Wash, core & dice carrots, raisins, walnuts, apples, plain low-fat yogurt, apple juice concentratepreparation:Wash, core & dice carrots, raisins, walnuts, apples, plain low-fat yogurt, apple juice concentratepreparation:Wash, core & dice carrots, raisins, walnuts, apples, plain low-fat yogurt, apple juice concentrate","carrots, raisins, walnuts, apples, plain low-fat yogurt, apple juice concentrate",low fat carrot waldorf salad,141517
Place cucumbers and onion in a bowl. Combine rest of the ingredients in a measuring cup. Stir well. Pour over cucumbers and onions. Chill for 4 hours.,"cucumber, onions, dill weed, sugar, water, vinegar, salt",anytime cucumber,161523
"Mix together granulated sugar, coconut, butter, egg yolk, oil, powdered sugar, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla essence, desiccated coconut, eggs, butter, vanilla","granulated sugar, coconut, butter, egg yolks, egg white",coconut egg pie quindim,69476
