response,target_recipe
"Combine the water, Splenda and lime juice in the blender container. Peel the watermelon and cut it into 1 inch cubes. Peel the cucumber and cut it in half lengthwise. Remove the seeds from the middle of the cucumber. Cut into 1 inch cubes. Blend watermelon and cucumber cubes in the blender. Pour into bowl and serve. Makes 4 servings.",68348
Boil potatoes. Drain and return to pan. Add butter and milk and mash until smooth. Stir in Dijon and seasonings to taste. Fill each potato skin with 1/4 cup broccoli and 1/4 cup ham. Top each with cheese and bake at 400 degrees for 15 to 20 minutes or until cheese is melted and potato tops are crispy.,155958
"Bring 3 quarts salted water to boil. Cook shells 8-10 minutes or until tender but firm. Drain. Cool slightly. In a large bowl mix crabmeat, shrimp, celery, onion, pimiento, salad dressing, cheese, salt, and pepper. Stuff each shell with the crab mixture. Cover and refrigerate 2 hours or overnight.",87982
Combine the butter and all the other ingredients in a small bowl. Put the butter in a plastic bag and then put the fish in the bag and seal tightly with the fish in the bag. Refrigerate overnight to marinate. Grill the fish 4 to 5 minutes on each side and serve with the almonds on top.,171949
"Heat oven to 325 degrees F. Spray a 2-quart round casserole with cooking spray. In a large bowl combine rice and boiling waterstir until water is absorbed. In a small bowl combine butter, oil, and saltmix well. Add to rice mixture and stir until moistened. Spread mixture into casserole. Cover with foil. Bake for 40 minutes. Uncoverbake for another 30 minutes. Let stand for 10 minutes before serving.",453332
Bring broth to a boil in a medium saucepan. Stir in ricecover and remove from heat. Let stand 5 minutes. Stir in carrots and onion. Beat egg and stir into mixture. Stir in 1/2 cup cheese. Spoon mixture into a lightly greased 13x9x2-in. baking pan. Sprinkle with remaining cheese. Bake at 375° for 30 minutes or until heated through and cheese is melted.,286586
"Slice open red pepper and remove seeds. Place in a bowl. Add garlic and balsamic vinegar and let stand 10 minutes. Drain off liquid into a small saucepan and bring to a boil. Remove from heat and let cool. Strain and chill liquid until cold. Discard peppers. In a blender combine liquid, basil, and parmesan cheese. With blender running, slowly add olive oil and water. Blend until smooth. Season to taste.",304928
"Add the milk and broth to a medium saucepan and bring to a simmer over medium heat. Gradually add the polenta and whisk to prevent lumps from forming, then reduce the heat to low and simmer, stirring often and adding the salt and pepper to taste, for 45 minutes to 1 hour, or until the polenta is tender and creamy. Remove from the heat and stir in the herbs and 1 cup of the butter and the cheese, and stir to combine. Serve immediately.",367230
"Preheat oven to 400 degrees f (200 degrees c).In a bowl combine eggs, cream cheese and garlic powder. Add tomato sauce and mix well. Stir in the italian seasoning. Lay out 4 pieces of parchment paper. Place a piece of parchment on a baking sheet. Divide the tomato sauce mixture into 4 equal portions. Spoon the mixture onto the parchment. Sprinkle with the parmesan and romano cheeses. Bake for 5 minutes. Remove from oven and let cool for 5 minutes. Cut into 4 equal wedges. Serve warm or cold.",452475
Bring 4 quarts of water to a boil in a large saucepan. Add salt to taste and cook pasta according to the package directions for al dente. Drain pasta and set aside. In a medium frying pan heat 2 tbs of butter over medium heat until bubbly. Add kasseri cheese and mizithra cheese. Stir until melted. Remove from heat. In a large bowl combine the cooked pasta with the melted cheese and 2 tbs of butter. Toss to coat completely. Serve hot with a sprinkling of fresh parsley for garnish.,263584
"Clean the mushrooms by wiping them with a damp paper towel. Saut them in a heavy saucepan with a little butter and the onion. When they are browned add the flour, mix well and then add the bouillon cubes. When the soup begins to thicken add the milk a little at a time until the desired consistency is reached. Season to taste with salt and pepper. Serve hot or cold.",203886
"Preheat the broiler to high. Place the cheese on a sheet pan and broil until it starts to brown. Let cool slightly. In a small bowl, whisk the oil and vinegar until emulsified. Season to taste. Arrange the arugula on a serving plate and drizzle the dressing over the top. Divide the cheese among the plates and top each portion with a spoonful of quince paste.",483762
"Grind green gram to fine powder in a blender. Soak it in water for 10-15 minutes. Grind green chilies and ginger-garlic to fine paste in a blender. Take the soaked gram in a bowl and add spinach, green chilly paste, ginger-garlic paste, baking soda, salt to taste. Mix well. Add rava (semolina) slowly to the batter. Mix well. Add 1-2 tsp of oil to the batter. Pour 1 tbsp of batter each in waffle iron and cook for 1-2 minutes until golden brown. Serve hot with chutney or tomato ketchup.",145498
"Boil cauliflower, carrots, celery, water until tender. Melt margarine in saucepan. Blend cauliflower mixture. Add evaporated milk, salt. Stir until hot. Add cheddar cheese. Cook 3 minutes. Stir in frozen peas. Heat through.",169968
"In a medium bowl, stir together honey and butter until blended. Stir in egg yolk until combined. In a large bowl combine flour, oats, baking soda, and saltstir well. Stir flour mixture into honey mixture just until dry ingredients are moistened. Fold in pecans and chocolate chips. Drop by rounded teaspoonfuls onto ungreased cookie sheet. Bake at 350 for 12-14 minutes or until light golden brown. Remove from cookie sheet to wire rackcool. Store in airtight container. Makes about 5 dozen.",126252
Simmer brussels sprouts in beer with a dash of salt and pepper for 10 minutes. Drain and saute in a pan with a little more butter for a minute or two. Serve with bacon or without bacon.,476022
Prepared pizza crust according to package directions. Spread with oil. Top with onions and cheese. Bake as directed. Remove from oven and add roasted peppers. Sprinkle with oregano and thyme. Add basil. Cut into 8 wedges and serve.,203466
Place a crescent roll into a 10-inch pizza pan. Spread with butter. Arrange sliced mushrooms over crescent roll. Sprinkle with red onion. Sprinkle with Parmesan cheese. Sprinkle with herbes de provence. Sprinkle with garlic powder and cracked black pepper. Bake in a 400 degree oven for 13-15 minutes or until crescent roll is golden brown and the cheese is melted. Cut into 4 wedges. Serve hot with a side salad.,82932
Boil water and cook the pasta according to package directions. Heat the olive oil and add the carrots and green onions and cook until softened. Add the garlic and cook for 1 minute more. Add the spinach and cook until wilted. Stir in the pasta and toss to combine. Add the Alfredo sauce and the Parmesan cheese and toss to combine. Top with fresh basil and season with salt and pepper.,369676
"In a small bowl, combine water and vinegar. Bring to a boil and stir in sugar until dissolved. Stir in fish sauce and cayenne. Stir in the carrot. Cook until the carrot is tender. Transfer to a blender and add the mint and chili. Blend until pureed. Pour through a strainer into a bowl. Sprinkle with the chopped peanuts. Serve cold.",137729
"Heat the oil in a large skillet over medium-high heat. Add the mushrooms and shallot. Cook for 4 minutes. Add the broth, sherry, pepper and salt. Cook until the liquid has evaporated, about 5 minutes. Add the broccoli and cook for 1 minute. Serve immediately.",299055
Spread evenly the yellow cake mix in a buttered 2 qt. Pyrex dish. Sprinkle with crushed pineapple and applesauce. Bake at 350 for 40 minutes. Serve warm with ice cream or whipped cream.,136814
"Preheat the oven to 375f degrees. Crush the gingersnaps in a food processor until it resembles fine crumbs. In a medium bowl, mix together the gingersnap crumbs and butter until it comes together as a dough. Spread the dough into the bottom of a 9-inch pie plate. Slice the pears and arrange in rows on top of the dough in the pie plate. Drizzle the lemon juice over the pears and arrange the walnuts over the top. Bake for 1 hour 15 minutes and serve warm.",137734
"Whisk together first 4 ingredients until smooth. Add 2 teaspoons balsamic vinegar. Whisk again. Add salt and pepper to taste. Store, covered, in refrigerator up to 1 week. Shake well before using.",95413
Preheat oven to 375. Cream oil and sugar. Add vanilla and bananas. Combine dry ingredients. Add to wet mixture. Add eggs and chips. Fill muffin cups two-thirds full. Bake 18 to 20 minutes.,9327
Tear off 4 squares of parchment paper. In each square place 1/4 of the vegetables in a single layer. Add a sprinkling of the feta cheese. Drizzle each square with 1 teaspoon of the oil. Sprinkle each square with 1/8 teaspoon each of the basil and oregano. Fold the sides of the paper to form a pouch. Bring up the ends of the paper to form a top. Bring the ends together. Secure with kitchen twine. Place the packets on a baking sheet. Bake at 400 for 10 to 15 minutes. Serve immediately.,296771
"Heat the peanut oil in a wok or large saut pan over medium high heat. Add the gingerroot and garlic. Cook, stirring frequently, until fragrant but not browned, about 2 minutes. Add the choy sum leaves and stir fry until they are just wilted but the stems are still crunchy, 4 to 5 minutes. Add the water chestnuts and cook until they begin to soften a bit, about 1 minute. Add the soy sauce, chicken broth and sugarstir well and cook until the broth has thickened a bit, 2 to 3 minutes more. Taste and adjust seasoning with salt and pepper. Serve immediately.",209276
"Preheat oven to 400. Beat sugar, butter and eggs until smooth and creamy. Add milk and blend. Sift dry ingredients together. Add dry and wet together. Fold in nuts and carrots. Divide into 12 muffin cups. Bake for 25 minutes. Makes 12 muffins.",21175
