response,target_recipe
"In a large saucepan combine white & brown sugars& boiling water. Boil until mixture forms a syrup& begins to turn a caramel color, stirring constantly with a wooden spoon. Add salt& maple flavoring& butter flavoring& continue stirring until the mixture begins to thicken& becomes a dark caramel color.",349919
Cook noodles according to package directions. Add peas during last 2 minutes of cooking. Drain. In a small saucepan melt margarine over medium heat. Add flour. Cook for 1 minute stirring constantly. Stir in milk. Bring to a boil. Add in noodles. Add in ham. Stir in cheese. Season with salt and pepper. Serve hot.,243800
Combine egg and water in shallow bowl. Combine crumbs and cheese in another shallow bowl. Dip fish in egg mixture and then crumbs. Melt butter in nonstick skillet over medium heat. Cook fish for 3-4 minutes per side until golden-brown and cooked through. Top each fish fillet with 1/4 cup marinara sauce and 1/4 cup mozzarella. Cover skillet and cook until sauce is bubbly and melted. Serve over rice.,20247
"In a small bowl, mix yogurt, eggs, and green onions. Set aside. In a medium-sized skillet over medium-high heat, melt butter and saute onions until translucent. Add cheese, stirring until melted. Add yogurt mixture, stirring constantly until it begins to bubble. Reduce heat to low, stir in ham, cover skillet. Cook for 5-10 minutes until set. Serve with toast or biscuits.",111443
"Cook rice according to package directions.In a large skillet, saute onion and garlic in peanut oil until tender. Add green pepper and maui onionsaute until pepper is crisp. Add chicken and pineapplestir to coat. Add soy sauce and cream of chicken soup. Heat until hot. Serve over rice. Sprinkle with macadamia nuts.",100812
"Preheat oven to 350 degrees F (175 degrees C). Sear steaks in a large skillet over medium heat for 2 to 4 minutes on each side. Remove from heat and set aside. In a large pot over medium heat, heat butter and saute onion until tender, about 4 to 5 minutes. Add mushrooms and garliccook until mushrooms are tender, about 4 minutes more. Add broth and bring to a boilstir in steaks to coat. Cover pot and transfer to ovenbake until meat is tender, about 30 minutes. Season to taste with salt and pepper. Serve with hot cooked rice or noodles.
name: grilled sirloin with port wine saucepreparation:In a small saucepan heat the wine until hot. Add all the seasonings except the lemon juice. Simmer 3 minutes, stirring occasionally. Place the steaks in a single layer in a shallow dish. Add 2 tablespoons of the port wine mixture to each steak. Cover and refrigerate 4 hours or overnight. Preheat an",364460
"Beat eggs and oil together. Stir in sugar and mix well. Add pumpkin, applesauce and vanilla. Blend well. Stir in flour, soda and spice. Fold in chocolate chips. Fill muffin cups 2/3 full. Bake at 400f for 18 minutes or until done. Cool 1 minute before removing from pan. Makes 18 muffins.",255180
"Heat the heavy cream in a saucepan. In a small bowl, combine the egg yolks with the Splenda and salt. Stir the mixture into the heavy cream and continue cooking over low heat for another minute. Remove the pan from the heat and stir in the vanilla and the mint extract. Add the food coloring if you desire. Stir in the splenda sugar substitute. Pour the mixture through a sieve into an 8 x 8-inch square pan. Let cool to room temperature. Chill thoroughly in the refrigerator. Put the sugar-free chocolate in a microwave-safe dish and melt on high for 2 minutes. Stir and re-heat for another 2 minutes. Pour the melted chocolate into a pastry bag fitted with a star tip. Pipe the melted chocolate in lines over the ice cream. Refrigerate until the chocolate is set. Serve and enjoy!",472234
Boil potatoes till tender. Cut in cubes. Melt butter. Add cubes and stir. Beat eggs well with milk or cream. Add to the potatoes. Sprinkle with bacon and parsley.,124119
"In a small bowl whisk together the mayonnaise, cilantro, garlic cloves and lime zest and juice until smooth. Season with cumin and salt and pepper to taste. Set aside. Brush the fillets with olive oil and sprinkle with salt and pepper. Grill over medium heat until the fish is just cooked through and flakes easily when tested with a fork. Serve with the cilantro cream sauce drizzled over the top.",117519
Prepare the jasmine rice by rinsing it through a colander under cold running water until the water runs clear. Cover the jasmine rice with cold skim milk. Bring to a simmer and cook for 20 minutes or until the rice is tender. Pour the mixture through a strainer to remove the rice grains. Beat together the egg yolks with the white chocolate chips and the raspberry. Stir this mixture into the jasmine rice. In a small bowl mix the cream cheese with the vanilla extract. Blend the cream cheese mixture with the jasmine rice mixture. Pour the mixture into a 8x8 baking pan. Bake at 350f for 30 minutes. Sprinkle the topping with the white chocolate chips and place back in the oven for 10 minutes to melt. Remove from the oven and serve warm.,242223
"preheat oven to 350 degrees. Lightly grease a tube pan. combine cake mix and dry sherry in medium bowl. Add pudding, oil and eggs. Mix until well blended. Spread batter into prepared pan. Bake for 1 1/2 hours. Cool 20 minutes before unmolding. Dust with powdered sugar.",128558
"Peel and shred carrots (I use a food processor). Toss with mandarin orange segments and grapes. In a small bowl, combine yogurt and vinegarstir in ginger. Drizzle over slaw just before serving.",95030
"Mix all three ingredients together in a glass or a mason jar, and enjoy!
name: strawberry kiwi banana smoothie no dairyingredients: banana, kiwi, strawberries, apple juice, water, flax seed, psylliumpreparation:Cut all fruit into chunks. Blend. Add apple juice and water. Add flax seed and psyllium husk. Blend and serve.
name: banana breakfast shakeingredients: skim milk, banana, vanilla extract, almond extractpreparation:Mix all three ingredients together in a glass or a mason jar, and enjoy!
name: chocolate cherry breakfast smoothieingredients: sweet cherries, vanilla yogurt, nonfat milk, unsweetened cocoa powder, ice cubes, honeypreparation:In the jar of a blender, combine the cherries, yogurt, milk, cocoa, and ice cubes. Blend on high speed or ice crush setting for 30-60 seconds, or until smooth. St",114658
"Combine 1 cup dried apples, 1 1/2 teaspoons ground cloves and 1/2 teaspoon ground cinnamon in small bowl. Divide apples among 2 1/2 quart jars with 1 tablespoon each of the spice mixture in each jar. Add 4-5 whole cloves to each jar. Add 1 gallon cold water to each jar. Stir well. Cap jars tightly. Refrigerate for 24 hours before serving. To serve, pour 1/2 cup of the tea over ice cubes in tall glasses. Add 1 tablespoon honey to each glass before serving.",382701
Preheat oven to 350 f. Toss apples with cinnamon and 1/4 cup sugar. Place 1/2 cup filling into each shell. Top with walnuts. Bake for 25 minutes or until filling is bubbly. Let cool. Serve warm.,348099
"Place water and salt into the inner pot of 3-in-1 Multi-Cooker. Cook on High pressure for 30 minutes. Drain off the water from the rice. Add the reduced-fat milk, Splenda Granular and vanilla extract. Cook on High pressure for 15 minutes. Stir in the ground cinnamon and raisins. Cook on High pressure for 5 minutes. Serves 6-8.",329586
"Pound out the chicken with a meat mallet. Season with salt and pepper. Heat oil to 375 degrees. Dip the chicken in the flour mixture. Add the butter to the hot oil and fry until golden brown, about 5 minutes on each side. Add half-and-half to the pan with the fried chicken and boil for 10 to 20 minutes. Serve over mashed potatoes with gravy.
i like the sound of the derby fried chicken...and it sounds easy to make!
I have to say that I'm very interested in the creamed chicken. I'm all for easy meals!
I like the Derby fried chicken too!
I also like the Derby fried Chicken!
I like the Tastes like Chick Fil A Chicken Salad Sandwich!
I like the Shaker Fried Chicken recipe!
I am intrigued by the honey fried chicken! I love honey glazed anything!
I like the sound of the Shaker fried chicken, I love the sound of the crispy fried chicken czech sounds",262570
Brush beef with steak sauce. Sprinkle with thyme. Season with black pepper and cayenne. Grill for 4 to 6 minutes per side or until desired doneness. Serve with remaining steak sauce.,161727
"Cream together the butter, sugars and vanilla for 5 minutes. Then add the eggs one at a time beating after each addition. Beat well after each addition. Combine the flour and baking soda. Sift together and add to the creamed mixture. Stir just enough to incorporate the flour mixture. Stir in the peanut butter chips. Drop by rounded tablespoonfuls onto waxed paper or greased cookie sheets about 2 inches apart. Bake at 350 degrees for 10-12 minutes or until golden brown. Cool for 1 minute before removing from the pan to a wire rack to finish cooling.",289943
"Boil potatoes in salted water until tender, about 20 minutes. Drain well and place in large bowl. Melt 1 tablespoon olive oil in a large skillet over medium-high heat. Add onion and saute until golden brown about 10 minutes. Add remaining tablespoon olive oil to pan along with garlic and saute another 2 minutes. Add butter to pan and saute until melted. Pour butter mixture over potatoes and toss to coat. Sprinkle with salt and pepper to taste.",84716
