,result
411,"Preheat oven to 400f. Set the salmon on a foil-lined baking sheet skin side down. Sprinkle with salt and pepper. In a small bowl, combine the honey mustard and 1 teaspoon of the thyme. In another small bowl, mix the panko with the remaining 1 teaspoon of thyme, 4 teaspoons of olive oil, parsley, and paprika. Add salt and pepper. Using a small spoon, spread the mustard mixture on the salmon. Top with the bread crumb mixture. Roast the salmon for 12-14 minutes or until it is almost completely firm to the touch and flakes when poked with a fork. Serve at once."
412,"Heat oven to 400f. Stir together the butter, worcestershire sauce, lemon juice, black pepper, hot sauce, garlic and salt. Pour half of mixture into a large baking dish or pan. Layer half the shrimp over the sauce and top shrimp with half the lemon slices. Form another layer with remaining shrimp and lemon slices and pour remaining sauce over the top. Bake uncovered for about 20 minutes, stirring mixture twice, until shrimp are pink. Pour off sauce into individual serving dishes. Serve with shrimp and plenty of bread for sopping up the spicy butter sauce."
413,Preheat oven to 350 degrees farenheit. Mix the butter and margarine together and then beat the mixture until light and fluffy. Add the nuts if desired and stir again. Pour the batter into a greased 9 by 5 by 3 inch loaf pan. Bake in a 350 degree oven for 60 to 70 minutes or until the loaf tests done.
414,"Preheat oven to 325 degrees farenheit. In large bowl, beat cream cheese in bowl with electric mixer on medium, until creamy. Add sugar and beat until well blended. Add sour cream, lemon juice and lemon peel. Mix well. Add eggs, 1 at a time, mixing on low speed after each addition just until blended. Pour batter into pie shell. Bake at 325 degrees for 35- 40 minutes or until center is almost set. Cool completely on wire rack. Refrigerate 4 hours or overnight."
415,"Thaw berries according to package directions. Peel, pit and crush peaches. Measure thawed berries and add enough crushed peaches to make 4 cups fruit. Place in kettle, add lemon juice and sugar, mixing throughly. Bring to a full rolling boil over high heat and let boil hard for 1 minute, stirring constantly. Remove from heat, add pectin, stirring vigorously. Stir and skim alternately for about 5 minutes. Ladle quickly into hot sterilized jars. Seal 5 minutes in boiling water bath using 2 piece lids."
416,"Cook fettuccine as directed on package. Drain well and return the pasta to the pot. Add the cream and mustard to the pasta in the pot. Cook over medium heat, mixing well, about 2 minutes or until hot. Add chicken and red peppers and heat through."
417,"In a medium sauce pan, melt the butter over medium heat. Add the onions, carrots, celery, celery leafs, peppercorns, and bay leafs. Cook until very dark but not burned. 40-50 minutes. Stir in the flour and cook for 2-3 minutes. Slowly pour in the broth while stirring constantly. Bring to a boil, and then drop the heat to low, cover, and cook for 20 minutes. Strain through a cheesecloth and serve immediately. Enjoy."
418,"Combine the icing sugar, butter and milk in large saucepan. Let boil stirring frequently at medium heat until soft ball stage. Add butter and milk. Cook over medium heat to 236f, stirring frequently. Remove from heat & add chocolate, marshmallow cream, vanilla & nuts. Beat until chocolate is melted & blended. Pour into pan."
419,"Preheat oven to 400 degrees. Spread one side of each slice of bread with 1 teaspoon mustard and 1 tablespoon 1000 island. Divide the suarkraut and turkey evenly between 2 of the bread slices. Top each with 1 slice of cheese and remaining slice of bread. Place sandwiches on a baking sheet or toaster oven sheet and bake until cheese melts and sandwiches are hot, about 6 minutes."
420,"In a double-boiler melt chocolate. Remove from heat and add the condensed milk, vanilla, salt, and nuts. Stir until smooth. Turn into wax paper lined 8 inch square pan and chill in fridge. Store in cool place in an airtight container."
421,"Melt the butter in a pot. Take off the heat and add golden syrup. Stir until golden syrup is dissolved. Stir in sugar, rolled oats and flour. In a small bowl or cup, dissolve baking soda in water and add to mixture. Mix evenly. Put teaspoon lots onto a greased oven tray. Bake at 170 degrees celcius for 8-15 minutes or until golden. Store in an airtight container."
422,"Preheat oven to 325f. Saut chicken portions in 1 tablespoon of olive oil until browned. Remove with a slotted spoon and put in a casserole dish. Heat remaining oil. Add onion and garlic, and cook for 3 minutes. Add peppers and cook for a further 2 minutes. Add tinned tomatoes and herbs and simmer for 5 minutes. Spoon sauce over the chicken and bake for 45 minutes."
423,"Heat the oil in a large, lidded skillet over medium-high heat. Add the bacon, celery, onion, water, black-eyed peas, long-grain rice, fresh parsley, dried thyme, celery leaves. Cook over medium-high heat 35 to 45 minutes or until tender. Remove and discard. Add greens, seasoned salt, and remining ingredients. Remove and"
424,"Preheat oven to 400 degrees f. In a medium saucepan, heat sugar, butter, cocoa, milk, vanilla and salt over low heat, stirring until smooth. Stir in chopped pecans. Spread quickly in a buttered 9x5-inch loaf pan. Cool. Cut into squares."
425,"In a large bowl, combine salad dressing, hidden valley ranch dressing mix, parmesan cheese, sugar, onion, bacon, cauliflower, broccoli, baby carrots, parmesan cheese, sugar, onion, bacon, cauliflower, broccoli, baby carrots, parmesan cheese, sugar, onion, bacon, cauliflower, broccoli, baby carrots, parmesan cheese, sugar, onion, bacon, cauliflower, broccoli, baby carrots, parmesan cheese, sugar, onion, bacon, cauliflower, broccoli, baby carrots, parmesan cheese, sugar, onion, bacon, cauliflower, broccoli, baby carrots, parmesan cheese, sugar, onion, bacon, cauliflower, broccoli, baby carrots, parmesan cheese, sugar, onion, bacon, cauliflower, broccoli, baby carrots, parmesan cheese, sugar, onion, bacon, cauliflower, broccoli, baby carrots, parmesan cheese, sugar, onion, bacon, cauliflower, broccoli, baby carrots, parmesan cheese, sugar, onion, bacon, cauliflower, broccoli, baby carrots, parmesan cheese, sugar, onion, bacon, cauliflower, broccoli, baby carrots, parmesan cheese, sugar, onion, bacon, cauliflower, broccoli, baby carrots, parmesan cheese, sugar, onion, bacon, cauliflower, broccoli, baby carrots, parmesan cheese, sugar, onion, bacon, cauliflower, broccoli, baby carrots, parmesan cheese, sugar, onion, bacon, cauliflower, broccoli, baby carrots, parmesan cheese, sugar, onion, bacon, cauliflower, broccoli, baby carrots, parmesan cheese, sugar, onion, bacon, cauliflower, broccoli, baby carrots, parmesan cheese, sugar, onion, bacon, cauliflower, broccoli, baby carrots, parmesan cheese, sugar, onion, bacon, cauliflower, broccoli, baby carrots, parmesan cheese"
426,"Heat oil in a non-stick skillet over medium high heat. Place tortillas on flat surface, spread 1 tablespoon of salsa on half of tortilla, place half of meatloaf over salsa, top with half of cheese. Fold other half of tortilla over cheese. Repeat with rest of the ingredients for other tortilla. Place both in skillet and lightly brown on both sides, about 10 minutes total, or until desired brownness is reached. Cut each in half. Eat and enjoy."
427,"Preheat oven to 350f. Spray 13x9 baking pan. Put cake mix in lg bowl. Cut in butter until crumbly. Add water, vanilla, and egg. Mix well. Stir in coconut. Press dough into pan. Bake for 15-20 minutes or until golden brown. Cool for 15 minutes. Melt chocolate and drizzle over cake. Cool."
428,"Preheat oven to 375 degrees f. And line a baking sheet with foil. Lightly coat foil with nonstick cooking spray. On a floured board roll out pizza crust into an 15x11-inch rectangle. Divide into four equal pieces and lay one slice of cheese on each section of crust. Top each with equal amounts of chilies and chicken strips. Starting at long end of dough, roll up each piece tucking and sealing ends. On a piece of wax paper mix tortilla chips and taco seasoning. Brush rolls with melted butter and roll in crushed chips mixture, pressing to adhere. Transfer to prepared baking sheet and bake for 20-25 minutes, until golden brown. Meanwhile, in a small bowl mix salsa and ranch dressing. Remove from oven and serve with salsa mixture for dipping."
429,"Preheat oven to 375f. Drain artichokes in colander and rinse a bit to remove brine. Mix gently with garlic and olive oil in a bowl. Pour artichoke mixture in a metal roasting pan and roast for about one hour, tossing a few times if desired. Sprinkle with salt and pepper, and add lemon juice and butter."
430,"Toast bread and crumble finely. Combine crumbs with sausage and sage. Form into balls about the size of golfballs. Bake at 400 degrees for 20 minutes. Drain and set aside. In saucepan, heat applesauce and red hots until candy is melted completely. Add sauce to sausage balls and keep warm in a fondue pot or crockpot. Serve with toothpicks."
431,"Heat olive oil over medium heat in a large skillet or heavy saucepan. Add garlic and cook until tender. Add fresh tomatoes and cook until heated through. Stir in basil, crushed red pepper, black pepper and salt. Serve sauce over cooked spaghetti or other italian pasta and top with parmesan cheese."
432,"Cook rice according to package directions. To prepare the beans, heat olive oil in a large skillet over medium high heat. Add onions and saute until tender. Sprinkle on chili powder and cook 1 minute, stirring frequently. Add beans, salsa, and water and cook about 5 minutes. Serve beans over rice, with sour cream on top."
433,"In a large tea pot, place tea bags, orange zest, mint leaves and cloves and then pour boiling water over all. Add sugar and stir until dissolved. Cover and let steep until cool. Strain tea through mesh strainer into a large pitcher filled with ice. Stir in grapefruit juice. Serve over ice in large glasses, garnished with mint sprigs, if desired."
434,"In a food processor with a metal blade or a blender container, combine the beans, broth, salsa, and cumin. Process 1 minute, or until smooth. Heat bean mixture in a medium saucepan over medium heat, until thoroughly heated. To serve, ladle soup into 2 individual bowls. Spoon 1 tablespoon of sour cream on top of each. Swirl gently. Sprinkle with green onions."
435,"Heat oven to 400 degrees. Add butter, onion, cherry tomatoes, curry powder, chickpeas, lemon, sugar, water, salt and black pepper. Stir until blended. Cook about five minutes. Serve immediately."
