,result
265,"Heat the ghee or oil in a large pan and stir-fry the onion over moderate heat until crisp and light brown. Do not burn. Add the curry powder, chili, and the cooked meat or fish and mix well. Add the salt and water and cook for 5 minutes as a rich, brown sauce develops. Serve warm with rice."
266,"Preheat oven to 450. Put oil in 9x13 pan, swirl around. Scrub potatoes. Cut each lengthwise into 8 wedges. Combine flour and seasonings in a bowl or baggie. Add potato wedges and shake or toss to coat. Arrange skin-side-down in oiled pan. Bake 35-40 minutes."
267,"Preheat oven to 400f. Prepare filling by mixing refried beans, chilies, cumin and garlic together in a bowl. Spoon approximately 4 ounces bean filling into the center of each tortilla and top with about one tablespoon of cheese. Fold in ends and then sides. Place burritos seam side down on baking sheets that have been sprayed with vegetable oil spray. Bake for 2025 minutes until golden brown."
268,"Place broccoli in a steamer basket and set in a saucepan over 1 inch of boiling water. Cover and steam just until tender, approx. 5 minutes. To prepare the sauce, combine the orange juice, honey and ginger in a small saucepan and bring to a boil. Add the cornstarch mixture and return to a boil, stirring constantly. Cook the sauce until thickened, about 1 minute. Remove the pan from the heat. Stir in the lemon juice and the sesame oil. Arrange the broccoli in a serving bowl. Top with the sauce, sprinkle with sesame seeds."
269,Preheat oven to 350 degrees. Spray 9 x 13 pan with non stick spray. Place flour in bowl and dredge chicken and shake off excess. Place in pan. Sprinkle dry soup mix over all. Empty canned soups into a 4 cup measuring bowl and mix well with enough milk to arrive at the 4 cup level. Pour mixture over the chicken. Bake uncovered 1 hour.
270,"In a small saucepan, combine egg yolks and sugar, mix for 2 minutes. Add chocolate and heavy cream and coffee, blend for 2 minutes. Add egg whites and blend for 4 minutes. Pour into serving dish and refrigerate for at least 3 hours."
271,"In lg skillet, melt butter and cook scallops for about 7 minutes, until golden brown. Remove and keep warm. In same skillet, add garlic, butter, sherry, mushrooms, scallions, parsley, scallops, flour, half-and-halfpreparation:In lg skillet, melt butter and cook scallops for about 7 minutes, until golden brown. In same skillet, add garlic, butter, sherry, mushrooms, scallions, parsley, scallops, flour"
272,"Preheat oven to 350 degrees celsius. Place chopped butter, sugar and vanilla in a bowl and beat until light and creamy. Add egg and beat well. Using a flat knife, mix through flours and coconut until a soft dough forms. Mix chocolate chips into the dough. Using your hands, mould two tablespoons of dough mixture into a flat round. Place rounds on a baking tray that is lined with non stick baking paper. Repeat until all the mixture is used. Bake for 10 minutes or until light golden. Allow to cool on trays."
273,"Preheat oven to 400 degrees f. Put the first 7 ingredients into a food processor bowl. Pulse until bread is very coarsely chopped, 4-6 times. Grease an 8 inch square baking dish and arrange the cherry tomatoes in a single layer. Sprinkle with the bread crumb mixture. Bake until crust is browned and tomatoes are tender, about 20 minutes."
274,"Drain pineapple, reserving juice. Mix pineapple juice and dry instant vanilla pudding together and set in the refrigerator for 30 minutes. Mix the pineapple, fruit cocktail, mandarin oranges, bananas & marshmallows together. Gently fold in pudding mixture. Lastly, fold in cool whip. Cover and refrigerate."
275,"Cook noodles according to package directions, or until of desired consistency, drain. Meanwhile, in a large pot combine all remaining ingredients. Stir in the cooked noodles. Bring to a full boil over high heat, stirring occasionally. Boil for about 10 minutes. Sprinkle each serving with chopped green onions if desired."
276,"In a wok or large frying pan over medium high heat, saute the spinach and garlic in the oil for 2 minutes, stirring constantly. Transfer to a platter in the same pan, heat the wine and saute the celery or bok choy and mushrooms, stirring constantly, for 3 minutes. Add the rice, scallions and spinach. Heat through. Season with soy sauce or tamari."
277,"Preheat oven to 475 f. Spray a roasting rack and shallow roasting pan with nonstick spray or grease lightly with some oil. Remove skin from chicken, rinse well, and pat dry. Using a pastry brush, coat both sides of each piece of chicken well with the imperial chicken. Bake another 20 minutes, then flip pieces over using a pair of tongs and brush with some more parmesan cheese. Bake another 40 minutes or until cooked through. Bake"
278,"Cook pasta according to directions on package, drain and cool by running cool water over it. Let drain thoroughly. Combine mayonnaise, vinegar and sugar in mixing bowl. Mix gently. Add broccoli, onion, raisins, bacon and sunflower seeds. Cover. Refrigerate at least 2 hours to allow flavors to blend."
279,"Heat oven to 400 degrees f. Place bread on pan and put into oven for approximately 6 minutes leave oven on. Remove from oven and let bread cool slightly. Then add to food processor along with spices ground until desired consistantcy. Return crumbs to oven, spreading evenly, for approximately 5-6 minutes. Or until lightly toasted. Remove from oven and let cool. Add to food processor along with spices ground until desired consistantcy. Add to food processor along"
280,"Combine eggs and sugar until thick and creamy. Combine cornflour, milk and vanilla essence and slowly add to egg and sugar mix beating as you do so. Spoon mixture into pastry shell and sprinkle with ground nutmeg. Bake at 200 degree celsius for 10 minutes, reduce heat to 180 degree celsius and bake for a further 20 to 25 minutes. Skewer inserted at centre should come out clean."
281,"Preheat oven to 400f. Mix together ground beef, onion, green pepper, mushrooms, ketchup, relish, cheese, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog buns, prepared mustard, hot dog b"
282,Heat oil in a wok or large skillet over medium high heat. Add pork dumplings and cook 1 minute. Add pork dumplings
283,"In a large skillet, brown the salted chicken pieces in oil. Cook over medium-high heat for 10 minutes or until browned. Crush garlic cloves and scatter over the chicken add the broth. Turn heat to low. Cover and cook for about 15 minutes each side or until cooked through. Remove cover, add salt and red pepper flakes. Add water and simmer over low heat until water is cooked off. Remove cover, add garlic, green chiles and broth. Bring to a boil. Reduce heat and simmer, covered for 30 minutes. Stir in salsa. Remove from heat. Gently fold in cubed cheddar cheese. Serve immediately over beds of rice."
284,"Heat 2 tbsp oil in pan. Add pasta and cook for 8 to 10 minutes or until al dente. Reduce heat and stir in salt, pepper, cream, pesto, and parmesan cheese. Cook until chicken is no longer pink inside,. Stir in cooked pasta."
285,"Preheat oven to 400. With the top of a sharp knife, make deep little slits all over the tenderloin and insert the garlic slivers. Season with salt, pepper and cumin. Place the oil in an oven-proof skillet and sear the tenderloin well over medium-high heat for about 10 minutes, turning the meat over as it browns. Add the chicken broth and white wine to the pan, and place it in the oven for 10 minutes. Remove it and let it rest, covered with foil, for 10-12 minutes before carving. Slice and serve immediately."
286,"Heat butter in a large pan over low heat. Add sliced onions and cook until soft, translucent and lightly browned, stirring often. Add the sugar and continue stirring until the onions are deep brown in colour. This may take around 20 minutes. Add water and bonox and simmer for 30 minutes. Top each slice of the baguette with a tablespoon of parmesan cheese. Toast baguette under a hot grill until golden brown. Serve baguette on top of the soup, and sprinkle with chopped parsley."
