,result
455,"Heat oven to 425. Place chicken in a large pot and just cover with water. Bring to boil and then simmer over a low-medium hear for one hour. You may need to keep adjusting the temperature from time to time as some liquid evaporates. Skim fat from the top of the broth. Add onion, carrot, garlic, ginger, bay leaf and celery seeds and continue to simmer for 3 hours, stirring once or twice. Allow stock to cool uncovered. Strain into a storage container and either use immediately or freeze for later use."
456,"Heat oil in a five to six quart pot over moderately high heat. Add garlic and pepper flake, saute until golden. Be careful not to burn the garlic. Stir in tomatoes and salt. Simmer uncovered for 35 minutes. Serve with pasta."
457,"In a large saucepan, melt butter over medium-high heat. Cook garlic until tender and fragrant but not browned, about 1 minute. Add onion and celery. Cook for 2 minutes more. Add garlic and cook for 1 minute. Simmer for 20 to 25 minutes or until liquid is absorbed. Stir in dill. Season with salt and pepper to taste."
458,"Cook pasta in boiling water for 10-12 minutes, till tender. Drain and serve. Over medium heat, melt butter in saute pan, add garlic and remaining seasonings, stir. Add shrimp and scallops, saute just until shrimp are no longer translucent, do not overcook. Serve over spaghetti topped with parmesan cheese and additional butter if desired."
459,"Preheat oven to 400 degrees. Coat 9x10 baking dish with cooking spray. Cook macaroni in a large pot of boiling water until just tender. Drain macaroni and transfer to a large pot. Add soup, maonnaise, cheese, pepper and pimentos. Mix well to combine with pasta. Transfer mixture to prepared baking dish and top with cracker crumbs. Bake, uncovered, until top is golden, about 20 to 25 minutes."
460,Heat oil in a large skillet over medium-high heat. Add eggs and sauté for 5 minutes. Add mayonnaise and sauté for another 5 minutes. Add more salt and pepper and cook for another 5 minutes. Add more salt and pepper
461,"Melt butter in a medium-heave skillet over medium heat. Mix in the next six ingredients. Saut for 30 seconds and add shrimp. Saut shrimp until they are opaque in centre, about 3 minutes, turning occasionally. Stir in parsley and serve over rice or pasta."
462,"Preheat oven to 350 degrees. Place the bread cubes in two greased 6-oz. Custard cups. In a small bowl, whisk the egg and creamer. Pour over the bread. Sprinkle with the caramel pieces, nuts, and cinnamon and dot with butter. Bake for 18-20 minutes or until bubbly and golden brown. Cool slightly before serving."
463,"Cover potatoes with water, bring to a boil. Reduce heat to low and simmer for 15 minutes. Remove from heat and let cool."
464,"Heat oil in a large nonstick skillet over medium-high heat. Add leeks. Saut 3 minutes. Add garlic. Saut 2-3 minutes. Add tomato, salt, and pepper. Add wine and salmon. Sprinkle with dill, and bring to a boil. Cover, reduce heat, and simmer 8 minutes or until fish flakes easily when tested with a fork."
465,"Place bacon in a large, deep skillet. Cook tortellini in boiling water for 8 to 10 minutes or until al dente. Drain, and rinse under cold water. In a small bowl, mix together mayonnaise, sugar and vinegar to make the dressing. In a large bowl, combine broccoli, tortellini, bacon, raisins, sunflower seeds and red onion. Pour dressing over salad, and toss."
466,"In a medium-size pot, bring water to a boil. Stir in the spices, cover, and simmer over low heat for 5 minutes. Stir in the pre-brewed coffee. Meanwhile, in a saucepan, heat milk until almost boiling. Strain the coffee through a fine mesh strainer covered with cheesecloth into the milk. Add sweetener, stir, and serve in mugs."
467,"Preheat oven to 350 degrees. In a small mixing bowl, cream butter and sugar until light and fluffy. Beat in milk, cinnamon and salt. Spread entire top of lightly toasted bread with butter mixture. Place on a cookie sheet and broil briefly until mixture bubbles. Cool slightly on a rack. Cut into triangles, and serve warm for breakfast toast. Cover and refrigerate remaining butter mixture for future use."
468,"Preheat oven to 350 degrees f. Grease 13x9x2-inch baking pan. Set aside. With mixer, cream together eggs and sugar. Add flour, baking powder, salt, melted butter and almond extract, beating until just mixed. Spread into prepared baking pan and sprinkle with the almonds. Bake for 30 minutes or until tested done and lightly browned. Cool and cut into bars."
469,"Preheat oven to 350 degrees fahrenheit. In a large mixing bowl, beat together the butter, sugar, cornstarch, salt, butter, icing sugar, heavy cream, vanilla. Add cornstarch and cornstarch a bit at a time to incorporate. Form into two thick ropes, rolling on wax paper. Refrigerate 30 minutes. They will be firm and easy to slice into coins. Bake slices until they just begin to turn golden on the bottom. I added chocolate chips to half, and they were nice too."
470,"In a large skillet, melt butter over medium-low heat. Add carrots, onions, and ginger, cover and cook, stirring, for about 7 to 10 minutes, until just tender. Stir in the apple cider, brown sugar, tarragon, and salt. Cook, uncovered, for about 4 minutes, stirring frequently, until vegetables are tender and nicely glazed with the apple cider mixture. Sprinkle with fresh chopped parsley just before serving."
471,"Preheat oven to 400, grease 2 quart casserole dish. In prepared casserole dish, place chicken, broccoli and cheese. In a separate mixing bowl, blend baking mix, milk, eggs, salt and pepper on high speed until well mixed. Pour into dish over chicken, broccoli and cheese. Bake for 35-40 minutes until knife inserted in center comes out clean. Let cool 5 minutes before serving."
472,"Preheat oven to 350 degrees. Grease an 8 x 4 inch loaf pan and dust with powdered sugar, shaking off excess. Whip the cream until stiff. Beat in eggs and vanilla. Sift together the remaining ingredients and add to the cream mixture. Stir to combine. Spoon batter into the prepared pan and bake in the preheated oven for 45-55 minutes, or until the cake just begins to pull from the edges of the pan. Cool the cake in the pan for 10 minutes before turning out on rack. The cake will keep in the fridge for up to a week wrapped air-tightly in plastic wrap and foil."
473,Preheat oven to 400 degrees f. Line 9 inch pie pan with pastry. In large bowl combine all filling ingredients except butter and toss lightly. Spoon filling into crust. Bake for 40 to 45 minutes or until crust is golden brown. Cover edge of crust with strips of foil after 20 minutes of baking to prevent excessive browning. Cover edge of crust with strips of foil after 20 minutes
474,"Place salmon in 9 x 13 inch baking dish. Combine remaining ingredients and pour over salmon. Turn salmon so that it gets coated with the marinade. Cover and refrigerate for 30 minutes. Bake in preheated 425 f oven for 10-12 minutes, or until fish flakes easily and is opaque in centre."
475,"Preheat oven to 350. Line 12 muffin tins with paper or foil liners. In a nonstick skillet, melt the butter with the brown sugar over moderately high heat. Add the banana slices and cook, turning once, until caramelized, about 3 minutes. The bananas shold be softened and sticky. Remove from the heat and let cool. In a large bowl, whisk together the milk, eggs, and vanilla. Stack the toasted bread, slice off the crusts and cut the bread into 4 triangles. Add the bread to the custard and let soack unti the custard is absorbed, about 10 minutes. Stir in the cooled caramelized bananas and the chocolate. Spoon the mixture into the prepared muffin cups. Bake the puddings until puffy and golden, about 25 minutes."
476,"Preheat oven to 425. Press biscuits onto bottom of baking dish, sealing all areas to make solid crust. Sprinkle with cooked sausage, then the shredded mozzarella cheese. Mix eggs, milk, salt, and pepper together. Bake 15 minutes or until firmly set in center."
477,"Place the peppers on a baking sheet with the cut side facing down. Place the baking sheet on the top shelf in the oven and broil until the outer layer of the skin has blackened, about 8-14 minutes. Place the peppers in a zip-lock bag or other sealable container, seal and let them cool until you can handle them, about 20 minutes. Remove the skins from the peppers. The skins should easily pinch off. Assemble sandwich by spreading the cream cheese on the inside of one piece of bread. Layer with roasted jalapeno peppers and shredded cheese. Top with the second bread slice and spread with the softened butter the outersides of the bread slices. Sprinkle over both sides with crushed chips. Preheat a skillet and grill until golden brown and the cheese has melted, about 2-3 minutes per side."
478,"Preheat oven to 400f. Spray an 8-inch pie plate with vegetable cooking spray. In a large bowl combine egg with melted butter. Whisk until well combined. Sift together flour, sugar, baking soda, baking powder and salt in a small bowl. Combine with egg mixture. Pour in buttermilk and stir until just combined."
479,"Heat 1 tablespoon olive oil in a large skillet over medium-high heat. Add onion slices, garlic, and mushrooms. Stir to combine. Pour over meat. Cover slow-cooker and cook on low for 6-8 hours. Serve meat and sauce over noodles."
