,result
682,"In a large heavy saucepan combine cranberries, dried apricot, dried cranberries, orange zest, dark chocolate, salted peanutspreparation:In a large heavy saucepan combine cranberries, dried apricot, dried cranberries, orange zest, dark chocolate, salted peanutspreparation:In a large heavy saucepan combine cranberries, dried apricot, dried cranberries, orange zest, dark chocolate, salted peanutspreparation:In a large heavy saucepan combine cranberries, dried apricot, dried cranberries, orange zest, dark chocolate, salted peanutspreparation:In a large heavy saucepan combine cranberries, dried apricot, dried cranberries, orange zest, dark chocolate, salted peanutspreparation:In a large heavy saucepan combine cranberries, dried apricot, dried cranberries, orange zest, dark chocolate, salted peanutspreparation:In a large heavy saucepan combine cranberries, dried apricot, dried cranberries, orange zest, dark chocolate, salted peanutspreparation:In a large heavy saucepan combine cranberries, dried apricot, dried cranberries, orange zest, dark chocolate, salted peanutspreparation:In a large heavy saucepan combine cranberries, dried apricot, dried cranberries, orange zest, dark chocolate, salted peanutspreparation:In a large heavy saucepan combine cranberries, dried apricot, dried cranberries, orange zest, dark chocolate, salted peanutspreparation:In a large heavy saucepan combine cranberries, dried apricot, dried cranberries, orange zest, dark chocolate, salted peanutspreparation:In a large heavy saucepan combine cranberries, dried apricot, dried cranberries, orange zest, dark chocolate, salted peanutspreparation:In a large heavy saucepan combine cranberries, dried apricot, dried cranberries, orange zest, dark chocolate, salted peanutspreparation:In a large heavy saucepan combine cranberries, dried apricot, dried cranberries, orange zest, dark chocolate,"
683,"Preheat oven to 425 degrees. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender. Sprinkle with snipped parsley and serve."
684,"Heat water in a large nonstick saucepan over medium-high heat. Add the parsley, butter, salt and pepper, parmesan cheese, nutmeg, parsley, chives and cook until softened, not browned, about 5 minutes. Add the parmesan and cook, stirring occasionally, until softened, not browned, about 5 minutes. Remove from heat. In batches or with a blender stick, puree to desired texture. You may want to spoon out and reserve some parsley pieces for added texture. Stir in half & half and nutmeg and blend. Top with grated cheddar cheese."
685,"Cook noodles according to package directions, or until of desired consistency, drain. Meanwhile, in a large pot combine all remaining ingredients. Stir in the cooked noodles. Bring to a full boil over high heat, stirring occasionally. Boil for about 10 minutes. Sprinkle each serving with chopped green onions if desired."
686,"In a large saucepan, bring the water and sugar to a light boil. Cook and stir in lemon-lime soda. Cover and freeze. Remove from the freezer 1-2 hours before serving. Just before serving, mash the mixture with a potato masher and stir in lemon-lime soda. Just before serving, mash the mixture with a potato masher"
687,"In a small saucepan over low heat, melt margarine. Add chili powder, garlic salt, and onion powder. Stir to mix well. In a large bowl, pour margarine mixture over popped popcorn. Sprinkle with parmesan cheese and toss to coat well."
688,"Preheat oven to 350 degrees fahrenheit or 175 degrees celsius. Mix the flour, baking powder, and baking soda together in a bowl. Set the mixture aside. Cream the butter and sugar. Beat in the egg and vanilla extract. Once combined, slowly blend in the dry ingredients until evenly mixed. Searate dough into tablespoon-sized balls. Place onto an ungreased cookie sheet. Place on center rack and bake for 5 to 7 minutes. Let the cookies sit for 2 minutes before cooling on wire racks."
689,"Preheat oven to 375 degrees. In a large resealable plastic bag, combine the first six ingredients. Pour 1 cup marinade into a large resealable plastic bag. Add the chicken. Seal bag and turn to coat. Refrigerate for 5-7 minutes on each side or until chicken juices run clear, basting frequently with reserved marinade. Cover and refrigerate remaining marinade. Drain and discard marinade. On six- eight metal or soaked wooden skewers, alternately thread chicken and vegetables. Grill, covered, over medium heat for 5-7 minutes on each side or until chicken juices run clear, basting frequently with reserved marinade. On six- eight metal or soaked wooden skewers, alternately thread"
690,"Combine all of the ingredients, except the coconut, together in a blender. Cover and blend on low speed for 3 minutes. Pour into a greased 9-inch pie pan. Let stand about 5 minutes then sprinkle with coconut. Bake at 350 degrees for 40 minutes. Serve warm or cool."
691,"Place potatoes and garlic in a large pot and cover with water. Bring to a boil then cover and reduce heat. Simmer for 20-25 minutes or until the potatoes are tender. Drain well, then return potatoes to the pot. Add the butter, milk and salt and mash well. Stir in parmesan cheese."
692,"In a small bowl, combine mushrooms, butter, garlic, monterey jack cheese, dry white wine, soy sauce, fine cracker crumb. Mix well, and fill mushroom caps. Sprinkle with remaining parmesan and drizzle with butter. Bake at 350 degrees for 15-20 minutes and then broil until bubbly and done."
693,"Preheat oven to 350f. Cut jalapenos in half lengthwise and scrape out seeds. In a bowl, combine cheeses and onion and mix well. Wrap bacon slices around each half, cover as much of the surface as possible. Brush bacon surface with bbq sauce. Secure with toothpicks and pop into oven for 1 hr."
694,"Add winter squash, black-eyed peas, whole grain brown rice, olive oil, garlic, bell pepper, onion, salt, pepper, hot pepper sauce, to a skillet. Cook and crumble meat over medium heat until beef is browned. Drain well. Add frozen winter squash, black-eyed peas, whole grain brown rice, olive oil, garlic, bell pepper, onion, salt, pepper, hot pepper sauce, to a skillet. Add frozen winter squash, black- eyed peas, whole grain brown rice, olive oil, garlic, bell pepper, onion, salt, pepper, hot pepper sauce, to a skillet. Cook and crumble meat over"
695,"Add 1 tablespoon oil to pan. Add the finely minced garlic and lightly brown. Be very careful not to burn the garlic. Add 3 tablespoons honey. Dissolve 1 tablespoon corn starch in 1 tablespoon water to thicken sauce. Thicken and stir til nice and shiny. I often make ahead, refrigerate and warm in micro wave just before using. Keeps well at least a week."
696,"Heat oven to 425. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender. Sprinkle with snipped parsley and serve."
697,"In a small saucepan combine water and sugar. Bring to a boil over medium heat. Stir in berries. Cook until the berries have mostly broken down, approximately 10-15 minutes. Remove from heat. Stir in vanilla and lemon juice. Enjoy."
698,"Preheat oven to 350 degrees. In large skillet, cook and stir bacon and onion until bacon is crisp. Drain off fat. Stir in remaining ingredients. Pour into ungreased 1-quart casserole. Bake uncovered until hot and bubbly, about 45 minutes."
699,"Melt butter in a heavy 3-liter saucepan on low heat. Add the sugar, corn syrup, water, vanilla extract, toasted almonds, semi-sweet chocolate chips. Cook over medium heat. Stir constantly until it reaches hard crack stage, 300 on candy thermometer. Remove from heat and stir in vanilla extract and the almonds. Spread into a buttered 13 x 9-inch pan. Let stand 5 minutes. Sprinkle with chocolate chips. When chocolate is melted, spread evenly over candy. Let cool completely, and when chocolate is set, break into pieces."
700,"In a saucepan, melt butter over medium heat. Add flour and salt, blending well. Slowly add milk, stirring constantly. Cook until mixture boils and thickens. Set aside press tomatoes through"
701,"Preheat oven to 350c. Lightly oil a 12 hole muffin pan. Line moulds with a slice of ham so the ends stick out over the top. Break an egg into each hollow, top with tomato and scatter with chives, parmesan, salt and pepper. Bake for 18 minutes or until egg is set. Remove from oven and leave to cool for 5 minutes. Run a knife around each mould to loosen ham. Cool on rack."
702,"Preheat oven to 350f. Place tart apples in a 2-quart square baking dish. Stir in the tart apples. For topping, in a medium bowl combine the oats, brown sugar, flour, cinnamon, nutmeg, salt, butter, whipped cream. Cut in butter until mixture resembles coarse crumbs. Stir in the nuts. Sprinkle topping over filling. Bake for 30 to 35 minutes or until fruit is tender and topping is golden. Cool slightly. Serve warm with ice cream if desired."
703,"Heat oil in a medium skillet over medium. Add onion and cook until softened, stirring occasionally, about 3 minutes. Whisk eggs and hot sauce in a small bowl. Add to hot skillet and cook until melted, about 1 minute. Place egg mixture evenly over 4 bagel halves. Top with remaining bagel halves and serve."
704,"Preheat oven to 450 degrees. Mix together dry ingredients. Stir in beaten eggs, butter, & milk. Add enough additional butter or oil to cover the bottom of a 9 or 10 inch cast iron skillet and place pan in hot oven. When the pan is very hot, remove from the oven & pour the cornbread batter into the skillet. Return to oven & bake approximately 15 minutes until browned. Cut into wedges to serve."
705,"Preheat oven to 350 degrees. Place salmon in 8-inch baking dish and set aside. In a small cup or bowl mix together next 3 ingredients and pour over salmon. Bake for 20 - 25 minutes or until cooked through. Sprinkle with salt, parsley and green onion."
706,"Heat grill to medium-high heat. Using aluminum foil, create an oblong cooking tray to be placed directly on grill. Place salmon fillet in center of tray. Season first with garlic salt, sprinkle with brown sugar, and then cover with pieces of butter. Top with sliced red onions. Pour beer of choice into tray to just below the highest point of the fillet. Cover tray with aluminum foil to envelope fish completely. Pour"
