response,target_recipe
"Cook pasta according to package instructions. Drain pasta and set aside. While pasta is cooking, melt butter and saute onion for 3 minutes or until soft. Add garlic and cook 1 minute longer. Add tomatoes with juices and basil. Stir in broth and cook for 5 minutes or until sauce is thickened. Combine cheese and black pepper. Stir into pasta mixture. Pour pasta mixture into large bowl. Serve with cheese sprinkled on top.",79078
Preheat oven to 350 degrees F. Grease a jelly roll pan with cooking spray. In a large bowl whisk together eggs and sugar. In a separate bowl combine flour and baking powder. Add flour mixture to egg mixture. In a small bowl add the water and stir in the cocoa. Pour the water/cocoa mixture into the egg mixture. Beat well. Stir in vanilla. Pour mixture into the prepared jelly roll pan. Bake for 20 minutes or until a toothpick inserted into the center comes out clean. Cool on a wire rack. When completely cool remove from the jelly roll pan. Spread a thin layer of frosting on the top half of the cake. Roll up jelly roll style. Cut into slices. Refrigerate until ready to serve.,122957
"Preheat oven to 400 degrees F. Lightly coat brussels sprouts with olive oil and spread out onto a large baking sheet or roasting dish. Bake for 20 minutes or until the brussels sprouts are tender and golden-brown on the edges. Set aside to cool. While sprouts are still warm, add honey, lemon juice and salt and pepper to taste. Toss to coat. Sprinkle with almonds and serve warm.",130670
"In a food processor or blender, combine jalapenos, onion, garlic cloves, tomatoes, salt, vinegar and cilantro. Pulse until desired consistency is reached. Serve over nachos or tortilla chips with a dollop of sour cream on top.",308762
"Cook sausage in a large skillet over medium heat until browned and cooked through, stirring frequently with a wooden spoon so that it doesn t stick and burn. Remove from heat and transfer sausage with wooden spoon to a bowl. Set aside. Meanwhile, mix together brown sugar and water in a small saucepan over medium-low heat, stirring occasionally until the brown sugar dissolves and the mixture is well combined. Add pineapple chunks and banana slices to the saucepan and cook until the fruit is heated through and the sauce is thickened slightly. Add the sausage and pineapple mixture back into the large skillet and stir to heat through. Serve sausage with warm fruit on top and garnish with a pinch of cinnamon if desired.",25591
"Cut melons in half lengthwisecut out and discard seeds from each half. Using melon baller, scoop out seeds from remaining flesh. With melon scoop, remove outer rind from each half. Cut flesh in 1/2-inch cubesplace in large bowl. Add grape halvestoss to coat. Arrange melons on platessprinkle each plate with 2 tbsp honeytop each with 2 tbsp mint leaves. Drizzle each salad with 2 tbsp lime juicesprinkle each salad with 1 tbsp red leaf lettucetop each salad with 1 mint sprig.",100324
Mix all of the ingredients together except for the chocolate chips and nuts. Form into balls and place about 2 inches apart on greased cookie sheets. Press chocolate chips into the center of each ball of dough and bake at 375 degrees for 15 minutes. Remove and allow to cool. Yield: 50-60 cookies (depending on the size of the balls).,104611
"Place boneless chicken breasts between 2 pieces of plastic wrap. Pound with a meat mallet to a 1/4-inch thickness. Heat butter and brown the chicken breasts. Drain. Meanwhile, heat soup and wine to a boil. Cook until reduced. Add Swiss cheese and stir until melted. Spoon cheese sauce over the chicken. Sprinkle with cooked ham. Serve with French fries.",62714
Spread cream cheese on one side of each bagel. Top with a piece of salmon and capers. Top with onion.,301221
"Preheat oven to 450f. Butter or spray a 6 cup muffin tin or lightly grease a mini muffin pan. In a large bowl combine flour, cornmeal, sugar and salt. Make a well in the center and add baking powder. Stir well and then add buttermilk and eggs and beat until just mixed and smooth. In a small bowl mix oil and red peppers together. Fold red peppers into batter until just incorporated and then spoon mixture into prepared pan(s). Bake for 18 minutes or until tops are lightly brown and a tester inserted in center comes out clean. Remove from oven and allow to cool in pan(s) before removing to a rack to cool completely. Store in airtight container for up to one week.",25940
"Blend cream cheese, mayonnaise and ketchup. Add mustard to taste. Stir in garlic powder and blend. Add shrimp to dressing and chill. Cut cucumber into rounds. Remove the skin from the cucumber using a paring knife. Mix the chopped cucumber, onions, green pepper and celery. Add to shrimp salad and chill for about one hour. Spoon shrimp salad onto crackers.",379428
"Combine chocolate, walnuts and sweetened condensed milk in a medium saucepan. Cook and stir over medium heat until chocolate is melted. Remove from heat and cool 10 minutes. Pour chocolate mixture into a large bowl. Stir in vanilla and salt. Shape truffles into balls and roll in chocolate sprinkles and coconut. Store in refrigerator.",222220
"Puree 4-6 whole ripe papayas and 2 cups of water into a blender. Strain pulpy mixture into a clean pitcher through a fine sieve to remove seeds and peel. Stir together 3 cups of water, 2 cups of sugar and 3 limes. Pour mixture into pitcher and stir well to dissolve sugar. Refrigerate 2-4 hours to allow flavors to blend. Serve over ice or pour into a glass over ice cubes to create a slushy. Serves 8-12.",91283
"Preheat broiler. In a small bowl, combine lime juice, garlic powder, chili powder, onion powder, cumin, salt and pepper. Rub mixture over chicken. Place chicken on grill rack. Broil on high for about 15 minutes or until a meat thermometer inserted into chicken reads 165 degrees. Meanwhile, place avocado on a small plate. Top each avocado slice with a slice of cheese. Sprinkle each slice with a pinch of salt. Set aside. Place chicken on a platter. Top each breast half with an avocado slice. Sprinkle each breast half with a pinch of salt. Serve.",499970
Mix in 1/4 cup sugar with 1/4 cup hot coffee. Pour into large serving dish. Sift coffee with 1/2 cup sugar. Sprinkle over hot coffee mixture. Whisk in 1/2 cup cold water. Dissolve gelatin in remaining 2/3 cup cold water. Whisk gelatin mixture into coffee mixture. Stir in 1 cup cold water. Refrigerate for 2 to 24 hours.,81870
"Wash the mint leaves and pat dry. Place the vinegar, sugar, Certo and garlic cloves in a saucepanbring to a boil over medium-high heat. Boil the mixture for 4 minutes, stirring occasionally. Remove from the heat, add the mint leaves and chili flakeslet stand for 2 hours. Strain the mixture through a fine sieve into a clean saucepandiscard the solids. Bring to a boil over medium heat and boil rapidly, stirring frequently until the jelly reaches the desired consistency, about 20 minutes for medium-firm jelly. Pour the jelly into sterilized jars, seal immediately, and store in the refrigerator for up to 2 weeks. Makes about 4 cups of jelly.",314391
"Whisk egg whites at high speed in a large bowl with an electric mixer until soft peaks form. Add vanilla and cream of tartar and continue to beat until the whites are stiff and glossy, about 7 minutes. Add 3/4 cup sugar in 3 additions, beating well after each addition. Add cocoa powder and beat until just blended after each addition (about 1/2 cup). Gently fold in the chocolate chips. Drop batter by heaping teaspoons onto parchment paper. Bake until puffed and firm to the touch (they will deflate when removed from the oven), 15 to 18 minutes (I used a convection oven). Cool completely in the pan (I used a cooling rack). Break the meringues into piecesstore in an airtight container up to 3 days or freeze up to 1 month.",73237
Stir together cornstarch and 1/4 cup sugar in medium bowlstir in 1/4 cup milk. Bring to a boil over medium-high heatcook 2 minutes or until thickened. Remove from heatstir in cocoa powder. Add remaining milk to cornstarch mixturestir well. Whisk espresso powder and remaining 1/4 cup sugar in 1 1/2 cups milk until foamystir into cornstarch mixture. Pour into 4 individual bowlstop with almonds. Refrigerate 2 hours or overnightserve with whipped topping. Note: Pudding can be refrigerated up to 2 daystop with topping just before serving.,94166
"Preheat oven to 400 degrees. In a medium sized bowl, stir together the evaporated milk, cream of chicken soup, flour and seasonings until smooth. Cut the butter into the milk mixture with a fork until the butter is in small pieces. Place the chicken in an ungreased 13x9 inch baking dish. Pour the butter mixture over the top of the chickenspread the chicken with the butter mixture until coated. Bake for about 30 minutes or until done.",212099
"Peel carrots and radishes. Grate the carrots. Put carrots in a bowl. Add the radishes. Add the sesame oil, rice vinegar, soy sauce, sugar and cayenne. Mix well. Cover the carrot mixture and set aside for 1 hour. Then mix well and serve.",90083
"Preheat oven to 350f. Spray a 9 by 9 inch baking dish with cooking spray. In a medium bowl combine apples, brown sugar, cinnamon, and cranberry juice. Stir to coat. Place apples in dish. Sprinkle pork chops with salt and pepper. Dip pork in butter. Place pork chops on top of apples. Cover dish with aluminum foil. Bake for about 45 minutes or until pork is tender. Remove foil from dish. Sprinkle pork chops with brown sugar mixture. Bake for about 5 more minutes or until brown sugar mixture is bubbly. Serve.",333221
Brown beef with onion and garlic powder in large pot over medium-high heat. Drain fat and discard onion and garlic powder. Stir in tomatoes and broth and bring to a boil. Reduce heat and add meatballs and frozen vegetables. Cook uncovered for 20 minutes or until meatballs are heated through and vegetables are tender. Sprinkle with parmesan cheese and serve hot with your favorite rolls and butter.,153171
