response,target_recipe
"Preheat oven to 400 degrees. In a medium bowl, cream butter with brown sugar. Add oats and salt. Stir in baking powder. On a floured surface, roll dough into a 1/2 inch thick circle. Cut with a floured 2 inch biscuit cutter. Place on greased baking sheet. Bake until light brown around the edges. Cool on wire rack. Yields about 1 dozen.",79064
Trim the lamb rack and remove any fat. Place the lamb on a plate and rub with the herbs. Season with a little salt and pepper. Warm the oven to gas mark 6/200c. Mix the mint jelly with the garlic and dried parsley. Heat the oil in a small frying pan. Add the lamb and cook for 2 minutes on each side until just browned. Spoon the mint mixture over the lamb and cook for a further 6-8 minutes. Serve immediately.,25013
"Preheat oven to 375 degrees F (190 degrees C). In a small saucepan over medium heat, combine the ketchup, vinegar, brown sugar, salt, Worcestershire sauce, oregano, and chipotle powder. Cook until the sugar is dissolved and the sauce thickens slightly, about 5 minutes. Remove from heat. In a large roasting pan or baking dish, place the ribs flat side down. Pour the sauce over the ribs and spread evenly. Cover tightly with aluminum foil. Bake for 1 hour and 15 minutes, or until the ribs are tender. Remove the ribs to a cutting board to cool slightly while you make the glaze. Whisk the ketchup, vinegar, brown sugar, salt, Worcestershire sauce, oregano, and chipotle powder together until smooth. Brush the ribs with the glaze and allow to cool before serving.",86327
"Chop dandelions into large pieces and sautee with bacon and onions until tender and bacon is crisp, about 5 minutes. Sprinkle with the dry mustard and stir well. Add the vinegar and sugar and stir well. Cook until liquid is almost gone and add the salt and pepper to taste. Stir well and serve immediately.",120201
"Place the bouillon cube and 1 1/2 cups water into a small saucepan. Bring to a boil for 1 minute. Remove from heat and stir in the remaining ingredients. Let cool. This makes approximately 3 cups of vinaigrette. It can be stored in the refrigerator for up to 10 days. To serve, drizzle the dressing over salad greens.",361093
"Line 8x8 baking pan with foil, spray with cooking spray. Melt chocolate chips and condensed milk together over medium heat until melted and smooth. Remove from heat and stir in walnuts and rice bubbles. Press mixture into the prepared pan. Top with oats and chocolate chips. Chill until set before cutting into bars.",382955
Spread brie onto bottom of tart shells. Sprinkle pecans over cheese. Pour brown sugar over pecans. Top with whiskey. Bake at 350 degrees for 15 minutes or until bubbling. Serve warm.,14967
"Saute beef, onion, mushrooms in oil until beef is brown. Add garlic. Stir. Add tomatoes with juices. Add italian seasoning. Add parmesan cheese. Add wine vinegar. Simmer for 10 minutes. Serve over no-salt-added spaghetti.",91475
"In a medium saucepan bring chicken broth to a boil. Add barley. Simmer over low heat until tender, about 45 minutes. Let cool completely. Cut vegetables to desired size. Mix in vegetables and dill. Stir in vinaigrette and pine nuts. Serve.",371070
"Heat water to boiling. Add lobster shells. Simmer 5 minutes. Drain. In a saucepan combine stock, lobster shells, onions, celery tops, parsley and bay leaf. Bring to a boil. Simmer 25-30 minutes. Strain. Discard solids. Yields 3 cups.",348003
"Blend the graham cracker crumbs with the melted butter in a medium bowl. Press the mixture into the bottom and 1/2 inch up the sides of a 9-inch pie plate. Blend the condensed milk and margarita mix in a small bowl with a hand mixer until well combined. Pour into the prepared crust and bake for 20 minutes or until the filling is set and the edges are lightly browned. Cool on a wire rack and chill for at least 2 hours before serving. Note: For a more traditional margarita pie flavor, prepare the crust with 1 tablespoon lime zest and 1 tablespoon lime juice mixed with the melted butter. Prepare the filling with 1/2 cup tequila and 1 tablespoon lime zest and 1 tablespoon lime juice blended with the sweetened condensed milk and margarita mix.",292077
"Preheat oven to 400 degrees. Heat olive oil and butter in a large frying pan over medium heat. Saute onion and garlic until tender. Add tomatoes and cook until softened. Add wine, brandy and shrimp. Simmer for 2 minutes. Remove from heat and add feta cheese. Stir in lemon rind and season to taste. Place mixture in a buttered baking dish. Cover with breadcrumbs and bake for about 25 minutes or until golden brown and bubbly. Serve over rice.",503652
Preheat grill to 350 f. Place cherry tomatoes in a single layer on the grill rack. Cook for 5 minutes turning once. Combine breadcrumbs and seasonings in a shallow bowl. Dip each tomato into the breadcrumb mixture. Place the tomatoes back on the grill and cook until browned. Sprinkle with fresh herbs. Serve immediately.,18953
"Prepare the marinade by combining the soy sauce, oil, garlic and ginger and mixing well. Cut the beef into 1 x 1/2 inch strips and add to the marinade. Cover and leave to marinate for 30 minutes. Thread the beef onto skewers and cook over a barbecue or under a grill for 4 minutes on each side. Meanwhile, prepare the sauce by combining all the ingredients. Serve the beef with the sauce.",12494
"Spread hummus on one slice of bread. Layer avocado, tomatoes, and hummus on top of bread slice. Sprinkle salt and pepper as desired. Add second slice of bread.",296919
Drain shrimp and let cool. Break the ritz crackers into pieces. Mix shrimp and cracker pieces in large mixing bowl. Add garlic and old bay seasoning. Mix well. Stuff each shrimp. Place on ungreased baking sheet. Bake at 350 for 15 minutes or until lightly browned. Remove from oven. Combine miracle whip and lemon juice. Pour over shrimp and bake another 5 minutes. Sprinkle with parmesan cheese. Serve with rolls.,270204
Toss asparagus with 1 tbsp oil and vinegar. Marinate in refrigerator 30 minutes-1 hour. Drain well and toss with the hearts of palm and tomatoes. Toss with remaining oil and vinegar. Sprinkle with salt and pepper to taste and serve.,264573
"Heat oven to 350f. Combine the shortening, brown sugar and eggbeat well. Sift together the flour, baking soda, cream of tartar and ginger. Blend into the sugar mixture. Mix well. Shape dough into a ballroll in granulated sugar. Place on a greased cookie sheet. Bake at 350f for 12 to 15 minutes. Cool on a wire rack.",30006
"Prepare breading. Cube steak, flour, salt and pepper. Shake off excess flour and fry steaks in hot oil until done. When cooked drain and set aside. Slice French bread and place in oven. Toast bread and set aside. Saute green peppers and onions and add meat, chili sauce, worcestershire sauce and lemon juice. Heat through and then add prepared mustard and mix well. Serve with toasted French bread.",227247
Boil hot dogs and place in hot dog buns. Pour hot chili sauce and hot chili peppers on top of hot dogs. Add lettuce and shredded cheese. Roll up hot dogs and enjoy.,184785
"Soften cream cheese, stir in lemon juice & sweetened condensed milk. Fold in topping mixspoon into paper baking cups. Freeze 3 hours or until firm. Garnish with pecans, pineapple chunks & cherry pie filling.",67451
Toast bread in panini maker or toaster oven until crispy on both sides. Spread with mayonnaise on both sides of bread. Spread american cheese on one slice of bread. Place second slice of bread with cheese side down on top of cheese. Grill sandwich until cheese melts on both sides. Remove sandwich from grill and slice into 2 triangles.,231556
"In a blender combine the vinegar, honey, poppy seed and dry mustard until smooth. Add the oil in a slow stream and blend. In a large bowl combine the spinach and fruit. Pour the dressing over and toss.",7086
Heat the oil over medium-high heat. Add the zucchini and cook until it is browned. Add the tomatoes and the garlic and cook for one minute. Season to taste with salt and pepper. Add the eggs and cook until set. Top with the basil and serve immediately.,316786
"Mix the flour, baking powder, salt, and sugar in a bowl. Beat the egg whites with an electric mixer until stiff peaks form. Gradually add the dry ingredients to the egg whites. Beat with an electric mixer until smooth. Stir in buttermilk. Heat a 1/2-inch of canola oil in a 12-inch skillet over medium-high heat. Using a pastry bag fitted with a 2 1/2-inch star-shaped tip, pipe batter into hot oil. Fry until golden brown on the bottom. Turn to brown the other side. Drain on paper towels. Serve with jam and powdered sugar.",17897
"Heat olive oil in pan over medium heat. Add onion and garlic. Saute until onion is tender. Add tomatoes and fennel seed. Bring to boilthen reduce heat and simmer 5 minutes. Add green beans and simmer 3 -4 minutes. Add salt, pepper, sugar, and parsleysimmer for an additional 3 minutes. Serve hot.",11898
"Add fresh cranberries and sugar to a large saucepan. Stir in water and bring to a boil. Simmer uncovered, stirring often until mixture has thickened, about 30 minutes. Stir in remaining ingredients and simmer until fruit is tender and flavors have blended. Remove from heat and cool. Makes about 4 cups.",105334
Steam broccoli until tender-crisp. In a small bowl combine olive oil and garlic. Melt the garlic and olive oil over low heat for 30 seconds to a minute. Drain broccoli and pour over garlic-olive mixture and toss until coated with mixture. Sprinkle with dried cayenne pepper and add enough water to thin to your liking. Salt to taste. Serve with crackers or toast.,466064
"In a large bowl whisk together eggs, half-and-half, brown sugar and vanilla. In a 9 x 13 baking pan, layer french bread slices and butter. Spread half of the egg mixture over the bread. Sprinkle with half of the pecans. Repeat with remaining bread and topping. Bake at 350f for 45 minutes or until golden brown. Serve with maple syrup.",16484
"Hard boil 6 large eggs. Peel them under cold running water. Cut them in half lengthwise. Remove the yolks to a small bowl. Mash the yolks with a fork until smooth. Add mayonnaise, mustard, vinegar, salt, sugar, and paprika to taste. Stir to mix. Fill egg white halves with the yolk mixture. Sprinkle with paprika. Refrigerate for at least one hour before serving.",78792
