response,target_recipe
"Place the water and lime juice in a blender. Add the sugar and blend. Add the mango, pineapple and rum and blend for 30 seconds. Serve in glasses over ice.",514388
"In a large skillet, combine 2 tablespoons of the flour and the butter. Stir over medium heat until butter melts. Dip the chicken pieces one at a time into the flour mixture. Shake off excess. Saute in butter until no longer pink, about 6-7 minutes. Remove from pan and keep warm. Add cream to butter mixture and boil until thickened. Remove from heat. Add crabmeat and asparagus. Top the chicken with the mixture. Sprinkle with parsley. Serve immediately.",207747
"Butter an 8x8-inch pan. In a large heavy saucepan, combine sugar and evaporated milk. Cook over medium heat for 10 minutes. Remove from heat and add butter, salt and vanilla. Stir until smooth. Add marshmallows and stir. Add chocolate chips. Spread evenly into buttered 8x8-inch pan. Chill until firm. Cut with a sharp knife. Makes about 2 pounds.",80447
"Scramble the egg. Fry the ham in a small amount of vegetable oil until crisp. Dice the onion and fry with a little vegetable oil until golden brown. Place the ham in the bottom of a small bowl. Layer in the ham, onion, egg, and potatoes. Sprinkle with the shredded cheese. Serve immediately. Makes 1 serving.",245223
Prepare broccoli as directed on package. Drain. Cook rice as directed on package. Preheat oven to 350f. In a large bowl combine soup and mayo. Add lemon juice and curry powder. Add chicken and broccoli. Spoon into a 2-quart baking dish. Sprinkle with cheese and crumb. Bake uncovered 20 minutes. Serve over rice.,528120
Cut the cabbage into quarters and core out the center portion. Put the cut portions into a pot with cold water and bring to a boil over medium-high heat. Cook for 10 minutes or until the leaves are tender but still firm. Drain the potatoes and cut them into small pieces. Heat the bacon drippings in a pot over medium heat and add the potatoes. Cook for 4 minutes or until the potatoes are tender. Season with salt and pepper and serve immediately.,254516
Combine all of the first four ingredients and heat until the sugar dissolves. Add the boneless breasts and simmer 10 minutes. Add the cornstarch and mix well. Add the green peppers and cook 10 more minutes. Add the soy sauce and cook until the chicken is heated through. Serve on a bed of rice.,8332
Puree first 3 ingredients. Add cool whipblend well.,29696
Preheat your grill or broiler to high. Grill your rosemary and garlic cloves in the husk and the skin until you smell the rosemary and it is brown around the edges but not blackened. Grill the mozzarella until the outside is golden brown and the inside is just starting to melt. When the mozzarella is cooked place it in a warm place to keep it soft but not melty. Place the rosemary and garlic in the food processor or a blender and blend until smooth. Brush the insides of your buns with the rosemary and garlic butter and place under the broiler to warm until the butter is bubbling. Stack the mozzarella slices and top with slices of tomato. Season with salt and pepper and serve on the warm buns with a salad.,180643
"Soak split peas overnight or at least 4 hours in advance. Rinse well, add turmeric powder, onions and garlic clove. Pour water to cover the split peas by about 3 inches. Bring to a boil, reduce heat to low and simmer until the split peas are soft and sloppy. Melt oil in another saucepan, add cumin seeds and stir for about 30 seconds. Serve split peas over rice or with peasant bread. Sprinkle with the fried cumin seeds and the pepper sauce.",192949
"Boil red potatoes and pepper until tender. Combine butter, garlic powder and salt in a bowl. Pour over the hot vegetables and stir to coat well. Serves 4-6.",304922
Cut eggs in half lengthwise and remove yolks to a small bowl. Mash yolks with a fork and add cream cheese and mayonnaise. Mix in mustard and season with pepper and salt to taste. Fill each egg white with the mixture and top with a bit of parsley and a dash of paprika if desired. Refrigerate until ready to serve.,387949
Wash the mushrooms well under running water. Remove the stems and chop them up with the garlic until well blended. Preheat the oven to 425 degrees. Heat the oven proof skillet over medium heat. Add the sausage and cook until browned. Add the chopped mushrooms and garlic and cook until the liquid is evaporated. Add the milk and let it come to a boil. Add the cheese and stir until melted. Remove from the heat and season with salt and pepper. Stuff the mushrooms with the sausage mixture and sprinkle with the chopped green onions. Bake uncovered for 15 to 20 minutes until hot.,220849
"In a medium bowl, crush the candy bars with a rolling pin. In a medium saucepan, combine the chocolate syrup, butter, milk and candy bars. Heat until melted. In a large bowl, beat together the eggs, sugar, vanilla and flour. Add the melted mixture alternately with the buttermilk. Pour into a greased bundt pan. Bake in a moderate oven. For topping: In a small saucepan, combine the remaining chocolate syrup, butter, milk and candy bars. Heat until melted. Pour over cooled cake.
Microwave oven, pie dish, spoon, large bowl, medium bowl, large saucepan, rolling pin, whisk or electric mixer, electric beater.
Ingredient Substitutions : Use 1 cup cake flour for all-purpose or pastry flour. If your chocolate bars are large or too large to fit in a rolling pin, break them up with a knife. Use a pastry blender for all-buttermilk pud",26982
"Fry bacon in skillet until crisp. Remove bacon and set aside. Add tomatoes and fry until soft. Add monterey jack cheese and stir until cheese is melted. Spread mayonnaise on top half of each piece of bread. Add bacon, tomato mixture, lettuce and cheese. Close sandwiches and serve. Makes 2 sandwiches.",268059
"Preheat oven to 400 degrees. Peel and slice the root vegetables into large chunks. Toss with a little olive oil and roast for 45-50 minutes or until the vegetables are soft. Remove from the oven and mash together with a potato masher or fork. Add the cheese and butter. Mash together until combined. Season with salt and pepper to taste. Stir in the chives before serving. Serve with a green salad or steamed green beans and a slice of toasted sourdough bread.
You are currently browsing the archives for the Turnip category.",205776
"Beat eggs with fork until well blended. Add beer, butter and seasonings. Heat until boiling and pour over toast. Serve immediately.",237770
Sift together dry ingredients. Cream together shortening and sugar. Beat in egg. Beat in milk and vanilla. Fold in dry ingredients. Pour into greased 9 x 9 pan and bake at 375 F for 30 to 35 minutes. Sprinkle with powdered sugar or drizzle with icing.,132389
"Preheat oven to 350. Grease and line a 10 inch spring form pan. Cream together granulated sugar and margarine. Add eggs one at a time beating well after each addition. Beat in flour, ginger and zest. Stir in lime marmalade. Pour into pan. Bake in preheated oven for 1 hour or until skewer inserted in center comes out clean. Cool. Spread with lime curd. Sprinkle with sprinkles. Refrigerate. Cut with hot knife. Serve with lime curd.",375532
Steam the potato and sweet potato until soft then mash them together with the curry powder and cumin. Cut up the pumpkin into small pieces and steam until soft then add to the potato mixture and mash everything together. Cook the onions in a pan with the garlic and a little bit of oil until soft then add the stock and bring to the boil. Puree the vegetable mixture and add to the stock. Cook until heated through then season and serve with a dollop of sour cream and a sprinkle of parmesan cheese.,131668
"Preheat oven to 375 degrees. Lightly grease muffin cups with cooking spray. Mix flour with baking powder and salt. Blend in brown sugar and stir in dried cranberries and pecans. Make well in center of mixture. Beat egg and milk with fork until smooth. Add to flour mixturestir just until blended. Fill muffin cups almost to top. Bake for 20 minutes or until tops are golden brown and muffins pass the toothpick test. Cool on wire rack.
The word ""cranberry"" comes from the word ""craneberry"", which comes from the Dutch word for ""crane"". The Dutch colonists thought that the flower of the plant resembled the neck of a crane. The flower has five petals and a large stigma (the sticky part). This is where the berry gets its name ""bearberry"".
In the wild, cranberries grow on low, vine-like shrubs in wet bogs and swamps. Cranberry bogs have very poor soil. It takes 80 pounds of cranberries to",265151
"Cook water to boil. Add scotch bonnet peppers and bay leaf. Add whole allspice, fresh thyme and salt. Reduce heat and simmer for 10 minutes. Add garlic and green onions. Cook 5 more minutes. Add shrimp. Cook 2 more minutes. Drain and serve over rice.",373509
"Sauté butter with celery, onion and red pepper till onion is transparent. Add chopped tomatoes, white wine and flour. Let this simmer until thickened. Add beef stock cube, salt & pepper and parmesan cheese and stir well until all is combined. Serve with toast or bread cubes.",302631
"In a medium saucepan over medium heat, saute onion in oil until softened. Add garlic, coriander and cuminsaute 30 seconds more. Add broth and bring to a boil. Reduce heat to medium, and add avocados and green peppercornscook 2 minutes more. Let cool slightly, then puree in blender until smooth. Season with salt and pepper to taste. Garnish with cilantro leaves. Makes 4 servings.",170471
"Place a wire rack in a rimmed baking sheet. Preheat oven to 425 degrees f. In a large bowl, mix together the soy sauce, hoisin sauce, rice vinegar, five-spice powder, vegetable oil, salt and freshly ground black pepper until well combined. Add the chicken wings and turn them until they're coated in the marinade. Add the garlic cloves and stir until combined. Spread the marinated wings out on the wire rack and roast for 15 minutes. Remove the wings from the oven and spoon the sauce over them evenly, then return the pan to the oven. Roast for another 15 minutes, or until the wings are cooked through, golden brown, and crispy on the edges. Serve the wings warm with the sauce spooned over them.",280864
