response,target_recipe
"In a large skillet over medium heat, saute mushrooms and green onions in butter for 3 minutes or until mushrooms are lightly browned. Stir in flour and cook 1 minute. Add milk and parsley. Cook and stir 3 minutes or until thick and bubbly. Stir in lemon rind and season with salt and pepper to taste. Place 1/2 cup sauce in a shallow bowl. Combine remaining sauce with melted butter. Dip fillets into sauce and coat thoroughly. Place fillets in a baking dish. Pour butter sauce over fillets. Bake at 400 for 20 minutes or until fish flakes easily with a fork. Garnish with fresh parsley. Serve with mashed potatoes and green beans.",452564
"Bring the broth to a boil in a small pot. Add the orzo pasta and cook until just done (about 6 to 8 minutes). Drain the pasta and set aside. In the same pot, melt the butter over medium-low heat. Add the frozen chopped spinach and cook, stirring frequently until it wilts (about 3 minutes). Add the egg and cook, stirring frequently until the egg is fully cooked (about 4 minutes). Remove from the heat and add the pasta and broth to the spinach mixture. Add the cheese and season with salt and pepper to taste.",275229
"In a small bowl combine basil, mint, salt and pepper. Set aside. In a large skillet heat olive oil over medium-high heat. Add garlic and saute for 1 to 2 minutes. Add chicken and cook until browned. Pour wine vinegar and lemon juice over chicken and cook for about 2 minutes. Sprinkle with basil mixture and serve with pasta.",417641
Place peppercorns in a small nonreactive bowl and cover with kosher salt. Crush with a wooden spoon until mixture is powdery. Rub liberally over both sides of each steak. Place each steak between two sheets of plastic wrap and pound with a mallet or rolling pin until 1/2 inch thick. Repeat with remaining steaks. Heat a large cast iron skillet or grill pan over high heat and add 1 tablespoon of vegetable oil. Sear each side of each steak for 2 minutes or until lightly charred on each side. Transfer to a platter and let rest for 5 minutes. Slice each steak against the grain into 1 inch thick slices. Serve immediately.,204001
Preheat oven to 350. Place a layer of tortilla chips in a 9x13 inch baking dish. Layer onion on top. Sprinkle with garlic powder. Top with cooked chicken. Pour cream of chicken soup over mixture. Stir in cheese. Sprinkle with green chiles. Pour milk over mixture. Bake for 30 minutes or until hot and bubbly. Top with sour cream. Serves 6-8.,183419
"Slice potatoes 1/4 inch thick. Pour oil over potatoes to cover them. Sprinkle with salt and pepper. Bake in 350c oven until tender. Brush fish with olive oil and sprinkle with salt. Place on grill. Cook 5 minutes on each side. While fish is cooking, in medium bowl combine tomatoes, onions, capers and basil. Add 2 tbsp. of extra virgin olive oil. Toss to blend. Cut fish into serving portions. Sprinkle with capers. Place on potato slices. Top with tomato mixture. Serves 4.
I am getting sick of this cold. It just goes on forever. I have been having it for 2 weeks now. I went to work for 3 days with it but now I can’t stop coughing. I have to go to the doctor tomorrow to see if I need antibiotics. I am feeling quite down in the dumps about it all. I am fed up of being unwell.
I had lunch today with some people from my class at uni. We went to this place",460756
"Preheat oven to 450 degrees. Mix dry ingredients and then mix wet and dry together until just blended. Do not over mix. Add butter to skillet and heat in oven while bread is baking. When bread is done, pour butter over it and serve hot with butter and/or maple syrup.",50954
"Combine spinach with vinegar, soy sauce, and sesame seeds. Add sesame oil. Toss. Add vegetable oil. Serves 4.",184425
"Heat butter in a large skillet over medium heat. Add in chopped onion and cook until tender. Add in eggs and stir until well combined. Add in frozen spinach (no need to defrost). Stir until well combined. Add in parmesan cheese, breadcrumbs, seasoning and mozzarella cheese. Stir to combine. Form into 4 patties and place on a baking sheet. Bake in preheated oven for 15-20 minutes or until golden brown on both sides and heated through.",39869
"Roast peppers on a baking sheet until skins are blackened. Let cool in a sealed container for a day. Peel off blackened skins. Chop roasted peppers into small pieces. In a blender, combine remaining ingredients. Whip until smooth. Refrigerate until ready to use. Dressing should last for 2 weeks.
Fresh sweet bell peppers are among the most versatile vegetables in the garden. Their sweet flavor is perfect for snacks or appetizers and they can be chopped up and added to salads or vegetable dishes. Bell peppers have thick walls that make them excellent for stuffing with a variety of fillings. You can use bell peppers in soups, pasta dishes, and casseroles. Bell peppers are available in a variety of colors from green to orange or red. All varieties are sweet and mild with the green being the least sweet. Choose bell peppers that are firm with smooth skin. Store bell peppers in the refrigerator for up to a week. If you find that your bell peppers are not as sweet as you would like, try using them in soups or past",52243
Brush both sides of fish with olive oil. Sprinkle with salt and pepper. Place in an ungreased 9-inch square baking pan. Combine green onions and chopped tomato. Sprinkle over fish. Bake at 375 for 25 minutes. Garnish with parsley and lime wedges.,169983
Heat oven to 450 degrees f. Heat oil in ovenproof skillet over medium heat until hot. Place mahi mahi in skillet. Sprinkle both sides of fish with salt and pepper. Bake uncovered 5 minutes per inch of thickness of fish. Turn fillets and bake 5 minutes more or until fish is opaque throughout and flakes easily when tested with fork. Meanwhile prepare sauce. Heat oil in small saucepan over medium heat until hot. Add garlic and cook and stir until golden. Stir in vinegar and lemon juice. Add tomatoes and simmer 2 minutes or until heated through. Add basil and season to taste with paprika and salt and pepper. Divide sauce among four plates. Serve fish on top of sauce. Makes 4 servings.,178204
Wash the tomatoes. Remove the cores and seeds. Cut into large chunks. In a large pot combine the tomatoes. Green peppers. Serrano peppers. Jalapeno peppers. Hot peppers. Vinegar. Onions. Brown sugar. And salt. Bring the mixture to a boil over medium heat. Reduce the heat and simmer. Stirring occasionally. For about 45 minutes. Remove from heat. Ladle the mixture into hot. Sterile. Glass jars. Add 1/2 inch of head space. Process the canned tomato mixture in a boiling water bath for 45 minutes. Cool completely. Store the canned tomato mixture in a dark. Cool area.,259879
"Preheat oven to 375 degrees F. Prick the potato all over with a fork. Rub with olive oil and place in a baking pan or on a cookie sheet. Bake until tender when pierced with a fork, about 1 hour. In the meantime, saute the pepper in a skillet with the olive oil and the garlic until tender-crisp, about 10 minutes. Transfer the peppers to a blender or food processorprocess to a smooth puree. Season with salt and pepper to taste. When the potatoes are done, cut in half lengthwise. Spoon the pepper puree into the potato halves, sprinkle with the sage leaves, drizzle with olive oil, sprinkle with the Parmesan cheese.",11714
Dissolve jello in hot water. Add cream cheese and stir. Add cool whip. Chill and add the fruit before serving.,183196
"Heat the almond milk on the stove over medium heat. Add the dry oats and cook for about 15-20 minutes. When cooked remove from the heat and stir in the remaining ingredients. Put back on the stove and heat for another 5 minutes. Serve in a bowl and top with your favorite fruit.
1. I love cooking in cast iron. It is such a beautiful thing.
2. I'm a sucker for all things vintage.
4. I love watching movies and tv shows about food.
5. I love going to the farmer's market.
6. I love cooking and feeding people.
7. I love watching the food network.
8. I love cooking with my sister.
9. I love trying out new recipes.
10. I love cooking for my family.
11. I love the smell of freshly baked goods.
12. I love cooking with fresh produce.
13. I love cooking with my mom.
14. I love cooking with my friends.
15. I love cooking with my grandpar",463598
Preheat broiler. Cut each loaf of bread into two slices. Place on baking sheet. Mash or crush the garlic clove with the back of a spoon. Add the garlic and mayonnaise to a small bowl and mix together. Spread the mixture on each slice of bread. Broil until toasted. Sprinkle with the four cheese blend and salt and pepper to taste. Cut into slices and serve.,363652
Cook ground beef with onion until brown. Drain. Add soup and green beans. Mix well. Spread in a 9 x 13 pan. Top with tater tots. Sprinkle with cheese. Bake at 350 for 45 minutes or until heated through. Serves 6.,48691
Soak the beans overnight. Drain and place in a crock pot. Add the garlic and herbs. Fill the crock pot with water and bring to a boil. Reduce heat and allow to cook overnight. In a separate bowl combine the sauce and cream cheese. Cook according to instructions on the box. In a large bowl combine the cooked beans and sauce mixture and stir. Serve with chips and the optional toppings.,525006
Bake cake according to directions and let cool completely. Poke holes all over cake with end of wooden spoon. Pour can of condensed milk on top of the cake. Melt jar of hot fudge and pour that over the cake. Top cake with cool whip and crushed heath bar.,99061
"Cook bacon in frying pan until crispremove from pan, saving bacon fat. In same pan, combine cider vinegar, water, sugar, celery seed, and saltbring to a boil and cook until mixture is slightly thickened, about 5 minutes. In a large bowl, combine bacon fat, cooked vegetables, and hot vinegar mixturetoss to coat well. Serve warm or cold.",99749
