response,target_recipe
"Melt the butter in a large saucepan over medium heat. Add the cabbage and cook until wilted and slightly browned, about 5 minutes. Add the carrots and cook for another 5 minutes. Add the onion and cook for another minute or two. Add the brown sugar, reduced sodium soy sauce and cider vinegar and cook for another minute or two, until the mixture is slightly thickened. Add the pepper and salt to taste and serve.",225202
Peel potatoes and cut into 1/2 inch cubes. Boil until tender. Mash and add remaining ingredients. Shape into cakes. Dip in flour then egg and finally breadcrumbs. Fry in hot oil until brown and crisp.,13295
"Preheat the oven to 400F. Coat a large skillet with cooking spray and heat over medium high heat. Combine the mustard, lemon juice and oregano in a shallow bowl. Dip the chicken pieces in the mustard mixture and place in the skillet. Fry until golden brown. Remove the chicken from the skillet and place in a greased 3-qt. baking dish. Pour off all but 2 tablespoons of the fat from the skillet. Stir in the lemon pepper seasoning. Pour the sauce over the chicken. Bake for 35 minutes, or until a thermometer registers 170F. Serve.",44697
"In a small bowl combine 2 Tbsp. broth with 2 Tbsp. flourcook over low heat for 1 minute. Add light cream cheese and milkcook over low heat until well blended, stirring occasionally. Add 1/2 cup broth and nutmegcook for 1 more minute. Add remaining broth and 1/4 cup parsley. In a large skillet cook 4 oz. fettuccini according to package directions. Drain and place in a serving bowl. Add chicken broth mixturetoss gently. Sprinkle with 1 Tbsp. parsley and 1/4 cup Parmesan. Garnish with fresh parsley.",206238
"Cook noodles in boiling salted water for 8 minutes or until tenderdrain and rinse with cold waterdrain well. In a large skillet, cook onion and green pepper in butter until tender. Add beef and cook for 5 minutes. Add tomato paste and cook 1 minute longer or until beef is browned. Add tomato sauce and cottage cheesecook over low heat for 5 minutes. Add noodlestoss lightly and heat through. Serve with cream cheese and sour cream. Makes 4 servings.",387728
"In a large bowl combine butter, sugar and milk. Place 1/2 cup sugar in small bowl. Place strawberries in another bowl. Beat egg whites in another large bowl until foamy. Beat sugar into egg whites until stiff peaks form. Fold in vanilla wafers. Add 1/3 of the cream mixture to strawberries. Spoon 1/3 of strawberry mixture into crust. Sprinkle 1/3 of vanilla wafer mixture over strawberries. Repeat layering twice. Top with remaining vanilla wafer mixture. Chill overnight. To serve garnish with fresh strawberries and chopped pecans.",124455
"Preheat the oven to 375. Coat a 13-by-9-inch baking dish with cooking spray. In a large bowl combine spaghetti sauce with 1/2 cup mozzarella cheesespread half in baking dish. Spread half of eggplant on top. Repeat layers. Sprinkle with remaining 1/2 cup mozzarella cheese. Sprinkle with parmesan cheese. Bake until heated through, 30 minutes. Serve with crusty bread.",264452
Preheat the oven to 450. Arrange fish fillets in a shallow baking pan. Combine the remaining ingredients. Pour over the fish. Bake uncovered for 10 minutes. Reduce heat to 350. Bake 30 minutes longer.,17464
"Cook sausage and ground beef over medium-high heat until browneddrain fat. Stir in salsa, soup, tomatoes, green chiles, garlic powder, oregano and pepper. Heat throughly. Serve with crackers.",330556
"Place green beans in boiling water for 1 minute. Drain green beans and place in serving dish. Toss with olive oil, garlic, lemon juice, salt and pepper. Sprinkle with cheese. May serve hot or cold. Serves 4 as side dish.",44730
"Soak jalapenos in water to remove heat. Combine ground beef, garlic, jalapenos, onion and breadcrumbs. Divide into 4 patties and press a slice of pepper jack cheese into center of each patty. Grill over hot coals. Grill buns. Assemble burgers. Serve with lettuce, tomato or pickles.",231197
In a medium bowl combine tuna with curry powder and olive oil. Season with salt and pepper and then add onion and ginger. In a small bowl combine mayonnaise with rice vinegar and Dijon mustard. Fold into the tuna mixture and then chill for at least an hour before serving. Serve the tuna salad on lettuce leaves with pecans and cayenne pepper to taste.,162700
Heat oil in skillet over med high heat. Add onion and garlic and saute 2 minutes. Add honey and spices and simmer 1 minute. Add lemon juice and pineapple and simmer 2 minutes longer. Add chicken and cook 5 minutes longer or until done. Serve over rice or pasta.,232468
"Cook ground turkey until no longer pink. Drain off excess fat. Add onions and cook until onions are transparent. Add rice, tomato soup, water. Bring to a boil then reduce heat to low. Cover and simmer for 20 minutes or until rice is tender. Add stewed tomatoes and season with salt and pepper. Add cabbage, stirring well. Bake covered in a casserole dish at 350f for 30 minutes. Uncover for last 5 minutes of cooking to allow the cabbage to get browned. Serve with green salad.",49517
"Brown chicken in 2 tablespoons of the water until no longer pink. Add the rest of the water, taco seasoning and salsacook an additional 3 minutes or until chicken is no longer pink. Heat tortillas in microwave for 20 -30 seconds to soften. Spread sour cream over each tortillatop each with chicken, cheese and lettuce and tomatoes. Roll up and serve immediately.",385751
"In a frying pan over medium heat saute zucchini 2 minutes. Add eggs beating until almost set. Sprinkle with parsley, thyme, parmesan cheese. Salt and pepper.",38058
Mix cream cheese with mushrooms and dried beef until well blended. Form into a ball. Chill for one hour. Combine accent and water to make a glaze. Brush on ball. Roll in pecans. Chill 1 hour more. Serve with crackers.,189001
"Place wine, juice, lemon slices and ginger in a saucepan. Bring to boil. Reduce heat to low and simmer for 1 hour. Strain into a pitcher or large punch bowl. Add honey to taste. Serve hot or cold.",307323
"In a saucepan combine cranberries, green onion, orange juice, honey, water and bring to a boil. Lower heat and let simmer until thick. Add in green pepper and cilantro, cook for 1 minute. Add jalapeno pepper and cook for another minute or until the salsa is your desired consistency. Season with salt to taste. Serve warm with chips.",186893
"Preheat oven to 350 degrees. Combine 2/3 cup flour, sugar and corn syrup in a large bowl and beat until well mixed. Add melted butter and egg yolks and beat until smooth. Stir in vanilla and nuts. Spread in a greased 13x9 inch baking pan. Beat remaining 1/3 cup flour and baking powder. Cut in butter and stir in pecans. Sprinkle over bar mixture. Bake 30-35 minutes or until golden brown. Cool 10 minutes then cut into squares.",338343
"In large pot over medium heat, dissolve sugar and alum in water. Bring to boil and boil for 3 minutes. Add blossoms and simmer for 15 minutes or more. Stir frequently to prevent sticking to bottom of pan. After 15 minutes or more, remove from heat and let cool in pot. Strain blossoms from liquid and discard blossoms. Pour into containers and allow to cool completely before putting into refrigerator. Label with date and keep in refrigerator for 3-4 weeks or freeze for up to a year.",18862
"Place the lobster tails on a broiler pan. Season with butter, garlic salt, pepper, paprika. Broil about 5 inches from the heat for about 3 minutes on each side. Remove from pan. Place on serving platter. Serve with lemon wedges.",495547
"Preheat the oven to 350 degrees f. Put the lamb in a large baking dish. Sprinkle with salt and pepper. Drizzle with the olive oil. Rub with the mustard. Sprinkle with the garlic. Tuck the rosemary sprigs among the lamb. Cover the dish and let stand for 1 hour. After the lamb has marinated, mix together the bread crumbs, parmesan cheese and butter. Spread the mixture evenly over the lamb. Bake the lamb uncovered for 20 minutes. Turn the meat over. Bake 10 to 15 minutes longer or until the lamb is done to your liking. Let the meat stand for 5 minutes before serving.",365548
"In large skillet heat oil over medium heat. Add beefcook, breaking up into crumbles, until no longer pink. Drain. Add remaining ingredients except cheese, heat to boilingreduce heat to medium-low. Heat throughstirring occasionally. Sprinkle with cheese.",23414
"In a medium bowl mix lime juice and zest, cumin, red pepper flakes, garlic, shallots and shrimp. Let stand for about 10 minutes. Preheat grill or broiler. Place shrimp mixture on grill or broiler and cook until shrimp are cooked through and the mixture is reduced, about 4 minutes per side. Transfer to a serving dish. Sprinkle with Old Bay seasoning and serve with lemon wedges.",162153
Combine the first five ingredients in a small bowl. Add the chicken and marinate overnight. Thread chicken on skewers. Grill until done or broil for 8 to 10 minutes in the oven. Serve immediately with sliced cucumbers sprinkled with lime juice.,504062
Preheat oven to 350 degrees. Combine all ingredients in large bowl. Spoon into greased loaf pan. Bake uncovered for 1 hour. Check with a meat thermometer. It should read 165 degrees. Remove from oven. Cool 10 minutes. Slice and serve.,346450
"Combine first seven ingredients in a large bowl. Add water slowly. Stir to combine. Fold in pumpkin and raisins. Fill paper muffin cups half full with batter. Bake at 350 degrees F until a toothpick inserted in center comes out clean, about 20 to 25 minutes. Remove from pancool completely on wire rack. Makes 24 muffins.",179572
"Spray a 13 x 9 baking dish with nonstick spray coating. In a large bowl combine the breadcrumbs, parmesan cheese, and paprika. Drain vegetables well and place in a colander to drain off any excess liquid. Dip vegetables in the breadcrumb mixture one at a time, turning to coat completely on both sides. Place in the prepared baking dish. Sprinkle vegetables with additional paprika, if desired. Drizzle with dressing. Bake in a 350 degree oven for about 30 minutes or until vegetables are tender and crisp. Serve warm or at room temperature with additional dressing if desired.",9739
